Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Vanguard energy etf,VDE,"",158639.0,12312000.0,0.00244557,0.0054,2568,-187201.0,-54.129366,reduction,No Data,Q1 2014,FINANCE,13F,12/31/2021,68.5,112.12
Royal caribbean cruises ltd,RCL,PUT,160000.0,12304000.0,0.00244398,,2569,160000.0,,new,N/A,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,82.58
Teva pharmaceutical industries ltd  adr,TEVA,PUT,1535900.0,12303000.0,0.00244378,0.0003,2570,1380900.0,890.903226,addition,N/A,Q3 2021,HEALTH CARE,13F,12/31/2021,,10.19
Cna financial corp.,CNA,"",278874.0,12293000.0,0.0024418,0.0028,2571,-39553.0,-12.421371,reduction,0.1028235,Q1 2001,FINANCE,13F,12/31/2021,39.94,48.73
Alliance resource partners l.p.,ARLP,"",971780.0,12283000.0,0.00243981,0.0018,2572,171716.0,21.462783,addition,0.7640067,Q2 2013,ENERGY,13F,12/31/2021,11.1169,17.44
Mr cooper group inc,COOP,"",295065.0,12278000.0,0.00243882,0.0036,2573,-117694.0,-28.513975,reduction,0.3999423,Q3 2015,FINANCE,13F,12/31/2021,30.72,43.74
Fti consulting  inc.,FCN,"",79856.0,12251000.0,0.00243345,0.0023,2574,258.0,0.324129,addition,0.2324967,Q2 2001,INDUSTRIALS,13F,12/31/2021,110.5789,162.95
Matson inc,MATX,"",135949.0,12239000.0,0.00243107,0.0018,2575,33609.0,32.840532,addition,0.3327897,Q1 2001,REAL ESTATE,13F,12/31/2021,64.2623,87.43
Ardagh metal packaging s.a.,AMBP,"",1355232.0,12238000.0,0.00243087,0.0027,2576,94970.0,7.535735,addition,0.2246375,Q4 2020,MATERIALS,13F,12/31/2021,10.0157,7.94
Royal caribbean group note 4.250% 6/1,DEBT-ROYA,PRN,9600000.0,12216000.0,0.0024265,0.0022,2577,2100000.0,28.0,addition,N/A,Q3 2021, ,13F,12/31/2021,,
Irobot corp,IRBT,"",185251.0,12205000.0,0.00242432,0.0031,2578,698.0,0.378211,addition,0.6853805,Q1 2006,CONSUMER DISCRETIONARY,13F,12/31/2021,93.9439,54.15
Hertz global holdings inc,HTZ,"",487592.0,12185000.0,0.00242034,,2579,487592.0,,new,0.1135799,Q4 2021,TRANSPORTS,13F,12/31/2021,24.99,22.33
Technipfmc plc ordinary share (fmc technologies),FTI,"",2057251.0,12179000.0,0.00241915,0.0053,2580,-1273019.0,-38.225699,reduction,0.4549743,Q1 2002,ENERGY,13F,12/31/2021,12.78,8.0
Ralph lauren corp. class a,RL,"",102377.0,12168000.0,0.00241697,0.0125,2581,-426464.0,-80.641251,reduction,0.2211835,Q3 2004,CONSUMER DISCRETIONARY,13F,12/31/2021,110.66,108.52
Yelp inc.,YELP,"",335673.0,12164000.0,0.00241617,0.0073,2582,-584780.0,-63.531761,reduction,0.4720823,Q1 2012,INDUSTRIALS,13F,12/31/2021,36.38,34.38
M3-brigade acquisition ii corp,MBAC,"",1225198.0,12142000.0,0.0024118,0.0028,2583,-100600.0,-7.587883,reduction,3.0629950,Q2 2021,FINANCE,13F,12/31/2021,9.84,9.8
Wynn resorts ltd,WYNN,CALL,142700.0,12135000.0,0.00241041,0.0003,2584,125200.0,715.428571,addition,N/A,Q4 2005,CONSUMER DISCRETIONARY,13F,12/31/2021,,73.97
Bristol-myers squibb co,BMY,PUT,194600.0,12133000.0,0.00241001,0.0021,2585,25300.0,14.943887,addition,N/A,Q1 2006,HEALTH CARE,13F,12/31/2021,,77.51
Essential properties realty trust inc,EPRT,"",419968.0,12107000.0,0.00240485,0.0025,2586,-2246.0,-0.531958,reduction,0.3343556,Q2 2018,REAL ESTATE,13F,12/31/2021,21.14,25.63
Oyster enterprises acquisition corp,OSTR,"",1239068.0,12093000.0,0.00240207,0.0026,2587,0.0,0.0,,5.3872522,Q1 2021,FINANCE,13F,12/31/2021,9.65,9.79
Best buy co.  inc.,BBY,CALL,118600.0,12050000.0,0.00239353,0.0126,2588,-442600.0,-78.866714,reduction,N/A,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,,93.84
Staar surgical co.,STAA,"",131939.0,12046000.0,0.00239273,0.0054,2589,-67077.0,-33.704325,reduction,0.2762851,Q2 2010,HEALTH CARE,13F,12/31/2021,71.1,61.89
Servisfirst bancshares inc,SFBS,"",141526.0,12021000.0,0.00238777,0.0011,2590,74214.0,110.253744,addition,0.2607664,Q4 2016,FINANCE,13F,12/31/2021,63.5611,83.1
Apollo medical holdings inc,AMEH,"",163431.0,12009000.0,0.00238538,0.0028,2591,20006.0,13.948754,addition,0.2920691,Q3 2019,HEALTH CARE,13F,12/31/2021,71.523,43.0
Booking holdings inc. (priceline),BKNG,PUT,5000.0,11996000.0,0.0023828,0.002,2592,1000.0,25.0,addition,N/A,Q4 2004,CONSUMER DISCRETIONARY,13F,12/31/2021,,2227.29
Sensient technologies  inc.,SXT,"",119876.0,11995000.0,0.0023826,0.0017,2593,34445.0,40.319088,addition,0.2852686,Q1 2001,MATERIALS,13F,12/31/2021,72.6867,82.44
Tencent music entertainment group,TME,CALL,1743300.0,11942000.0,0.00237208,0.0002,2594,1593300.0,1062.2,addition,N/A,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,4.91
Onespaworld holdings,OSW,"",1190904.0,11933000.0,0.00237029,0.0025,2595,-12389.0,-1.029591,reduction,1.5142501,Q1 2019,FINANCE,13F,12/31/2021,14.35,10.5
Balchem corp.,BCPC,"",70734.0,11926000.0,0.0023689,0.0017,2596,15021.0,26.961391,addition,0.2197572,Q1 2008,MATERIALS,13F,12/31/2021,123.6178,133.42
Graftech international ltd,EAF,"",1007203.0,11915000.0,0.00236671,0.0034,2597,-556525.0,-35.589629,reduction,0.3825949,Q2 2018,INDUSTRIALS,13F,12/31/2021,11.25,9.75
Victoria`s secret & co,VSCO,PUT,214500.0,11913000.0,0.00236632,0.0025,2598,0.0,0.0,,N/A,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,49.1
Cdk global inc,CDK,"",285064.0,11899000.0,0.00236353,0.0025,2599,8169.0,2.950216,addition,0.2440948,Q3 2014,INFORMATION TECHNOLOGY,13F,12/31/2021,53.3864,54.44
Bridgebio pharma inc,BBIO,"",712908.0,11892000.0,0.00236214,0.0061,2600,94369.0,15.256758,addition,0.4829744,Q2 2019,HEALTH CARE,13F,12/31/2021,35.8286,10.98
Snowflake  inc.,SNOW,PUT,35100.0,11890000.0,0.00236175,,2601,35100.0,,new,N/A,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,,198.63
Zentalis pharmaceuticals  inc.,ZNTL,"",141369.0,11883000.0,0.00236036,0.0033,2602,-88972.0,-38.626211,reduction,0.3102730,Q2 2020,HEALTH CARE,13F,12/31/2021,61.03,26.48
Arrival sa,ARVL,"",1596564.0,11847000.0,0.00235321,0.0056,2603,-398933.0,-19.991661,reduction,0.2527347,Q3 2020,FINANCE,13F,12/31/2021,14.25,3.0
Health assurance acq corp cl a,HAAC,"",1212080.0,11842000.0,0.00235221,0.0025,2604,3722.0,0.308021,addition,2.3087238,Q1 2021,FINANCE,13F,12/31/2021,10.1987,9.855
Igm biosciences inc,IGMS,"",403624.0,11838000.0,0.00235142,0.0057,2605,-2856.0,-0.702618,reduction,1.5505807,Q2 2020,HEALTH CARE,13F,12/31/2021,78.67,20.25
Chimera investment corp,CIM,"",783117.0,11810000.0,0.00234586,0.0031,2606,-205320.0,-20.772189,reduction,0.3304940,Q1 2008,REAL ESTATE,13F,12/31/2021,16.63,10.9
Ovintiv inc. (pan canadian energy - encana corp.),OVV,CALL,350000.0,11795000.0,0.00234288,0.0024,2607,12700.0,3.765194,addition,N/A,Q2 2021,ENERGY,13F,12/31/2021,,53.18
Vaneck high yield muni etf,HYD,"",188867.0,11791000.0,0.00234208,0.0024,2608,5904.0,3.226882,addition,No Data,Q2 2010,FINANCE,13F,12/31/2021,60.1341,55.85
Api group corp,APG,"",456409.0,11761000.0,0.00233612,0.0044,2609,-568698.0,-55.47694,reduction,0.1962401,Q2 2020,INDUSTRIALS,13F,12/31/2021,18.73,19.74
Curevac n.v.,CVAC,"",342757.0,11760000.0,0.00233592,0.0014,2610,225397.0,192.056067,addition,0.1833774,Q3 2020,HEALTH CARE,13F,12/31/2021,45.1161,17.43
Btc ishares core s&p total u.s. stock market etf,ITOT,"",109922.0,11759000.0,0.00233573,0.0021,2611,10388.0,10.436635,addition,No Data,Q3 2005,FINANCE,13F,12/31/2021,88.9697,97.83
Ping identity holding corp,PING,"",513540.0,11750000.0,0.00233394,0.0035,2612,-154354.0,-23.110553,reduction,0.6123160,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,25.32,29.57
Hawaiian electric industries,HE,"",282510.0,11724000.0,0.00232877,0.0023,2613,22693.0,8.734224,addition,0.2581619,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,38.088,43.88
Northern oil and gas inc,NOG,"",568624.0,11702000.0,0.0023244,0.0007,2614,410903.0,260.525231,addition,0.7352155,Q4 2009,ENERGY,13F,12/31/2021,21.9364,28.87
Churchill capital corp. v,CCV,"",1188096.0,11691000.0,0.00232222,0.0029,2615,-224908.0,-15.917011,reduction,2.3761920,Q1 2021,FINANCE,13F,12/31/2021,9.98,9.84
Crispr therapeutics ag,CRSP,"",154186.0,11684000.0,0.00232083,0.0078,2616,-173896.0,-53.003822,reduction,0.2014793,Q4 2017,HEALTH CARE,13F,12/31/2021,106.19,62.19
Pennymac financial services inc,PFSI,"",167426.0,11683000.0,0.00232063,0.006,2617,-294189.0,-63.730381,reduction,0.3020881,Q3 2015,FINANCE,13F,12/31/2021,52.02,47.71
Jbg smith properties,JBGS,"",405966.0,11655000.0,0.00231507,0.0026,2618,-7005.0,-1.696245,reduction,0.3189721,Q3 2017,REAL ESTATE,13F,12/31/2021,33.54,27.51
Ferrari n.v.,RACE,CALL,45000.0,11647000.0,0.00231348,0.002,2619,0.0,0.0,,N/A,Q3 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,,219.99
Ferrari n.v.,RACE,PUT,45000.0,11647000.0,0.00231348,0.0075,2620,-123100.0,-73.23022,reduction,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,,219.99
Star bulk carriers corp,SBLK,"",513423.0,11640000.0,0.00231209,0.0016,2621,201878.0,64.798986,addition,0.5019055,Q2 2015,TRANSPORTS,13F,12/31/2021,20.8193,30.46
Warner music group corp. class a,WMG,"",269339.0,11630000.0,0.0023101,0.0036,2622,-130238.0,-32.593968,reduction,0.1963637,Q2 2020,COMMUNICATIONS,13F,12/31/2021,34.02,35.65
Casella waste systems inc,CWST,"",136075.0,11623000.0,0.00230871,0.0024,2623,-10105.0,-6.91271,reduction,0.2698657,Q1 2001,INDUSTRIALS,13F,12/31/2021,47.49,87.91
Humana  inc.,HUM,PUT,25000.0,11596000.0,0.00230335,0.0021,2624,0.0,0.0,,N/A,Q1 2020,HEALTH CARE,13F,12/31/2021,,460.56
Cbiz inc,CBZ,"",296367.0,11593000.0,0.00230275,0.0019,2625,22516.0,8.221989,addition,0.5680178,Q3 2015,INDUSTRIALS,13F,12/31/2021,26.6826,41.64
Brightsphere investment group plc,BSIG,"",452778.0,11591000.0,0.00230236,0.0026,2626,-13575.0,-2.910885,reduction,1.0305769,Q4 2014,FINANCE,13F,12/31/2021,21.88,21.99
Radnet inc,RDNT,"",384623.0,11581000.0,0.00230037,0.0026,2627,-31991.0,-7.678811,reduction,0.6845814,Q2 2015,HEALTH CARE,13F,12/31/2021,21.06,20.79
Epr properties,EPR,"",243848.0,11580000.0,0.00230017,0.0022,2628,31812.0,15.003113,addition,0.3252694,Q1 2001,REAL ESTATE,13F,12/31/2021,54.055,53.44
Boa acquisition corp,BOAS,"",1177380.0,11574000.0,0.00229898,0.0024,2629,0.0,0.0,,5.1190435,Q2 2021,FINANCE,13F,12/31/2021,9.67,9.89
Atotech bv,ATC,"",452571.0,11550000.0,0.00229421,0.0019,2630,72093.0,18.948008,addition,1.7303423,Q3 2021,MATERIALS,13F,12/31/2021,24.3682,21.47
Rivian automotive inc,RIVN,"",111317.0,11542000.0,0.00229262,,2631,111317.0,,new,0.0124726,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,103.69,40.59
National beverage corp,FIZZ,"",254099.0,11519000.0,0.00228805,0.0014,2632,129716.0,104.287563,addition,0.2722428,Q3 2007,CONSUMER STAPLES,13F,12/31/2021,46.6272,47.34
Vanguard consumer staples etf,VDC,"",57601.0,11513000.0,0.00228686,0.0012,2633,25685.0,80.476877,addition,No Data,Q3 2015,FINANCE,13F,12/31/2021,181.85,203.85
Posco  inc. adr,PKX,"",197519.0,11513000.0,0.00228686,0.0025,2634,29856.0,17.807149,addition,0.0566367,Q1 2001,MATERIALS,13F,12/31/2021,58.0608,58.6
Skyworks solutions  inc.,SWKS,PUT,74200.0,11511000.0,0.00228647,0.0019,2635,21100.0,39.736347,addition,N/A,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,117.73
Silicon motion technology corp adr,SIMO,"",121098.0,11508000.0,0.00228587,0.0038,2636,-141733.0,-53.925526,reduction,0.3467357,Q3 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,67.83,76.29
Mcgrath rentcorp,MGRC,"",143377.0,11507000.0,0.00228567,0.0032,2637,-69077.0,-32.513862,reduction,0.5909928,Q3 2006,INDUSTRIALS,13F,12/31/2021,56.51,84.63
Btc ishares 7-10 year treasury bond etf,IEF,PUT,100000.0,11500000.0,0.00228428,0.0122,2638,-399300.0,-79.971961,reduction,No Data,Q2 2021,FINANCE,13F,12/31/2021,,103.44
New residential investment corp.,NRZ,"",1070319.0,11463000.0,0.00227693,0.0024,2639,28523.0,2.737868,addition,0.2293091,Q2 2013,REAL ESTATE,13F,12/31/2021,10.3596,10.66
Norwegian cruise line holdings ltd,NCLH,PUT,550000.0,11407000.0,0.00226581,0.0057,2640,-450000.0,-45.0,reduction,N/A,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,,21.64
Cme group inc,CME,PUT,49800.0,11377000.0,0.00225985,0.0053,2641,-78200.0,-61.09375,reduction,N/A,Q4 2019,FINANCE,13F,12/31/2021,,237.66
Redwood trust  inc.,RWT,"",862301.0,11374000.0,0.00225925,0.0007,2642,616021.0,250.130339,addition,0.7175733,Q2 2001,REAL ESTATE,13F,12/31/2021,12.3389,9.7
Vaneck pharmaceutical etf,PPH,"",147336.0,11339000.0,0.0022523,0.0023,2643,209.0,0.142054,addition,No Data,Q1 2012,FINANCE,13F,12/31/2021,67.3437,81.76
Medtronic plc,MDT,CALL,109500.0,11328000.0,0.00225012,0.0044,2644,-54900.0,-33.394161,reduction,N/A,Q1 2001,HEALTH CARE,13F,12/31/2021,,109.02
Alcon inc,ALC,CALL,130000.0,11326000.0,0.00224972,0.0041,2645,-107500.0,-45.263158,reduction,N/A,Q2 2019,HEALTH CARE,13F,12/31/2021,,76.9
Under armour inc cl c,UA,"",627460.0,11319000.0,0.00224833,0.0011,2646,324058.0,106.808129,addition,0.2477947,Q2 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,16.3379,14.88
Nuvve holding corp,NVVE,"",848926.0,11308000.0,0.00224614,0.0015,2647,172412.0,25.485356,addition,4.5152643,Q1 2021,FINANCE,13F,12/31/2021,11.8617,8.62
Neophotonics corp,NPTN,"",735481.0,11304000.0,0.00224535,0.0004,2648,517533.0,237.4571,addition,1.3843510,Q3 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,13.2838,15.21
A10 networks inc,ATEN,"",681027.0,11291000.0,0.00224277,0.0007,2649,450950.0,195.9996,addition,0.8914619,Q2 2014,INFORMATION TECHNOLOGY,13F,12/31/2021,14.4009,12.98
Capital one financial corp,COF,CALL,77800.0,11288000.0,0.00224217,0.0025,2650,4500.0,6.139154,addition,N/A,Q3 2001,FINANCE,13F,12/31/2021,,132.59
Biocryst pharmaceutical inc.,BCRX,"",813660.0,11270000.0,0.00223859,0.0023,2651,45965.0,5.987404,addition,0.4406217,Q2 2009,HEALTH CARE,13F,12/31/2021,9.642,11.39
Hawaiian holdings  inc.,HA,"",612721.0,11256000.0,0.00223581,0.0007,2652,452686.0,282.866873,addition,1.1959349,Q1 2008,TRANSPORTS,13F,12/31/2021,19.4931,19.08
Grand canyon education inc,LOPE,"",131243.0,11248000.0,0.00223422,0.0025,2653,-4228.0,-3.120963,reduction,0.3715119,Q1 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,84.42,101.28
Caretrust reit inc,CTRE,"",492609.0,11246000.0,0.00223383,0.0034,2654,-297877.0,-37.682767,reduction,0.5075962,Q2 2014,REAL ESTATE,13F,12/31/2021,20.19,17.52
Liberty oilfield services inc,LBRT,"",1159173.0,11244000.0,0.00223343,0.004,2655,-412365.0,-26.239582,reduction,0.6312011,Q2 2018,ENERGY,13F,12/31/2021,11.99,17.02
Kirkland lake gold ltd,KL,"",266989.0,11200000.0,0.00222469,0.0035,2656,-130082.0,-32.760388,reduction,N/A,Q3 2017,MATERIALS,13F,12/31/2021,32.7,
Dana incorporated,DAN,"",490576.0,11195000.0,0.0022237,0.0021,2657,54182.0,12.415844,addition,0.3387564,Q1 2008,CONSUMER DISCRETIONARY,13F,12/31/2021,20.8185,15.59
G&p acquisition corp,GAPA,"",1139858.0,11182000.0,0.00222111,0.0024,2658,0.0,0.0,,6.5134743,Q2 2021,FINANCE,13F,12/31/2021,9.75,9.96
Healthcare services group inc,HCSG,"",626914.0,11153000.0,0.00221535,0.0028,2659,102711.0,19.593745,addition,0.8471925,Q3 2006,INDUSTRIALS,13F,12/31/2021,27.5648,17.11
Trip.com group ltd,TCOM,CALL,453000.0,11153000.0,0.00221535,0.0006,2660,367400.0,429.205607,addition,N/A,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,23.14
Tillys inc,TLYS,"",692175.0,11151000.0,0.00221496,0.0018,2661,70527.0,11.345166,addition,2.9255662,Q4 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,13.9725,9.03
Barclays bank plc,VXX,PUT,601700.0,11150000.0,0.00221476,,2662,601700.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,,24.99
Truecar inc,True,"",3276538.0,11140000.0,0.00221277,0.003,2663,-67459.0,-2.017316,reduction,3.3931290,Q2 2014,COMMUNICATIONS,13F,12/31/2021,5.47,3.86
Sotera health co,SHC,"",472238.0,11121000.0,0.002209,0.0011,2664,279373.0,144.854173,addition,0.1669104,Q4 2020,HEALTH CARE,13F,12/31/2021,24.6445,21.76
Cue health inc,HLTH,"",829077.0,11118000.0,0.0022084,0.0028,2665,-280755.0,-25.297072,reduction,0.5664541,Q3 2021,HEALTH CARE,13F,12/31/2021,11.81,6.22
Autozone inc.,AZO,PUT,5300.0,11111000.0,0.00220701,0.0019,2666,0.0,0.0,,N/A,Q3 2006,CONSUMER DISCRETIONARY,13F,12/31/2021,,2164.6
Endo international plc,ENDP,"",2954819.0,11111000.0,0.00220701,0.0008,2667,1768067.0,148.983697,addition,1.2645211,Q1 2001,HEALTH CARE,13F,12/31/2021,4.6235,2.65
Consol energy inc,CEIX,"",488935.0,11104000.0,0.00220562,0.0041,2668,-258022.0,-34.543086,reduction,1.4044306,Q4 2017,ENERGY,13F,12/31/2021,6.57,48.78
Yamana gold inc.,AUY,"",2630641.0,11102000.0,0.00220522,0.0011,2669,1284363.0,95.401024,addition,0.2740707,Q1 2006,MATERIALS,13F,12/31/2021,3.9078,6.21
Artisan partners asset management inc,APAM,"",233003.0,11100000.0,0.00220483,0.0015,2670,89801.0,62.70932,addition,0.3572795,Q4 2013,COMMUNICATIONS,13F,12/31/2021,45.4459,37.3
M.d.c. holdings inc.,MDC,"",198690.0,11093000.0,0.00220344,0.0017,2671,22471.0,12.751746,addition,0.2811594,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,51.0673,36.41
Gms inc,GMS,"",184368.0,11082000.0,0.00220125,0.0023,2672,-66936.0,-26.635469,reduction,0.4283545,Q2 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,41.42,49.09
Globus medical inc,GMED,"",153459.0,11080000.0,0.00220085,0.0042,2673,-103942.0,-40.38135,reduction,0.1511046,Q3 2012,HEALTH CARE,13F,12/31/2021,57.28,77.5
8x8 inc,EGHT,"",660548.0,11071000.0,0.00219907,0.0039,2674,-127480.0,-16.17709,reduction,0.5582202,Q2 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,21.66,10.99
Btc ishares msci usa value factor etf,VLUE,"",101118.0,11069000.0,0.00219867,0.0014,2675,35256.0,53.530108,addition,No Data,Q4 2017,FINANCE,13F,12/31/2021,102.5332,103.41
Nova measuring instruments ltd,NVMI,"",75459.0,11055000.0,0.00219589,0.0003,2676,61693.0,448.154874,addition,0.2640361,Q3 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,137.5938,97.18
Anaptysbio inc,ANAB,"",317237.0,11024000.0,0.00218973,0.002,2677,-30385.0,-8.740816,reduction,1.1464010,Q2 2017,HEALTH CARE,13F,12/31/2021,25.35,22.86
Paramount group inc,PGRE,"",1315730.0,10973000.0,0.0021796,0.0019,2678,339540.0,34.782163,addition,0.6005007,Q4 2014,REAL ESTATE,13F,12/31/2021,10.18,10.32
Lumentum holdings inc,LITE,PRN,6165000.0,10951000.0,0.00217523,0.0041,2679,-6900000.0,-52.812859,reduction,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,,85.65
Kraneshares csi china internet ucits etf,KWEB,PUT,300000.0,10947000.0,0.00217444,0.0115,2680,-850000.0,-73.913043,reduction,No Data,Q2 2019,FINANCE,13F,12/31/2021,,27.86
Community health systems  inc.,CYH,"",821994.0,10941000.0,0.00217324,0.0036,2681,-647832.0,-44.075421,reduction,0.6221743,Q1 2001,HEALTH CARE,13F,12/31/2021,9.51,11.46
Bilibili inc,BILI,CALL,235600.0,10932000.0,0.00217146,,2682,235600.0,,new,N/A,Q4 2021,COMMUNICATIONS,13F,12/31/2021,,24.94
Btc ishares j.p. morgan usd emerging markets bond etf,EMB,PUT,100000.0,10906000.0,0.00216629,0.0099,2683,-325000.0,-76.470588,reduction,No Data,Q1 2020,FINANCE,13F,12/31/2021,,93.71
Par technology corp.,PAR,"",206501.0,10897000.0,0.0021645,0.0002,2684,192973.0,1426.471023,addition,0.7661970,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,52.1791,36.8
Remitly global inc,RELY,"",528037.0,10888000.0,0.00216272,0.0051,2685,-132259.0,-20.030259,reduction,0.3271174,Q3 2021, ,13F,12/31/2021,36.7,10.52
Ishares core msci europe etf,IEUR,"",187141.0,10884000.0,0.00216192,0.0002,2686,172741.0,1199.590278,addition,No Data,Q1 2021,FINANCE,13F,12/31/2021,57.9161,52.65
Valmont industries  inc.,VMI,"",43419.0,10876000.0,0.00216033,0.0027,2687,-10952.0,-20.143091,reduction,0.2037970,Q4 2005,INDUSTRIALS,13F,12/31/2021,142.11,240.71
Olo inc,OLO,"",522040.0,10863000.0,0.00215775,0.0021,2688,188096.0,56.325611,addition,0.6539594,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,24.3795,11.78
Sisecam resources lp,SIRE,"",658260.0,10861000.0,0.00215735,0.0023,2689,-28129.0,-4.098113,reduction,3.3282341,Q2 2020,MATERIALS,13F,12/31/2021,12.71,20.19
Vista outdoor inc,VSTO,"",235411.0,10845000.0,0.00215418,0.002,2690,-3301.0,-1.382838,reduction,0.4184433,Q1 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,30.1,36.22
Philip morris international inc,PM,PUT,113800.0,10811000.0,0.00214742,0.0034,2691,-53900.0,-32.140727,reduction,N/A,Q2 2008,CONSUMER STAPLES,13F,12/31/2021,,101.77
Hamilton lane inc,HLNE,"",104203.0,10797000.0,0.00214464,0.0068,2692,-274831.0,-72.508271,reduction,0.2801582,Q2 2018,FINANCE,13F,12/31/2021,59.29,73.48
Marcus corp,MCS,"",602843.0,10767000.0,0.00213868,0.0007,2693,410078.0,212.734677,addition,2.4790303,Q2 2012,CONSUMER DISCRETIONARY,13F,12/31/2021,17.7161,16.92
Steelcase inc. class a,SCS,"",916659.0,10743000.0,0.00213391,0.0025,2694,-31145.0,-3.286017,reduction,1.0533679,Q1 2001,INDUSTRIALS,13F,12/31/2021,13.58,11.46
Pearson plc ads adr,PSO,"",1278152.0,10736000.0,0.00213252,0.0021,2695,273840.0,27.266427,addition,0.1687841,Q1 2010,COMMUNICATIONS,13F,12/31/2021,8.8007,10.11
Lci inds note 1.125% 5/1,DEBT-LCI,PRN,9775000.0,10733000.0,0.00213193,,2696,9775000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Sovos brands inc,SOVO,"",710835.0,10698000.0,0.00212498,0.0017,2697,119520.0,20.212577,addition,0.7045466,Q3 2021,CONSUMER STAPLES,13F,12/31/2021,14.135,15.84
Compania cervecerias unidas s.a. adr,CCU,"",649301.0,10654000.0,0.00211624,0.002,2698,115666.0,21.675115,addition,0.3514457,Q4 2014,CONSUMER STAPLES,13F,12/31/2021,19.3605,14.19
Ensign group inc. (the),ENSG,"",126882.0,10653000.0,0.00211604,0.0018,2699,11590.0,10.052736,addition,0.2303326,Q2 2012,HEALTH CARE,13F,12/31/2021,50.367,85.35
Kt corp adr,KT,"",846500.0,10640000.0,0.00211346,0.002,2700,162750.0,23.802559,addition,0.1620953,Q3 2011,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,11.3826,14.43
Kroger co.,KR,PUT,235000.0,10636000.0,0.00211266,0.0011,2701,108400.0,85.624013,addition,N/A,Q1 2021,CONSUMER STAPLES,13F,12/31/2021,,58.32
Pacira biosciences inc,PCRX,"",176634.0,10628000.0,0.00211107,0.0052,2702,-259052.0,-59.458417,reduction,0.3938527,Q2 2012,HEALTH CARE,13F,12/31/2021,52.23,74.68
Adt inc,ADT,"",1262836.0,10621000.0,0.00210968,0.0026,2703,-229918.0,-15.40227,reduction,0.1646413,Q1 2018,INDUSTRIALS,13F,12/31/2021,7.14,6.99
Agree realty corp.,ADC,"",148711.0,10612000.0,0.00210789,0.005,2704,-204056.0,-57.844413,reduction,0.2083294,Q2 2015,REAL ESTATE,13F,12/31/2021,66.31,69.96
Lazard ltd. class a,LAZ,"",243194.0,10611000.0,0.0021077,0.0015,2705,91339.0,60.148826,addition,0.2156623,Q2 2005,FINANCE,13F,12/31/2021,40.0084,33.18
Amedisys inc,AMED,"",65364.0,10581000.0,0.00210174,0.0023,2706,-7695.0,-10.532583,reduction,0.2009610,Q2 2015,HEALTH CARE,13F,12/31/2021,181.33,153.72
Prothena corp plc,PRTA,"",214116.0,10577000.0,0.00210094,0.0011,2707,138207.0,182.06932,addition,0.4580871,Q2 2013,CONSUMER STAPLES,13F,12/31/2021,40.7284,36.15
Quanex building products,NX,"",426346.0,10565000.0,0.00209856,0.002,2708,-19071.0,-4.281606,reduction,1.2769157,Q1 2001,INDUSTRIALS,13F,12/31/2021,18.32,20.47
Sentinelone inc,S,"",208685.0,10537000.0,0.002093,0.0013,2709,97581.0,87.828521,addition,0.5007010,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,46.2361,37.12
Graham holdings  inc.,GHC,"",16704.0,10521000.0,0.00208982,0.0033,2710,-10008.0,-37.466307,reduction,0.4239619,Q4 2013,COMMUNICATIONS,13F,12/31/2021,573.98,613.49
