Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Weatherford intl plc,WFRD,"",439851.0,12189000.0,0.000577984,0.0003,2790,155594.0,54.737087,addition,0.6239648,Q3 2021,ENERGY,13F,12/31/2021,22.5176,38.4
Contextlogic inc,WISH,"",3905520.0,12146000.0,0.000575946,0.0007,2791,1597841.0,69.240176,addition,0.6574949,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,4.9831,2.02
Yy inc note 0.750% 6/1,DEBT-YY I,PRN,13340000.0,12144000.0,0.000575851,0.0007,2792,0.0,0.0,,N/A,Q2 2020, ,13F,12/31/2021,,
Financial institutions  inc.,FISI,"",378509.0,12139000.0,0.000575614,0.0006,2793,8313.0,2.245567,addition,2.4378035,Q2 2001,FINANCE,13F,12/31/2021,23.604,29.25
Nextera energy partners lp,NEP,"",143790.0,12136000.0,0.000575471,0.0006,2794,-3025.0,-2.060416,reduction,0.1712870,Q4 2014,ENERGY,13F,12/31/2021,44.78,76.61
Natl research corporation,NRC,"",290509.0,12097000.0,0.000573622,0.0006,2795,10941.0,3.913538,addition,1.1415335,Q2 2013,HEALTH CARE,13F,12/31/2021,33.0707,38.97
Ocular therapeutix inc,OCUL,"",1730356.0,12061000.0,0.000571915,0.0009,2796,57306.0,3.425241,addition,2.2544133,Q3 2014,HEALTH CARE,13F,12/31/2021,11.5337,4.38
Meiragtx holdings plc,MGTX,"",507942.0,12059000.0,0.00057182,0.0003,2797,86773.0,20.602893,addition,1.1369049,Q4 2018,HEALTH CARE,13F,12/31/2021,18.9225,12.88
Inotiv inc,NOTV,"",286453.0,12051000.0,0.000571441,0.0005,2798,-52233.0,-15.42225,reduction,1.1251382,Q2 2021,HEALTH CARE,13F,12/31/2021,26.91,25.34
Advantage solutions inc.,ADV,"",1501234.0,12040000.0,0.000570919,0.0006,2799,82029.0,5.779926,addition,0.4712362,Q4 2020,INDUSTRIALS,13F,12/31/2021,10.6481,6.15
Romeo power inc,RMO,"",3297726.0,12037000.0,0.000570777,0.0007,2800,706353.0,27.257867,addition,2.4523401,Q1 2021,FINANCE,13F,12/31/2021,6.2274,1.26
Evgo inc a ord,EVGO,"",1210800.0,12035000.0,0.000570682,0.0001,2801,997700.0,468.183951,addition,1.7614332,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,9.625,12.38
Onewater marine inc.,ONEW,"",197362.0,12033000.0,0.000570587,0.0005,2802,-29777.0,-13.109594,reduction,1.4247602,Q1 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,30.39,31.59
Levi strauss & co,LEVI,"",479692.0,12007000.0,0.000569354,0.0006,2803,41421.0,9.451002,addition,0.4849949,Q2 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,23.157,19.13
Crescent energy company,CRGY,"",945604.0,11990000.0,0.000568548,,2804,945604.0,,new,2.2538860,Q4 2021,ENERGY,13F,12/31/2021,12.68,19.0
Rayonier advanced materials inc,RYAM,"",2099450.0,11988000.0,0.000568453,0.0008,2805,57578.0,2.819863,addition,3.2938539,Q3 2014,MATERIALS,13F,12/31/2021,17.0405,5.52
Bridgebio pharma inc note 2.500% 3/1,DEBT-BRID,PRN,16205000.0,11985000.0,0.000568311,0.0012,2806,-400000.0,-2.408913,reduction,N/A,Q1 2021, ,13F,12/31/2021,,
Arrow financial corp. (glens falls  ny),AROW,"",340002.0,11978000.0,0.000567979,0.0006,2807,293.0,0.08625,addition,2.1219078,Q2 2001,FINANCE,13F,12/31/2021,27.3968,31.43
Ngm biopharmaceuticals inc,NGM,"",675380.0,11961000.0,0.000567173,0.0007,2808,54217.0,8.728305,addition,0.8653244,Q2 2019,HEALTH CARE,13F,12/31/2021,18.0319,15.4
Nuvasive inc note 1.000% 6/0,DEBT-NUVA,PRN,11983000.0,11954000.0,0.000566841,0.0008,2809,-1981000.0,-14.18648,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
First community bancshares  inc (wv),FCBC,"",357504.0,11948000.0,0.000566557,0.0006,2810,5993.0,1.704925,addition,2.1287273,Q3 2001,FINANCE,13F,12/31/2021,22.3881,27.22
Ishares russell 1000 growth etf,IWF,"",39083.0,11943000.0,0.00056632,0.0006,2811,-2220.0,-5.374912,reduction,No Data,Q4 2019,FINANCE,13F,12/31/2021,268.18,261.88
Antares pharma inc,ATRS,"",3341190.0,11928000.0,0.000565608,0.0007,2812,-122485.0,-3.536273,reduction,1.9641772,Q2 2009,HEALTH CARE,13F,12/31/2021,3.29,5.56
Frontline ltd. (bermuda) sponsored adr,FRO,"",1686219.0,11922000.0,0.000565324,0.0008,2813,-6739.0,-0.398061,reduction,0.8284827,Q2 2007,ENERGY,13F,12/31/2021,177.07,9.46
Amneal pharmaceuticals inc,AMRX,"",2486353.0,11910000.0,0.000564755,0.0007,2814,-43444.0,-1.717292,reduction,1.6645447,Q2 2018,HEALTH CARE,13F,12/31/2021,11.06,4.12
American superconductor corp.,AMSC,"",1094479.0,11908000.0,0.00056466,0.0008,2815,87442.0,8.683097,addition,3.8459788,Q2 2019,INDUSTRIALS,13F,12/31/2021,14.6064,6.86
Signify health  inc.,SGFY,"",836757.0,11899000.0,0.000564233,0.0007,2816,136654.0,19.519128,addition,0.4888207,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,23.5491,16.04
Hingham institution for savings,HIFS,"",28176.0,11867000.0,0.000562716,0.0005,2817,1090.0,4.024219,addition,1.3378917,Q2 2015,FINANCE,13F,12/31/2021,174.4275,341.87
Cytomx therapeutics inc,CTMX,"",2739544.0,11862000.0,0.000562479,0.0011,2818,-1297393.0,-32.138054,reduction,4.1893691,Q4 2015,HEALTH CARE,13F,12/31/2021,9.36,2.31
United states cellular corp.,USM,"",374618.0,11808000.0,0.000559918,0.0006,2819,-1208.0,-0.321425,reduction,0.7085604,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,41.5,32.31
The rmr group inc,RMR,"",340324.0,11802000.0,0.000559634,0.0006,2820,10554.0,3.200412,addition,2.1977640,Q4 2015,REAL ESTATE,13F,12/31/2021,37.7323,30.1
Adagio therapeutics inc,ADGI,"",1624280.0,11792000.0,0.000559159,0.0007,2821,1308202.0,413.885813,addition,1.4600052,Q3 2021,HEALTH CARE,13F,12/31/2021,14.067,3.59
Phillips edison & company inc,PECO,"",354367.0,11739000.0,0.000556646,0.0004,2822,137331.0,63.275678,addition,0.3124929,Q3 2021,REAL ESTATE,13F,12/31/2021,31.613,34.96
Transcat  inc.,TRNS,"",126254.0,11670000.0,0.000553374,0.0004,2823,3113.0,2.527996,addition,1.6791780,Q2 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,30.7005,77.54
Titan machinery inc,TITN,"",345932.0,11654000.0,0.000552616,0.0005,2824,-2960.0,-0.8484,reduction,1.5312881,Q2 2008,INDUSTRIALS,13F,12/31/2021,20.5,25.9
Rpc inc,RES,"",2561792.0,11631000.0,0.000551525,0.0006,2825,141984.0,5.867573,addition,1.1833097,Q1 2001,ENERGY,13F,12/31/2021,8.4411,12.42
Paramount global,PARAP,"",235000.0,11630000.0,0.000551478,,2826,235000.0,,new,2.3500000,Q4 2021, ,13F,12/31/2021,50.22,53.66
Turing holding corp,TWKS,"",432747.0,11602000.0,0.00055015,,2827,432747.0,,new,0.1418228,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,26.81,20.11
Niu technologies,NIU,"",719055.0,11583000.0,0.000549249,0.0007,2828,138767.0,23.913471,addition,1.0486528,Q3 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,22.4209,8.93
Alteryx inc note 1.000% 8/0,DEBT-ALTE,PRN,12886000.0,11566000.0,0.000548443,0.0005,2829,2550000.0,24.671053,addition,N/A,Q3 2020, ,13F,12/31/2021,,
Sunpower corp,SPWR,PRN,9820000.0,11563000.0,0.000548301,0.0007,2830,-700000.0,-6.653992,reduction,N/A,Q3 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,,20.4
Schwab u.s. tips etf-,SCHP,"",183854.0,11563000.0,0.000548301,0.0004,2831,63515.0,52.780063,addition,No Data,Q2 2021,FINANCE,13F,12/31/2021,62.6478,59.23
Agiliti inc,AGTI,"",498339.0,11542000.0,0.000547305,0.0005,2832,-13226.0,-2.5854,reduction,0.3800603,Q2 2021,HEALTH CARE,13F,12/31/2021,21.13,22.78
Companhia paranaense de energia,ELP,"",2012682.0,11538000.0,0.000547115,0.0012,2833,-1412366.0,-41.236386,reduction,0.7262682,Q4 2018,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,7.48,7.88
Calamp corp.,CAMP,"",1627029.0,11487000.0,0.000544697,0.0009,2834,-98113.0,-5.687242,reduction,13.5402517,Q3 2004,INFORMATION TECHNOLOGY,13F,12/31/2021,12.14,6.09
Cato corp.,CATO,"",662115.0,11480000.0,0.000544365,0.0006,2835,25665.0,4.032524,addition,3.3399510,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,22.6583,14.48
Ssga spdr s&p 500 growth etf,SPYG,"",158161.0,11462000.0,0.000543511,0.0006,2836,-11943.0,-7.020999,reduction,No Data,Q2 2021,FINANCE,13F,12/31/2021,63.21,62.2
Neurocrine biosciences inc.,NBIX,PRN,9137000.0,11439000.0,0.000542421,0.0008,2837,-1900000.0,-17.214823,reduction,N/A,Q2 2018,HEALTH CARE,13F,12/31/2021,,99.27
Argan inc.,AGX,"",294058.0,11377000.0,0.000539481,0.0007,2838,-194.0,-0.06593,reduction,1.8712235,Q2 2009,INDUSTRIALS,13F,12/31/2021,42.79,36.99
Johnson outdoors  inc.  class a,JOUT,"",121067.0,11343000.0,0.000537868,0.0007,2839,1511.0,1.263843,addition,1.3528304,Q2 2010,CONSUMER DISCRETIONARY,13F,12/31/2021,44.4424,79.7
Affimed n.v.,AFMD,"",2045151.0,11289000.0,0.000535308,0.0007,2840,22769.0,1.125851,addition,2.0807880,Q2 2019,HEALTH CARE,13F,12/31/2021,4.2147,4.19
908 devices inc.,MASS,"",435580.0,11268000.0,0.000534312,0.0007,2841,56733.0,14.975175,addition,1.3945911,Q1 2021,HEALTH CARE,13F,12/31/2021,38.6641,19.04
Waterstone financial inc,WSBF,"",514992.0,11258000.0,0.000533838,0.0005,2842,13427.0,2.677021,addition,2.1253464,Q4 2005,FINANCE,13F,12/31/2021,13.3771,18.79
Block inc note 0.250%11/0,DEBT-BLOC,PRN,10600000.0,11256000.0,0.000533743,,2843,10600000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Vse corp.,VSEC,"",184623.0,11251000.0,0.000533506,0.0005,2844,3013.0,1.65905,addition,1.4494037,Q2 2008,INDUSTRIALS,13F,12/31/2021,30.2885,42.02
Brightview holdings inc,BV,"",794868.0,11192000.0,0.000530708,0.0006,2845,61902.0,8.445412,addition,0.8004713,Q3 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,15.2419,13.07
Ssga spdr s&p 500 value etf,SPYV,"",266265.0,11183000.0,0.000530281,0.0006,2846,-1295.0,-0.484004,reduction,No Data,Q2 2021,FINANCE,13F,12/31/2021,39.42,41.75
Mercantile bank corp.,MBWM,"",318900.0,11171000.0,0.000529712,0.0005,2847,-1081.0,-0.337833,reduction,2.0130797,Q2 2012,FINANCE,13F,12/31/2021,25.12,34.33
Rio tinto plc (nyse) adr,RIO,"",166652.0,11155000.0,0.000528954,0.0002,2848,115417.0,225.269835,addition,0.0133559,Q4 2012,MATERIALS,13F,12/31/2021,67.7732,81.87
Barrett business services inc,BBSI,"",161282.0,11138000.0,0.000528148,0.0006,2849,1279.0,0.79936,addition,2.1728730,Q2 2009,INDUSTRIALS,13F,12/31/2021,37.7999,73.47
I3 verticals inc,IIIV,"",487514.0,11110000.0,0.00052682,0.0007,2850,-23932.0,-4.679282,reduction,2.2091169,Q3 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,26.65,26.63
Rbc bearings inc.,ROLLP,"",105750.0,11047000.0,0.000523833,0.0006,2851,0.0,0.0,,2.2989130,Q3 2021, ,13F,12/31/2021,111.47,95.63
Liberty latin america ltd class a,LILA,"",946958.0,11042000.0,0.000523595,0.0007,2852,-8214.0,-0.85995,reduction,2.1171891,Q3 2015,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,18.31,10.79
Intl money express inc,IMXI,"",691670.0,11039000.0,0.000523453,0.0006,2853,2937.0,0.426435,addition,1.8050654,Q2 2019,FINANCE,13F,12/31/2021,14.0979,20.54
Assetmark financial holdings inc,AMK,"",420802.0,11029000.0,0.000522979,0.0005,2854,47702.0,12.785312,addition,0.5720255,Q3 2019,FINANCE,13F,12/31/2021,25.7578,20.93
Nuvasive inc note 0.375% 3/1,DEBT-NUVA,PRN,11464000.0,11004000.0,0.000521794,0.0007,2855,-1700000.0,-12.914008,reduction,N/A,Q1 2021, ,13F,12/31/2021,,
Powell industries inc.,POWL,"",372949.0,10998000.0,0.000521509,0.0005,2856,4320.0,1.17191,addition,3.1702990,Q2 2001,INDUSTRIALS,13F,12/31/2021,33.2064,19.5
Azure power global ltd,AZRE,"",604982.0,10980000.0,0.000520655,0.0007,2857,25976.0,4.486309,addition,1.2517066,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,30.745,15.6
Digimarc corp,DMRC,"",276840.0,10930000.0,0.000518285,0.0006,2858,-46677.0,-14.42799,reduction,1.5651881,Q2 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,32.13,26.59
Supernus pharmaceuticals inc,SUPN,PRN,11000000.0,10909000.0,0.000517289,0.0005,2859,1100000.0,11.111111,addition,N/A,Q2 2019,HEALTH CARE,13F,12/31/2021,,31.1
Merchants bancorp,MBIN,"",344973.0,10906000.0,0.000517147,0.0005,2860,10399.5,3.108286,addition,0.5315318,Q4 2017,FINANCE,13F,12/31/2021,24.8484,25.66
Thermon group holdings inc,THR,"",642367.0,10875000.0,0.000515677,0.0006,2861,-3057.0,-0.473642,reduction,1.9261200,Q2 2011,INDUSTRIALS,13F,12/31/2021,20.41,15.87
Ideanomics inc,IDEX,"",9019622.0,10824000.0,0.000513258,0.0008,2862,893241.0,10.991867,addition,1.8123309,Q1 2018,COMMUNICATIONS,13F,12/31/2021,2.6145,0.88
Seneca foods corp.  class a,SENEA,"",224820.0,10780000.0,0.000511172,0.0005,2863,9611.0,4.465891,addition,3.3375658,Q2 2009,CONSUMER STAPLES,13F,12/31/2021,33.8497,55.2
Ligand pharmaceuticals  inc.,LGND,PRN,10722000.0,10768000.0,0.000510603,0.0006,2864,-1250000.0,-10.441029,reduction,N/A,Q2 2019,HEALTH CARE,13F,12/31/2021,,105.26
West bancorporation inc,WTBA,"",345786.0,10744000.0,0.000509465,0.0005,2865,-543.0,-0.156787,reduction,2.0887298,Q2 2003,FINANCE,13F,12/31/2021,14.45,25.6
Mrc global inc,MRC,"",1561464.0,10743000.0,0.000509417,0.0006,2866,-6097.0,-0.388948,reduction,1.8767488,Q2 2012,INDUSTRIALS,13F,12/31/2021,20.28,12.05
Global industrial co,GIC,"",261681.0,10703000.0,0.000507521,0.0005,2867,1741.0,0.66977,addition,0.6920298,Q3 2003,CONSUMER DISCRETIONARY,13F,12/31/2021,21.4801,32.15
Tredegar corp.,TG,"",894551.0,10685000.0,0.000506667,0.0006,2868,26845.0,3.09379,addition,2.6510229,Q1 2001,INDUSTRIALS,13F,12/31/2021,18.0182,12.42
Gan ltd,GAN,"",1160821.0,10668000.0,0.000505861,0.0006,2869,427615.0,58.321263,addition,2.7512577,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,15.1147,4.7
Btrs holdings inc,BTRS,"",1362047.0,10651000.0,0.000505055,0.0007,2870,87742.0,6.885479,addition,0.8540831,Q1 2021,FINANCE,13F,12/31/2021,12.0956,7.13
Cantaloupe inc,CTLP,"",1196284.0,10623000.0,0.000503727,0.0007,2871,28081.0,2.403777,addition,1.6828963,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,11.4873,5.43
Liberty latin america ltd note 2.000% 7/1,DEBT-LIBE,PRN,10654000.0,10615000.0,0.000503348,0.0007,2872,-1500000.0,-12.341616,reduction,N/A,Q3 2020, ,13F,12/31/2021,,
Golar lng ltd,GLNG,PRN,10485000.0,10567000.0,0.000501072,0.0005,2873,800000.0,8.260196,addition,N/A,Q1 2018,ENERGY,13F,12/31/2021,,25.99
Cognyte software ltd,CGNT,"",673097.0,10547000.0,0.000500123,0.0006,2874,121481.0,22.022748,addition,1.0233585,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,25.4059,7.54
Life time group holdings inc,LTH,"",612637.0,10543000.0,0.000499934,,2875,612637.0,,new,0.3173299,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,17.21,15.34
Corsair gaming  inc.,CRSR,"",501426.0,10535000.0,0.000499554,0.0006,2876,38318.0,8.274096,addition,0.5267080,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,33.2475,19.58
Atlantic capital bancshares inc,ACBI,"",365818.0,10525000.0,0.00049908,0.0005,2877,2131.0,0.585943,addition,N/A,Q2 2016,FINANCE,13F,12/31/2021,17.6154,
Unifi  inc.,UFI,"",454572.0,10523000.0,0.000498985,0.0005,2878,13088.0,2.964547,addition,2.4533039,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,19.304,16.73
Farmers national banc corp.,FMNB,"",566649.0,10511000.0,0.000498416,0.0004,2879,39608.0,7.515165,addition,1.6663739,Q2 2016,FINANCE,13F,12/31/2021,12.495,16.0
Telefonica brasil s.a.,VIV,"",1141425.0,10509000.0,0.000498321,0.0005,2880,108700.0,10.525551,addition,0.0680660,Q1 2011,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,13.4634,11.36
National western life group inc,NWLI,"",48899.0,10486000.0,0.000497231,0.0006,2881,-527.0,-1.06624,reduction,1.4231291,Q1 2001,FINANCE,13F,12/31/2021,210.65,207.11
Onespaworld holdings,OSW,"",1042524.0,10446000.0,0.000495334,0.0005,2882,25985.0,2.556223,addition,1.3255830,Q2 2019,FINANCE,13F,12/31/2021,13.8423,10.5
Stoneridge inc.,SRI,"",528533.0,10433000.0,0.000494718,0.0006,2883,-65.0,-0.012297,reduction,1.9435550,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,17.16,19.55
Viavi solutions inc,VIAV,PRN,7361000.0,10413000.0,0.000493769,0.0007,2884,-2315000.0,-23.925176,reduction,N/A,Q1 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,,14.69
Doximity inc,DOCS,"",207595.0,10407000.0,0.000493485,0.0006,2885,56095.0,37.026403,addition,0.1971438,Q3 2021,HEALTH CARE,13F,12/31/2021,,
Xp inc.,XP,"",359327.0,10327000.0,0.000489691,0.0004,2886,161479.0,81.617707,addition,0.0951192,Q3 2020,FINANCE,13F,12/31/2021,34.5874,28.2
8x8 inc new note 0.500% 2/0,PRN-8X8,PRN,10365000.0,10301000.0,0.000488458,0.0004,2887,3000000.0,40.733198,addition,N/A,Q1 2020, ,13F,12/31/2021,,
Motorcar parts of america inc.,MPAA,"",602625.0,10287000.0,0.000487794,0.0006,2888,18508.0,3.168543,addition,3.1548155,Q1 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,24.7952,15.78
Chindata group holdings ltd ads,CD,"",1558140.0,10268000.0,0.000486893,0.0005,2889,331671.0,27.042754,addition,0.8944648,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,12.1944,5.43
Fiverr intl ltd note 11/0,DEBT-FIVE,PRN,10900000.0,10172000.0,0.000482341,,2890,10900000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Mission produce  inc.,AVO,"",647634.0,10168000.0,0.000482152,0.0006,2891,28997.0,4.68724,addition,0.9169192,Q4 2020,CONSUMER STAPLES,13F,12/31/2021,19.2343,13.17
America movil s.a.b. de c.v. ads,AMX,"",481514.0,10165000.0,0.000482009,0.0004,2892,20880.0,4.532883,addition,0.0222424,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,14.8919,22.29
Ribbon communications inc,RBBN,"",1676976.0,10146000.0,0.000481108,0.0005,2893,-39129.0,-2.280105,reduction,1.1258100,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,120.99,3.11
Spdr dividend etf,SDY,"",78363.0,10118000.0,0.000479781,0.0005,2894,-1240.0,-1.55773,reduction,No Data,Q1 2010,FINANCE,13F,12/31/2021,87.54,129.38
Collective growth corp,INVZ,"",1595668.0,10117000.0,0.000479733,0.0002,2895,889010.0,125.804845,addition,1.1949381,Q2 2021,FINANCE,13F,12/31/2021,8.2089,3.34
Spirit airls inc note 1.000% 5/1,DEBT-SPIR,PRN,11700000.0,10112000.0,0.000479496,0.0007,2896,-2300000.0,-16.428571,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
First of long island corp,FLIC,"",468170.0,10108000.0,0.000479307,0.0005,2897,-3227.0,-0.684561,reduction,2.0249313,Q2 2009,FINANCE,13F,12/31/2021,19.21,19.03
Heritage-crystal clean inc,HCCI,"",314481.0,10070000.0,0.000477505,0.0005,2898,6772.0,2.200781,addition,1.2994145,Q2 2011,INDUSTRIALS,13F,12/31/2021,19.8087,28.7
Hometrust bancshares inc,HTBI,"",324305.0,10047000.0,0.000476414,0.0005,2899,-11325.0,-3.374251,reduction,1.9961035,Q4 2012,FINANCE,13F,12/31/2021,18.92,28.86
Seaspine holdings corp,SPNE,"",737317.0,10042000.0,0.000476177,0.0005,2900,185739.0,33.674113,addition,2.0040688,Q2 2018,HEALTH CARE,13F,12/31/2021,13.4704,10.74
Scorpio tankers inc,STNG,"",782348.0,10022000.0,0.000475229,0.0008,2901,-23085.0,-2.86616,reduction,1.3403366,Q2 2010,TRANSPORTS,13F,12/31/2021,214.32,22.7
Diversey holdings ltd,DSEY,"",750332.0,9987000.0,0.000473569,0.0005,2902,156013.0,26.250717,addition,0.2354798,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,16.8427,7.76
Advent technologies holdings inc,ADN,"",1424484.0,9986000.0,0.000473521,0.0002,2903,1082653.0,316.721713,addition,2.7792862,Q1 2021,FINANCE,13F,12/31/2021,7.6555,2.34
Pactiv evergreen inc.,PTVE,"",786274.0,9970000.0,0.000472763,0.0005,2904,24442.0,3.208319,addition,0.4432364,Q4 2020,MATERIALS,13F,12/31/2021,17.3792,10.03
Ecovyst inc,ECVT,"",973124.0,9965000.0,0.000472526,0.0006,2905,11407.0,1.186108,addition,0.7041124,Q4 2017,MATERIALS,13F,12/31/2021,15.9819,11.41
Goodrx holdings  inc.,GDRX,"",304637.0,9956000.0,0.000472099,0.0006,2906,16438.0,5.703698,addition,0.3533401,Q4 2020,HEALTH CARE,13F,12/31/2021,37.571,18.6
Franklin covey  inc.,FC,"",214595.0,9949000.0,0.000471767,0.0005,2907,2412.0,1.136755,addition,1.5009634,Q2 2009,INDUSTRIALS,13F,12/31/2021,14.8185,44.11
Personalis inc,PSNL,"",697034.0,9947000.0,0.000471672,0.0007,2908,52021.0,8.065109,addition,1.5506837,Q3 2019,HEALTH CARE,13F,12/31/2021,18.4712,6.9
Q2 hldgs inc note 0.125%11/1,DEBT-Q2 H,PRN,10825000.0,9941000.0,0.000471388,,2909,10825000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Oneconnect financial technology co.  ltd. adr,OCFT,"",4019253.0,9928000.0,0.000470771,0.0005,2910,1607452.0,66.649446,addition,1.0305947,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,8.2726,1.37
Mercer international inc,MERC,"",826788.0,9913000.0,0.00047006,0.0005,2911,57119.0,7.421242,addition,1.2519967,Q4 2011,MATERIALS,13F,12/31/2021,12.3717,15.63
2u inc note 2.250% 5/0,DEBT-2U I,PRN,9316000.0,9899000.0,0.000469396,0.001,2912,-3850000.0,-29.241987,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
Business first bancshares inc,BFST,"",348594.0,9869000.0,0.000467973,0.0004,2913,4914.0,1.429818,addition,1.7087649,Q2 2018,FINANCE,13F,12/31/2021,23.5579,22.94
Orchid island capital inc,ORC,"",2161570.0,9863000.0,0.000467689,0.0005,2914,272744.0,14.439869,addition,1.2212739,Q1 2015,REAL ESTATE,13F,12/31/2021,6.8069,3.07
Tutor perini corp.,TPC,"",797257.0,9862000.0,0.000467642,0.0005,2915,9764.0,1.239884,addition,1.5603209,Q2 2003,INDUSTRIALS,13F,12/31/2021,26.1393,10.31
Blackstone mortgage trust  inc.,BXMT,PRN,9750000.0,9862000.0,0.000467642,0.0006,2916,-825000.0,-7.801418,reduction,N/A,Q3 2017,REAL ESTATE,13F,12/31/2021,,31.94
Stride inc note 1.125% 9/0,DEBT-STRI,PRN,10050000.0,9832000.0,0.000466219,0.0005,2917,1100000.0,12.290503,addition,N/A,Q3 2021, ,13F,12/31/2021,,
Axogen inc,AXGN,"",1048238.0,9822000.0,0.000465745,0.0008,2918,76213.0,7.840642,addition,2.5080320,Q2 2016,HEALTH CARE,13F,12/31/2021,19.7001,7.25
Reliant bancorp inc,RBNC,"",275893.0,9794000.0,0.000464417,0.0005,2919,-403.0,-0.145858,reduction,N/A,Q2 2017,INDUSTRIALS,13F,12/31/2021,21.69,
Alkami technology inc,ALKT,"",487307.0,9775000.0,0.000463516,0.0001,2920,402261.0,472.992263,addition,0.5401253,Q2 2021, ,13F,12/31/2021,22.3916,12.01
Alteryx inc note 0.500% 8/0,DEBT-ALTE,PRN,10325000.0,9766000.0,0.000463089,0.0006,2921,-800000.0,-7.191011,reduction,N/A,Q3 2020, ,13F,12/31/2021,,
Enovix corporation,ENVX,"",357823.0,9761000.0,0.000462852,0.0003,2922,56023.0,18.562956,addition,0.2463572,Q3 2021,FINANCE,13F,12/31/2021,20.2036,11.18
Invitae corp note 2.000% 9/0,DEBT-INVI,PRN,10311000.0,9752000.0,0.000462426,0.0006,2923,300000.0,2.996704,addition,N/A,Q3 2020, ,13F,12/31/2021,,
Pagseguro digital ltd,PAGS,"",371602.0,9743000.0,0.000461999,0.0011,2924,-49017.0,-11.653539,reduction,0.1844531,Q3 2018,FINANCE,13F,12/31/2021,38.19,17.1
Kimball international inc,KBAL,"",943021.0,9731000.0,0.00046143,0.0006,2925,670.0,0.071099,addition,2.5757952,Q1 2001,INDUSTRIALS,13F,12/31/2021,12.4085,8.0
Blackline inc note 0.125% 8/0,DEBT-BLAC,PRN,6468000.0,9724000.0,0.000461098,0.0006,2926,-50000.0,-0.767106,reduction,N/A,Q3 2020, ,13F,12/31/2021,,
Identiv inc,INVE,"",345358.0,9718000.0,0.000460813,0.0003,2927,7388.0,2.185993,addition,1.5487871,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,17.5808,13.15
22nd century group inc,XXII,"",3143467.0,9713000.0,0.000460576,0.0004,2928,329494.0,11.70921,addition,1.9292367,Q3 2017,CONSUMER STAPLES,13F,12/31/2021,4.2269,2.11
Datto holding corp.,MSP,"",368581.0,9712000.0,0.000460529,0.0005,2929,-35567.0,-8.800489,reduction,0.2247460,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,26.02,34.73
Lindblad expeditions holdings inc,LIND,"",621948.0,9702000.0,0.000460055,0.0004,2930,45159.0,7.82938,addition,1.2240827,Q4 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,12.3263,15.79
Republic bancorp inc. (ky)  class a,RBCAA,"",189426.0,9691000.0,0.000459533,0.0005,2931,2141.0,1.143178,addition,1.0624246,Q2 2001,FINANCE,13F,12/31/2021,28.0308,44.35
