Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Vanguard total world bond etf,BNDW,"",29403.0,2307000.0,0.000224059,0.0003,4395,-4134.0,-12.326684,reduction,No Data,Q3 2018,FINANCE,13F,12/31/2021,79.98,72.19
Principal us megacap mf etf,USMC,"",52034.0,2305000.0,0.000223865,0.0002,4396,1712.0,3.402091,addition,No Data,Q1 2018,FINANCE,13F,12/31/2021,29.1359,41.83
Atn international inc,ATNI,"",57651.0,2304000.0,0.000223768,0.0004,4397,-18605.0,-24.39808,reduction,0.3674560,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,56.44,40.83
Vaneck environmental services etf,EVX,"",15025.0,2298000.0,0.000223185,0.0002,4398,544.0,3.756647,addition,No Data,Q4 2009,INDUSTRIALS,13F,12/31/2021,125.4426,149.57
Capri holdings ltd (michael kors holdings),CPRI,CALL,35400.0,2298000.0,0.000223185,0.0002,4399,0.0,0.0,,N/A,Q3 2021,INDUSTRIALS,13F,12/31/2021,,49.8
Altair engineering inc,ALTR,PRN,1350000.0,2298000.0,0.000223185,0.0002,4400,350000.0,35.0,addition,N/A,Q2 2020,INDUSTRIALS,13F,12/31/2021,,57.8
Crown castle international corp,CCI,PUT,11000.0,2296000.0,0.000222991,0.0002,4401,0.0,0.0,,N/A,Q1 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,,192.68
Masco corp.,MAS,CALL,32700.0,2296000.0,0.000222991,,4402,32700.0,,new,N/A,Q4 2021,INDUSTRIALS,13F,12/31/2021,,49.39
Iclick interactive asia group ltd,ICLK,"",498051.0,2296000.0,0.000222991,0.0001,4403,256521.0,106.206682,addition,0.5881547,Q4 2020,COMMUNICATIONS,13F,12/31/2021,7.51,1.07
Canon inc. adr,CAJ,"",93873.0,2294000.0,0.000222797,0.0002,4404,2312.0,2.525093,addition,0.0070382,Q2 2004,INFORMATION TECHNOLOGY,13F,12/31/2021,24.9957,24.13
Advantage solutions inc.,ADV,"",285005.0,2286000.0,0.00022202,0.0001,4405,150680.0,112.175693,addition,0.0894629,Q3 2020,INDUSTRIALS,13F,12/31/2021,9.0569,6.15
Jaws juggernaut acquisition corp,JUGG,"",232268.0,2283000.0,0.000221728,0.0003,4406,-19453.0,-7.728,reduction,0.8415507,Q3 2021, ,13F,12/31/2021,9.79,9.805
Telus international (cda) inc.,TIXT,"",68997.0,2281000.0,0.000221534,0.0005,4407,-69782.0,-50.282824,reduction,0.1044675,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,30.63,23.94
Udemy inc,UDMY,"",116484.0,2276000.0,0.000221048,,4408,116484.0,,new,0.0838347,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,19.54,12.51
Invesco bond fund,VBF,"",114093.0,2275000.0,0.000220951,0.0002,4409,-486.0,-0.424161,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,19.06,16.69
Prologis  inc.,PLD,CALL,13500.0,2273000.0,0.000220757,0.0008,4410,-45900.0,-77.272727,reduction,N/A,Q1 2021,REAL ESTATE,13F,12/31/2021,,162.7
Banc of california inc,BANC,"",115897.0,2273000.0,0.000220757,0.0002,4411,-4272.0,-3.554993,reduction,0.1863894,Q1 2013,FINANCE,13F,12/31/2021,17.11,18.09
Mudrick cap acquisition corporation ii,MUDS,"",228361.0,2270000.0,0.000220466,0.0002,4412,-190.0,-0.083132,reduction,0.7220901,Q1 2021,FINANCE,13F,12/31/2021,9.95,10.04
Cars.com inc,CARS,"",141020.0,2269000.0,0.000220369,0.0003,4413,-59865.0,-29.800632,reduction,0.2038735,Q2 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,13.42,12.82
Zogenix inc note 2.750%10/0,DEBT-ZOGE,PRN,2303000.0,2269000.0,0.000220369,,4414,2303000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Kroger co.,KR,CALL,50000.0,2263000.0,0.000219786,0.0002,4415,0.0,0.0,,N/A,Q2 2021,CONSUMER STAPLES,13F,12/31/2021,,58.32
Ishares ibonds mar 2023 term corporate etf,IBDD,PRN,84584.0,2263000.0,0.000219786,0.0003,4416,-12472.0,-12.850313,reduction,No Data,Q3 2013,FINANCE,13F,12/31/2021,,26.55
Unitil corp,UTL,"",49152.0,2261000.0,0.000219592,0.0002,4417,3618.0,7.945711,addition,0.3076078,Q2 2004,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,44.2391,51.09
Ambac financial group inc,AMBC,"",140781.0,2260000.0,0.000219494,0.0002,4418,463.0,0.329965,addition,0.3038198,Q2 2013,FINANCE,13F,12/31/2021,15.6214,8.86
Schrodinger  inc.,SDGR,"",64835.0,2259000.0,0.000219397,0.0003,4419,9555.0,17.284732,addition,0.1047866,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,57.0409,29.82
Amplitude inc,AMPL,"",42502.0,2250000.0,0.000218523,,4420,42502.0,,new,0.0722797,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,52.94,20.48
Victoryshares us discovery enhanced volatility wtd etf,CSF,"",35036.0,2249000.0,0.000218426,0.0002,4421,1851.0,5.577821,addition,No Data,Q4 2016,FINANCE,13F,12/31/2021,46.279,58.54
Mandiant inc,MNDT,PUT,128000.0,2246000.0,0.000218135,0.0002,4422,0.0,0.0,,N/A,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,22.35
Wisdomtree international dividend ex-financials fund,AIVI,"",53606.0,2244000.0,0.000217941,0.0002,4423,-4535.0,-7.800003,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,38.0,
Sprott physical silver trust,PSLV,"",279737.0,2244000.0,0.000217941,0.0002,4424,58558.0,26.475389,addition,No Data,Q4 2010,FINANCE,13F,12/31/2021,7.2926,9.01
Diamondback energy inc,FANG,CALL,20800.0,2243000.0,0.000217843,0.0005,4425,-32000.0,-60.606061,reduction,N/A,Q2 2021,ENERGY,13F,12/31/2021,,138.44
Easterly government properties inc,DEA,"",97882.0,2243000.0,0.000217843,0.0003,4426,-63822.0,-39.468411,reduction,0.1085710,Q2 2015,REAL ESTATE,13F,12/31/2021,20.73,20.12
Bridge investment group holdings inc,BRDG,"",89600.0,2237000.0,0.000217261,0.0,4427,89500.0,89500.0,addition,0.3184521,Q3 2021,FINANCE,13F,12/31/2021,24.9619,19.0
Rocket pharmaceuticals inc,RCKT,"",102343.0,2234000.0,0.000216969,0.0006,4428,-95624.0,-48.303,reduction,0.1586568,Q1 2018,HEALTH CARE,13F,12/31/2021,18.61,13.56
Gogoro inc,GGR,"",226100.0,2234000.0,0.000216969,0.0002,4429,0.0,0.0,,0.6553623,Q1 2021,FINANCE,13F,12/31/2021,9.75,9.9
Templeton emerging markets income fund inc,TEI,"",306166.0,2232000.0,0.000216775,0.0003,4430,-33112.0,-9.759548,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,10.32,6.47
Thermon group holdings inc,THR,"",131614.0,2228000.0,0.000216387,0.0002,4431,-2528.0,-1.88457,reduction,0.3946410,Q2 2011,INDUSTRIALS,13F,12/31/2021,19.85,15.87
Nushares enhanced yield u.s. aggregate bond etf,NUAG,"",90429.0,2226000.0,0.000216192,0.0003,4432,-11723.0,-11.476036,reduction,No Data,Q4 2016,FINANCE,13F,12/31/2021,24.08,22.2
Tcg bdc inc,CGBD,"",162063.0,2225000.0,0.000216095,0.0002,4433,24575.0,17.874287,addition,0.3066909,Q2 2017,FINANCE,13F,12/31/2021,14.2051,14.58
Cerus corp.,CERS,"",326525.0,2223000.0,0.000215901,0.0002,4434,59839.0,22.437998,addition,0.1879589,Q4 2009,HEALTH CARE,13F,12/31/2021,5.9034,4.83
Far peak acquisition corp.,FPAC,"",220900.0,2222000.0,0.000215804,0.0003,4435,-80000.0,-26.586906,reduction,0.3681667,Q1 2021,FINANCE,13F,12/31/2021,9.95,9.92
Cliffs natural resources inc.,CLF,PUT,102000.0,2221000.0,0.000215707,,4436,102000.0,,new,N/A,Q4 2021,MATERIALS,13F,12/31/2021,,30.84
Endo international plc,ENDP,"",590040.0,2220000.0,0.00021561,0.0001,4437,305889.0,107.650158,addition,0.2525089,Q2 2001,HEALTH CARE,13F,12/31/2021,4.2223,2.65
United states natural gas fund,UNG,"",177380.0,2215000.0,0.000215124,0.0015,4438,-551754.0,-75.67251,reduction,No Data,Q4 2007,ENERGY,13F,12/31/2021,15.26,25.6
Fidelity quality factor etf,FQAL,"",39481.0,2215000.0,0.000215124,0.0002,4439,3509.0,9.754809,addition,No Data,Q4 2018,FINANCE,13F,12/31/2021,34.8718,50.71
Kellogg co.,K,PUT,34300.0,2210000.0,0.000214638,0.0002,4440,0.0,0.0,,N/A,Q2 2021,CONSUMER STAPLES,13F,12/31/2021,,67.88
Bausch health companies,BHC,PUT,80000.0,2209000.0,0.000214541,0.0002,4441,0.0,0.0,,N/A,Q3 2017,HEALTH CARE,13F,12/31/2021,,22.17
Sjw group (san jose water co.),SJW,"",30169.0,2209000.0,0.000214541,0.0002,4442,5530.0,22.444093,addition,0.0997766,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,65.4495,63.83
Blackrock municipal income quality trust,BYM,"",141319.0,2206000.0,0.00021425,0.0002,4443,2655.0,1.9147,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,14.3835,12.87
Bny mellon strategic municipals inc,LEO,"",260432.0,2206000.0,0.00021425,0.0004,4444,-143623.0,-35.545408,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,8.5,6.93
Chindata group holdings ltd ads,CD,"",333581.0,2198000.0,0.000213473,0.0002,4445,116111.0,53.391732,addition,0.1914953,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,9.641,5.43
Northwest bancshares inc,NWBI,"",155094.0,2196000.0,0.000213279,0.0003,4446,-27845.0,-15.220921,reduction,0.1224366,Q1 2010,FINANCE,13F,12/31/2021,14.16,13.1
Crown castle international corp,CCI,CALL,10500.0,2192000.0,0.00021289,0.0002,4447,0.0,0.0,,N/A,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,,192.68
Altice usa inc,ATUS,PUT,135000.0,2184000.0,0.000212113,0.0155,4448,-7125000.0,-98.140496,reduction,N/A,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,11.76
Xtrackers msci emerging markets hedged equity etf,DBEM,"",82320.0,2180000.0,0.000211725,0.0002,4449,-1939.0,-2.301238,reduction,No Data,Q1 2012,FINANCE,13F,12/31/2021,22.61,24.08
Direxion daily s&p 500 bull 3x shares,SPXL,"",15190.0,2178000.0,0.000211531,0.0,4450,14778.0,3586.893204,addition,No Data,Q2 2013,FINANCE,13F,12/31/2021,142.3728,108.65
Corecivic inc. (corrections corp. of america),CXW,"",217635.0,2169000.0,0.000210656,0.0002,4451,31869.0,17.155454,addition,0.1809331,Q1 2007,REAL ESTATE,13F,12/31/2021,9.731,13.45
World acceptance corp.,WRLD,"",8825.0,2165000.0,0.000210268,0.0002,4452,176.0,2.034917,addition,0.1348110,Q1 2004,FINANCE,13F,12/31/2021,142.6711,198.34
Becton  dickinson and co.,BDX,CALL,8815.0,2163000.0,0.000210074,0.003,4453,-112955.0,-92.760943,reduction,N/A,Q1 2020,HEALTH CARE,13F,12/31/2021,,271.68
Franklin ftse mexico etf,FLMX,"",86606.0,2163000.0,0.000210074,0.0002,4454,9663.0,12.558647,addition,No Data,Q3 2021,FINANCE,13F,12/31/2021,24.2685,26.334
Southern states bancshares inc,SSBK,"",110001.0,2153000.0,0.000209102,,4455,110001.0,,new,1.2204898,Q4 2021,FINANCE,13F,12/31/2021,19.57,23.2
Herbalife nutrition ltd,HLF,"",52547.0,2151000.0,0.000208908,0.0005,4456,-53195.0,-50.306406,reduction,0.0478281,Q1 2007,HEALTH CARE,13F,12/31/2021,42.46,29.72
Galapagos nv adr,GLPG,"",39012.0,2151000.0,0.000208908,0.0,4457,30269.0,346.208395,addition,0.0595124,Q3 2015,HEALTH CARE,13F,12/31/2021,62.9806,66.72
Afya ltd,AFYA,"",136542.0,2145000.0,0.000208326,0.0,4458,134102.0,5495.983607,addition,0.3026706,Q3 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,15.7947,13.85
Casper sleep inc.,CSPR,"",320948.0,2144000.0,0.000208228,0.0,4459,315029.0,5322.334854,addition,N/A,Q1 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,6.6767,
Monday.com ltd,MNDY,"",6943.0,2144000.0,0.000208228,0.0,4460,6826.0,5834.188034,addition,0.0154550,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,303.6538,137.17
Iq hedge multi-strategy tracker etf,QAI,"",67325.0,2141000.0,0.000207937,0.0003,4461,-13113.0,-16.301997,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,29.44,30.55
Fisker inc,FSR,PUT,136100.0,2141000.0,0.000207937,0.0013,4462,-726700.0,-84.225777,reduction,N/A,Q2 2021,FINANCE,13F,12/31/2021,,12.42
Franklin ftse canada etf,FLCA,"",62009.0,2139000.0,0.000207743,0.0002,4463,-8288.0,-11.789977,reduction,No Data,Q2 2021,FINANCE,13F,12/31/2021,32.56,35.725
Consolidated edison co. of new york inc. (consolidated gas co. of new york),ED,PUT,25000.0,2133000.0,0.00020716,0.0002,4464,0.0,0.0,,N/A,Q4 2020,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,,98.03
Prospector cap corp,PRSR,"",218810.0,2131000.0,0.000206966,0.0002,4465,10000.0,4.789043,addition,0.6732615,Q1 2021,FINANCE,13F,12/31/2021,9.7114,9.835
Northfield bancorp inc,NFBK,"",131778.0,2130000.0,0.000206869,0.0002,4466,35620.0,37.0432,addition,0.2655793,Q4 2007,FINANCE,13F,12/31/2021,15.5616,13.53
Service properties trust,SVC,"",242114.0,2128000.0,0.000206674,0.0008,4467,-424385.0,-63.673764,reduction,0.1466537,Q4 2008,REAL ESTATE,13F,12/31/2021,17.12,8.72
Anaplan inc,PLAN,"",46405.0,2127000.0,0.000206577,0.0003,4468,-3998.0,-7.932068,reduction,0.0308935,Q4 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,53.71,65.23
Riot blockchain inc,RIOT,"",95166.0,2125000.0,0.000206383,0.0002,4469,31615.0,49.747447,addition,0.0811486,Q4 2017,HEALTH CARE,13F,12/31/2021,28.3067,14.97
Thredup inc,TDUP,"",166201.0,2121000.0,0.000205995,0.0001,4470,132732.0,396.581912,addition,0.2845887,Q1 2021, ,13F,12/31/2021,14.8886,8.2
Vinco ventures inc,BBIG,"",889630.0,2118000.0,0.000205703,0.0001,4471,712946.0,403.514749,addition,0.6489702,Q3 2018,INDUSTRIALS,13F,12/31/2021,3.1804,2.44
Avidity biosciences  inc.,RNA,"",89106.0,2118000.0,0.000205703,0.0001,4472,66322.0,291.090239,addition,0.1865911,Q4 2020,HEALTH CARE,13F,12/31/2021,23.6779,18.22
Andersons  inc. (the),ANDE,"",54589.0,2113000.0,0.000205218,0.0001,4473,8941.0,19.586838,addition,0.1606137,Q1 2007,CONSUMER STAPLES,13F,12/31/2021,30.0886,58.39
Hydrofarm holdings group  inc.,HYFM,CALL,74700.0,2113000.0,0.000205218,0.0003,4474,0.0,0.0,,N/A,Q3 2021,INDUSTRIALS,13F,12/31/2021,,12.31
Eaton corp. (torbenson axle co. - eaton axle & spring),ETN,PUT,12200.0,2108000.0,0.000204732,0.0002,4475,0.0,0.0,,N/A,Q4 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,,139.91
Snap inc note 0.250% 5/0,DEBT-SNAP,PRN,947000.0,2107000.0,0.000204635,,4476,947000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Himax technologies inc adr,HIMX,"",131319.0,2100000.0,0.000203955,0.0001,4477,36578.0,38.608417,addition,0.0754320,Q3 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,15.5211,9.16
Radiant logistics inc,RLGT,"",287777.0,2098000.0,0.000203761,0.0001,4478,124843.0,76.621822,addition,0.5820343,Q3 2014,TRANSPORTS,13F,12/31/2021,5.3763,5.83
Orrstown financial services inc,ORRF,"",83108.0,2094000.0,0.000203372,0.0,4479,77622.0,1414.910682,addition,0.7459708,Q4 2015,FINANCE,13F,12/31/2021,24.7076,22.09
Allianzgi convertible & income 2024 target term fund common shares of beneficial interest,CBH,"",211732.0,2090000.0,0.000202984,0.0003,4480,-23963.0,-10.166953,reduction,No Data,Q3 2017,FINANCE,13F,12/31/2021,8.97,9.307
Omeros corp,OMER,"",324931.0,2089000.0,0.000202887,0.0002,4481,170860.0,110.896924,addition,0.5180122,Q4 2009,HEALTH CARE,13F,12/31/2021,10.7165,5.14
Sanfilippo (john b.) & son inc.,JBSS,"",23159.0,2088000.0,0.00020279,0.0002,4482,-6028.0,-20.65303,reduction,0.2593880,Q4 2009,CONSUMER STAPLES,13F,12/31/2021,76.45,85.91
Ishares msci chile etf,ECH,"",90364.0,2087000.0,0.000202692,0.0005,4483,-82420.0,-47.701176,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,28.34,27.84
Tlg acquisition one corp,TLGA,"",214129.0,2083000.0,0.000202304,0.0002,4484,0.0,0.0,,0.5353225,Q1 2021,FINANCE,13F,12/31/2021,9.68,9.79
Hecla mining co. (par $0.25),HL,"",398944.0,2082000.0,0.000202207,0.0003,4485,-44604.0,-10.056183,reduction,0.0741047,Q1 2004,MATERIALS,13F,12/31/2021,4.39,7.15
Sasol ltd. adr,SSL,"",126736.0,2079000.0,0.000201916,0.0002,4486,17256.0,15.761783,addition,0.0201449,Q2 2009,ENERGY,13F,12/31/2021,14.7069,25.12
Invesco international buyback achievers tm etf,IPKW,"",52206.0,2079000.0,0.000201916,0.0002,4487,10985.0,26.649038,addition,No Data,Q1 2014,FINANCE,13F,12/31/2021,35.8526,37.746
Marcus & millichap inc,MMI,"",40404.0,2079000.0,0.000201916,0.0001,4488,9944.0,32.646093,addition,0.1017904,Q1 2014,REAL ESTATE,13F,12/31/2021,36.7592,52.76
Ssr mining,SSRM,"",117323.0,2077000.0,0.000201721,0.0,4489,90771.0,341.861253,addition,0.0552420,Q4 2005,MATERIALS,13F,12/31/2021,17.1478,24.1
Pacifico acquisition corp,PAFO,"",210000.0,2071000.0,0.000201139,,4490,210000.0,,new,2.8018679,Q4 2021, ,13F,12/31/2021,9.85,9.98
Par technology corp.,PAR,"",39232.0,2070000.0,0.000201041,0.0002,4491,6913.0,21.389894,addition,0.1455656,Q3 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,51.7073,36.8
Spartannash co,SPTN,"",80337.0,2068000.0,0.000200847,0.0002,4492,6473.0,8.763403,addition,0.2236449,Q2 2006,CONSUMER STAPLES,13F,12/31/2021,19.9033,34.66
Altimmune inc,ALT,"",225570.0,2066000.0,0.000200653,0.0,4493,204148.0,952.982915,addition,0.5218788,Q1 2021,HEALTH CARE,13F,12/31/2021,9.594,5.23
Abri spac i inc,ASPA,"",210000.0,2066000.0,0.000200653,,4494,210000.0,,new,2.8142597,Q4 2021,FINANCE,13F,12/31/2021,9.84,9.93
Echostar corp.,SATS,"",78286.0,2064000.0,0.000200459,0.0002,4495,10567.0,15.604188,addition,0.2053209,Q2 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,26.3327,25.48
Barings bdc,BBDC,"",187041.0,2061000.0,0.000200167,0.0001,4496,122267.0,188.759379,addition,0.1680467,Q1 2010,FINANCE,13F,12/31/2021,11.0823,10.58
Glbl-e online ltd,GLBE,"",32496.0,2060000.0,0.00020007,0.0001,4497,16641.0,104.957427,addition,0.0223124,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,67.4933,29.98
Norfolk southern corp.,NSC,CALL,6900.0,2054000.0,0.000199487,0.0002,4498,-100.0,-1.428571,reduction,N/A,Q3 2018,TRANSPORTS,13F,12/31/2021,,263.06
Pennant group  inc.,PNTG,"",88911.0,2052000.0,0.000199293,0.0003,4499,-16270.0,-15.468573,reduction,0.3116452,Q4 2019,HEALTH CARE,13F,12/31/2021,39.92,16.92
Morgan stanley china a share fund inc,CAF,"",100451.0,2050000.0,0.000199099,0.0002,4500,-9658.0,-8.771308,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,19.94,16.07
Harmonic inc.,HLIT,"",174201.0,2049000.0,0.000199002,0.0001,4501,42388.0,32.157678,addition,0.1679262,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,8.4533,8.54
Invesco s&p 500 buywrite etf,PBP,"",88613.0,2049000.0,0.000199002,0.0002,4502,-2130.0,-2.347288,reduction,No Data,Q2 2009,FINANCE,13F,12/31/2021,21.23,23.08
Ladder capital corp,LADR,"",170782.0,2047000.0,0.000198808,0.0002,4503,35491.0,26.233083,addition,0.1334037,Q1 2014,REAL ESTATE,13F,12/31/2021,13.3842,12.58
The realreal inc note 3.000% 6/1,DEBT-THE,PRN,2000000.0,2047000.0,0.000198808,0.0003,4504,-787000.0,-28.238249,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
Apollo investment corporation,AINV,"",159786.0,2044000.0,0.000198516,0.0002,4505,-1018.0,-0.633069,reduction,No Data,Q2 2004,FINANCE,13F,12/31/2021,16.98,13.3
Tenet healthcare corp.,THC,PUT,25000.0,2042000.0,0.000198322,0.0002,4506,0.0,0.0,,N/A,Q2 2020,HEALTH CARE,13F,12/31/2021,,85.0
Liveperson inc note 12/1,DEBT-LIVE,PRN,2422000.0,2042000.0,0.000198322,,4507,2422000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Ares dynamic credit allocation fund inc,ARDC,"",124837.0,2038000.0,0.000197934,0.0002,4508,1709.0,1.387986,addition,No Data,Q4 2012,FINANCE,13F,12/31/2021,16.113,14.27
Tactile systems technology inc,TCMD,"",107128.0,2038000.0,0.000197934,0.0003,4509,31981.0,42.55792,addition,0.5387452,Q3 2016,HEALTH CARE,13F,12/31/2021,33.1716,18.96
Adc therapeutics sa,ADCT,"",100877.0,2038000.0,0.000197934,0.0,4510,92621.0,1121.862888,addition,0.1313323,Q2 2020,HEALTH CARE,13F,12/31/2021,20.8433,14.19
Pimco municipal income fund iii,PMX,"",159731.0,2037000.0,0.000197836,0.0002,4511,35186.0,28.251636,addition,No Data,Q2 2004,FINANCE,13F,12/31/2021,12.329,9.59
Estee lauder companies inc.,EL,PUT,5500.0,2036000.0,0.000197739,0.0002,4512,0.0,0.0,,N/A,Q4 2020,CONSUMER STAPLES,13F,12/31/2021,,263.87
Chegg inc,CHGG,CALL,66300.0,2035000.0,0.000197642,,4513,66300.0,,new,N/A,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,32.36
Miller/howard high income equity fund,HIE,"",197101.0,2034000.0,0.000197545,0.0001,4514,97088.0,97.07538,addition,No Data,Q1 2018,FINANCE,13F,12/31/2021,10.0917,11.14
Plantronics inc,POLY,"",69289.0,2033000.0,0.000197448,0.0002,4515,-21088.0,-23.33337,reduction,0.1619702,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,27.5,40.05
Amerisourcebergen corp (holding co),ABC,CALL,15300.0,2033000.0,0.000197448,,4516,15300.0,,new,N/A,Q4 2021,CONSUMER STAPLES,13F,12/31/2021,,161.21
Amerisourcebergen corp (holding co),ABC,PUT,15300.0,2033000.0,0.000197448,,4517,15300.0,,new,N/A,Q4 2021,CONSUMER STAPLES,13F,12/31/2021,,161.21
Sun country airlines holdings inc,SNCY,"",74599.0,2033000.0,0.000197448,0.0002,4518,23411.0,45.735329,addition,0.1289024,Q1 2021,TRANSPORTS,13F,12/31/2021,32.3003,27.21
Nextdoor holdings inc,KIND,"",257509.0,2032000.0,0.000197351,0.0,4519,254509.0,8483.633333,addition,0.3259314,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,7.9167,5.41
Nabors energy transition corp,NETC.U,"",200000.0,2030000.0,0.000197157,,4520,200000.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,10.15,10.12
Lazard global total return and income fund inc,LGI,"",100387.0,2029000.0,0.000197059,0.0002,4521,1295.0,1.306866,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,15.0277,17.67
Inhibrx  inc.,INBX,"",46391.0,2026000.0,0.000196768,0.0001,4522,27089.0,140.34297,addition,0.1188731,Q3 2020,HEALTH CARE,13F,12/31/2021,37.0753,18.32
Federal agricultural mortgage corp cl c,AGM,"",16335.0,2025000.0,0.000196671,0.0001,4523,3346.0,25.760259,addition,0.1768704,Q4 2009,FINANCE,13F,12/31/2021,78.7647,109.61
Soar technology acquisition corp,FLYA,"",200000.0,2022000.0,0.00019638,,4524,200000.0,,new,0.8695652,Q4 2021,FINANCE,13F,12/31/2021,10.11,10.14
Sunpower corp,SPWR,"",96864.0,2021000.0,0.000196282,0.0001,4525,33564.0,53.023697,addition,0.0559532,Q2 2006,INFORMATION TECHNOLOGY,13F,12/31/2021,20.6674,20.4
Big sky growth partners inc cl a,BSKY,"",208086.0,2021000.0,0.000196282,,4526,208086.0,,new,0.6936200,Q4 2021, ,13F,12/31/2021,9.71,9.75
Adaptimmune therapeutics plc adr,ADAP,"",538111.0,2018000.0,0.000195991,0.0004,4527,-193984.0,-26.497108,reduction,0.3444923,Q2 2017,HEALTH CARE,13F,12/31/2021,5.17,1.91
Camden national corp,CAC,"",41863.0,2017000.0,0.000195894,0.0002,4528,7463.0,21.694767,addition,0.0146892,Q2 2004,FINANCE,13F,12/31/2021,37.4118,47.02
Putnam managed municipal income trust.,PMM,"",229561.0,2013000.0,0.000195505,0.0002,4529,11078.0,5.070417,addition,No Data,Q2 2008,FINANCE,13F,12/31/2021,7.685,6.68
Mesa air group inc,MESA,"",358177.0,2006000.0,0.000194826,0.0004,4530,-112420.0,-23.888805,reduction,0.9959317,Q3 2018,TRANSPORTS,13F,12/31/2021,8.54,3.99
Mason industrial technology inc,MIT,"",205499.0,2006000.0,0.000194826,0.0002,4531,0.0,0.0,,0.4109980,Q1 2021,FINANCE,13F,12/31/2021,9.68,9.8
First trust limited duration investment grade corporate etf,FSIG,"",100000.0,2001000.0,0.00019434,,4532,100000.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,20.01,19.16
Cohen & steers select preferred and income fund inc,PSF,"",74565.0,1998000.0,0.000194049,0.0002,4533,-4352.0,-5.514655,reduction,No Data,Q4 2010,FINANCE,13F,12/31/2021,26.5,21.6
Humana  inc.,HUM,CALL,4300.0,1995000.0,0.000193757,0.0002,4534,-300.0,-6.521739,reduction,N/A,Q4 2020,HEALTH CARE,13F,12/31/2021,,460.56
Paramount global,PARAA,"",59616.0,1989000.0,0.000193175,0.0003,4535,1180.0,2.019303,addition,0.1464497,Q4 2009,COMMUNICATIONS,13F,12/31/2021,27.2633,38.56
Heartland express  inc.,HTLD,"",118246.0,1989000.0,0.000193175,0.0003,4536,-36374.0,-23.52477,reduction,0.1498120,Q1 2001,TRANSPORTS,13F,12/31/2021,19.98,13.16
Ishares expanded tech-software sector etf,IGV,CALL,5000.0,1988000.0,0.000193077,0.1258,4537,-3049100.0,-99.836286,reduction,No Data,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,,323.55
Comtech telecommunications corp.,CMTL,"",83723.0,1983000.0,0.000192592,0.0002,4538,14974.0,21.78068,addition,0.3157439,Q1 2005,INFORMATION TECHNOLOGY,13F,12/31/2021,25.3159,14.54
Ebix inc.,EBIX,"",65241.0,1983000.0,0.000192592,0.0002,4539,3823.0,6.22456,addition,0.2111031,Q1 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,31.1249,32.11
