Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Gerdau sa adr,GGB,"",310333.0,1527000.0,0.0003,0.0005,3406,-52732.0,-14.524121,reduction,0.0270789,Q1 2008,MATERIALS,13F,12/31/2021,5.46,6.19
Blackrock muniyield quality fund iii inc,MYI,"",102832.0,1524000.0,0.0003,0.0004,3407,1219.0,1.19965,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,13.0216,11.73
Science applications international corp,SAIC,"",18206.0,1523000.0,0.0003,0.0003,3408,4185.0,29.848085,addition,0.0319732,Q4 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,78.7228,87.63
Alps medical breakthroughs etf,SBIO,"",36020.0,1521000.0,0.0003,0.0007,3409,-20669.0,-36.460336,reduction,No Data,Q1 2015,FINANCE,13F,12/31/2021,42.99,33.81
Prosperity bancshares inc,PB,"",21037.0,1520000.0,0.0003,0.0003,3410,5963.0,39.55818,addition,0.0228266,Q4 2009,FINANCE,13F,12/31/2021,64.1744,66.74
Bryn mawr bank corp. (bryn mawr  pa),BMTC,"",33696.0,1517000.0,0.0003,0.0004,3411,-420.0,-1.231094,reduction,N/A,Q1 2015,FINANCE,13F,12/31/2021,38.77,
Extreme networks inc.,EXTR,"",96509.0,1515000.0,0.0003,0.0002,3412,2851.0,3.044054,addition,0.0746899,Q2 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,5.879,11.56
Leo holdings corp. ii,LHC.UN,"",151471.0,1509000.0,0.0003,0.0004,3413,2526.0,1.695928,addition,No Data,Q1 2021,FINANCE,13F,12/31/2021,9.9109,9.92
Ishares cybersecurity and tech etf,IHAK,"",33809.0,1508000.0,0.0003,0.0003,3414,4488.0,15.306436,addition,No Data,Q1 2020,FINANCE,13F,12/31/2021,42.0603,42.42
Ark 3d printing etf,PRNT,"",43977.0,1508000.0,0.0003,0.0004,3415,794.0,1.838687,addition,No Data,Q2 2017,FINANCE,13F,12/31/2021,35.0266,26.93
Oasis petroleum inc,OAS,"",11954.0,1506000.0,0.0003,0.0004,3416,-2427.0,-16.876434,reduction,0.0616184,Q3 2010,ENERGY,13F,12/31/2021,4.29,151.0
Cheniere energy partners lp,CQP,"",35605.0,1504000.0,0.0003,0.0004,3417,-213.0,-0.594673,reduction,0.0073560,Q4 2009,ENERGY,13F,12/31/2021,34.38,56.78
Invesco zacks mid-cap etf,CZA,"",15576.0,1497000.0,0.0003,0.0005,3418,-3638.0,-18.934111,reduction,No Data,Q1 2012,FINANCE,13F,12/31/2021,74.01,93.62
Armada hoffler properties inc,AHH,"",98286.0,1496000.0,0.0003,0.0003,3419,17554.0,21.743547,addition,0.1459889,Q1 2015,REAL ESTATE,13F,12/31/2021,13.684,14.23
Nuveen floating rate income opportunity fund,JRO,"",147568.0,1495000.0,0.0003,0.0004,3420,1322.0,0.903956,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,9.0795,10.02
Endurance acquisition corp,EDNCU,"",149590.0,1493000.0,0.0003,0.0004,3421,1090.0,0.734007,addition,0.7479500,Q3 2021,FINANCE,13F,12/31/2021,9.9502,9.88
International game technology  inc.,IGT,"",51558.0,1489000.0,0.0003,0.0002,3422,16805.0,48.355538,addition,0.0253122,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,21.0101,24.6
Equitrans midstream corp,ETRN,"",143886.0,1488000.0,0.0003,0.0003,3423,47778.0,49.712823,addition,0.0331288,Q4 2018,ENERGY,13F,12/31/2021,9.4116,8.21
Vaneck russia etf-,RSX,"",55672.0,1484000.0,0.0003,0.0004,3424,2917.0,5.529334,addition,No Data,Q3 2008,FINANCE,13F,12/31/2021,19.0792,5.65
Blackrock floating rate income strategies fund inc,FRA,"",110354.0,1482000.0,0.0003,0.0004,3425,-2628.0,-2.326034,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,13.66,12.84
Civeo corp,CVEO,"",77083.0,1478000.0,0.0003,0.0005,3426,-86.0,-0.111444,reduction,0.5462726,Q2 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,15.29,25.64
Primo water corp,PRMW,"",83828.0,1477000.0,0.0003,0.0003,3427,18116.0,27.568785,addition,0.0525116,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,14.7923,14.52
Invesco fundamental high yield corporate bond etf,PHB,"",75811.0,1473000.0,0.0003,0.0003,3428,9818.0,14.877335,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,18.7323,18.0
Angiodynamics inc,ANGO,"",53342.0,1471000.0,0.0003,0.0005,3429,-17824.0,-25.045668,reduction,0.1377750,Q2 2009,HEALTH CARE,13F,12/31/2021,15.25,22.92
First trust multi cap value alphadex fund,FAB,"",19562.0,1471000.0,0.0003,0.001,3430,-32667.0,-62.545712,reduction,No Data,Q4 2010,FINANCE,13F,12/31/2021,58.97,74.24
Invesco currencyshares australian dollar trust,FXA,"",20404.0,1471000.0,0.0003,0.0004,3431,576.0,2.904983,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,75.1414,73.54
Wisdomtree vident international equity fund,VIDI,"",55435.0,1470000.0,0.0003,0.0005,3432,-9617.0,-14.783558,reduction,No Data,Q3 2018,FINANCE,13F,12/31/2021,23.67,26.23
Lakeland industries inc.,LAKE,"",67674.0,1468000.0,0.0003,0.0004,3433,-5241.0,-7.187821,reduction,0.8703597,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,14.25,18.53
Rocket companies  inc.,RKT,"",104835.0,1468000.0,0.0003,0.0009,3434,-105490.0,-50.155711,reduction,0.0775790,Q3 2020,FINANCE,13F,12/31/2021,19.6,9.39
Flowers foods,FLO,"",53292.0,1465000.0,0.0003,0.0003,3435,7483.0,16.335218,addition,0.0251928,Q4 2009,CONSUMER STAPLES,13F,12/31/2021,21.5904,26.78
Alps equal sector weight etf,EQL,"",13344.0,1461000.0,0.0003,0.0004,3436,-1736.0,-11.511936,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,92.37,108.04
Sierra bancorp,BSRR,"",53764.0,1461000.0,0.0003,0.0003,3437,-352.0,-0.650455,reduction,0.3524476,Q4 2019,FINANCE,13F,12/31/2021,25.47,23.71
Schwab international dividend equity etf,SCHY,"",56811.0,1457000.0,0.0003,,3438,56811.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,25.66,25.72
Eldorado gold corp,EGO,"",155543.0,1455000.0,0.0003,0.0047,3439,-2153971.0,-93.26512,reduction,0.0851483,Q2 2009,MATERIALS,13F,12/31/2021,11.56,12.2
Preferred apartment communities inc,APTS,"",80542.0,1455000.0,0.0003,0.0001,3440,54635.0,210.888949,addition,0.1445096,Q2 2014,REAL ESTATE,13F,12/31/2021,15.6476,24.89
Viewray inc,VRAY,"",264142.0,1455000.0,0.0003,0.0004,3441,76731.0,40.942634,addition,0.1472325,Q4 2016,HEALTH CARE,13F,12/31/2021,6.5104,3.48
Kayne anderson nextgen energy & infrastructure inc,KMF,"",202026.0,1453000.0,0.0003,0.0004,3442,-12100.0,-5.650878,reduction,No Data,Q1 2011,FINANCE,13F,12/31/2021,11.05,8.57
M/i homes inc,MHO,"",23368.0,1453000.0,0.0003,0.0003,3443,4761.0,25.587145,addition,0.0803034,Q4 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,42.9901,43.23
J & j snack foods corp.,JJSF,"",9199.0,1453000.0,0.0003,0.0002,3444,3306.0,56.100458,addition,0.0481379,Q4 2009,CONSUMER STAPLES,13F,12/31/2021,134.0331,156.15
Liveramp holdings inc,RAMP,"",30233.0,1450000.0,0.0003,0.0002,3445,11530.0,61.647864,addition,0.0443493,Q4 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,49.2986,35.98
Jpmorgan us quality factor,JQUA,"",31834.0,1449000.0,0.0003,0.0,3446,30847.0,3125.329281,addition,No Data,Q1 2020,FINANCE,13F,12/31/2021,45.2259,41.97
Foot locker inc. (f. w. woolworth),FL,"",33162.0,1448000.0,0.0003,0.0007,3447,-23345.0,-41.313466,reduction,0.0330403,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,56.28,30.4
Grid dynamics hldgs inc cl a,GDYN,"",38100.0,1446000.0,0.0003,0.0002,3448,6933.0,22.244682,addition,0.0569044,Q4 2020,FINANCE,13F,12/31/2021,28.0636,14.97
Ishares ibonds dec 2027 term muni bond etf,IBMP,"",53491.0,1446000.0,0.0003,0.0002,3449,20307.0,61.195154,addition,No Data,Q3 2019,FINANCE,13F,12/31/2021,26.7981,25.055
Anaplan inc,PLAN,CALL,31500.0,1444000.0,0.0003,,3450,31500.0,,new,N/A,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,65.23
Sprott gold miners etf,SGDM,"",52750.0,1444000.0,0.0003,0.0003,3451,8160.0,18.300067,addition,No Data,Q3 2014,FINANCE,13F,12/31/2021,22.3135,34.7
Suro cap corp,SSSS,"",111401.0,1443000.0,0.0003,0.0003,3452,17561.0,18.713768,addition,0.3556623,Q2 2020,FINANCE,13F,12/31/2021,12.9332,8.88
Repro med systems inc,KRMD,"",481102.0,1443000.0,0.0003,0.0004,3453,-26131.0,-5.151676,reduction,1.0769857,Q2 2020,HEALTH CARE,13F,12/31/2021,5.23,2.85
Invesco dwa consumer cyclicals momentum etf,PEZ,"",15790.0,1442000.0,0.0003,0.0008,3454,-18027.0,-53.307508,reduction,No Data,Q3 2012,FINANCE,13F,12/31/2021,87.42,74.92
Enthusiast gaming holdings inc,EGLX,"",489749.0,1441000.0,0.0003,0.0001,3455,378796.0,341.402215,addition,0.3667178,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,3.5607,2.16
Uniqure n.v.,QURE,"",69442.0,1440000.0,0.0003,0.0006,3456,-2513.0,-3.492461,reduction,0.1494759,Q3 2014,HEALTH CARE,13F,12/31/2021,37.31,18.75
Hca healthcare inc,HCA,CALL,5600.0,1439000.0,0.0003,,3457,5600.0,,new,N/A,Q1 2021,HEALTH CARE,13F,12/31/2021,,260.94
Skywest inc,SKYW,"",36497.0,1435000.0,0.0003,0.0004,3458,3609.0,10.973607,addition,0.0722401,Q3 2014,TRANSPORTS,13F,12/31/2021,47.5092,29.51
Himax technologies inc adr,HIMX,"",89671.0,1434000.0,0.0003,0.0002,3459,16805.0,23.062883,addition,0.0515087,Q4 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,12.8615,9.16
Porch group inc,PRCH,CALL,91800.0,1431000.0,0.0003,,3460,91800.0,,new,N/A,Q4 2021,FINANCE,13F,12/31/2021,,5.32
First trust dorsey wright dynamic focus 5 etf,FVC,"",37837.0,1431000.0,0.0003,0.0004,3461,-7337.0,-16.241643,reduction,No Data,Q2 2016,FINANCE,13F,12/31/2021,27.21,36.98
Tusimple holdings inc,TSP,"",39899.0,1430000.0,0.0003,0.0002,3462,15729.0,65.076541,addition,0.0201359,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,48.1655,11.19
Ares acquisition corp.,AAC.UN,"",143979.0,1430000.0,0.0003,0.0004,3463,0.0,0.0,,No Data,Q1 2021,FINANCE,13F,12/31/2021,10.0,9.9
Minerals technologies inc.,MTX,"",19553.0,1430000.0,0.0003,0.0003,3464,5228.0,36.495637,addition,0.0589965,Q2 2009,MATERIALS,13F,12/31/2021,64.6955,63.05
Tortoise north american pipeline fund etf,TPYP,"",64337.0,1430000.0,0.0003,0.0003,3465,3899.0,6.451239,addition,No Data,Q4 2016,FINANCE,13F,12/31/2021,19.9003,27.185
Steelcase inc. class a,SCS,"",121850.0,1429000.0,0.0003,0.0003,3466,22539.0,22.695371,addition,0.1400225,Q4 2009,INDUSTRIALS,13F,12/31/2021,13.6924,11.46
Golden entertainment inc,GDEN,"",28245.0,1428000.0,0.0003,0.0004,3467,-570.0,-1.978136,reduction,0.0979282,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,33.52,53.86
John hancock multifactor large cap etf,JHML,"",23998.0,1426000.0,0.0003,0.0003,3468,486.0,2.06703,addition,No Data,Q3 2016,FINANCE,13F,12/31/2021,40.7956,55.32
Northrim bancorp  inc.,NRIM,"",32765.0,1424000.0,0.0003,0.0004,3469,69.0,0.211035,addition,0.5514243,Q4 2009,FINANCE,13F,12/31/2021,25.5977,42.06
Riverfront dynamic us flex-cap etf,RFFC,"",29758.0,1422000.0,0.0003,0.0002,3470,12998.0,77.553699,addition,No Data,Q3 2016,FINANCE,13F,12/31/2021,42.5136,45.871
German american bancorp inc,GABC,"",36444.0,1422000.0,0.0003,0.0004,3471,-3556.0,-8.89,reduction,0.1238587,Q3 2012,FINANCE,13F,12/31/2021,26.57,36.67
Mercer international inc,MERC,"",118576.0,1422000.0,0.0003,0.0003,3472,4519.0,3.962054,addition,0.1795584,Q4 2009,MATERIALS,13F,12/31/2021,12.7691,15.63
Pagseguro digital ltd,PAGS,PUT,54200.0,1421000.0,0.0003,0.0007,3473,0.0,0.0,,N/A,Q1 2020,FINANCE,13F,12/31/2021,,17.1
Olaplex holdings inc,OLPX,"",48747.0,1421000.0,0.0003,0.0001,3474,40747.0,509.3375,addition,0.0075135,Q3 2021,CONSUMER STAPLES,13F,12/31/2021,28.3702,15.22
Wendys co. (the),WEN,"",59452.0,1418000.0,0.0003,0.0017,3475,-241393.0,-80.238329,reduction,0.0276224,Q3 2012,CONSUMER DISCRETIONARY,13F,12/31/2021,21.37,20.89
Nuveen california amt-free quality municipal income fund,NKX,"",89487.0,1416000.0,0.0003,0.0004,3476,7400.0,9.014826,addition,No Data,Q2 2012,FINANCE,13F,12/31/2021,14.7384,13.07
Ishares global consumer discretionary etf,RXI,"",7885.0,1414000.0,0.0003,0.0005,3477,-2887.0,-26.800965,reduction,No Data,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,117.73,149.8
Radius global infrastructure  inc.,RADI,"",87852.0,1414000.0,0.0003,0.0003,3478,22952.0,35.365177,addition,0.0950972,Q4 2020,REAL ESTATE,13F,12/31/2021,15.2209,13.25
Spdr ssga us large cap low volatility index etf,LGLV,"",9367.0,1411000.0,0.0003,0.0005,3479,-5411.0,-36.615239,reduction,No Data,Q2 2016,FINANCE,13F,12/31/2021,130.09,143.97
Schrodinger  inc.,SDGR,"",40412.0,1408000.0,0.0003,0.0004,3480,10445.0,34.855007,addition,0.0653141,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,62.2669,29.82
Global x s&p 500 catholic values etf,CATH,"",23911.0,1408000.0,0.0003,0.0002,3481,8105.0,51.277996,addition,No Data,Q3 2017,FINANCE,13F,12/31/2021,50.0654,53.82
Etfs physical palladium shares,PALL,"",7992.0,1407000.0,0.0003,0.0004,3482,62.0,0.781841,addition,No Data,Q1 2010,FINANCE,13F,12/31/2021,159.3019,218.66
Itau unibnco adr,ITUB,PUT,375000.0,1406000.0,0.0003,0.0005,3483,-79875.0,-17.559769,reduction,N/A,Q2 2017,FINANCE,13F,12/31/2021,,5.54
Sumo logic  inc.,SUMO,"",103650.0,1405000.0,0.0003,0.0005,3484,-13732.0,-11.698557,reduction,0.0908431,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,24.67,10.66
Direxion work from home etf,WFH,"",18920.0,1404000.0,0.0003,0.0004,3485,-552.0,-2.83484,reduction,No Data,Q3 2020,FINANCE,13F,12/31/2021,71.62,62.05
Opko health inc,OPK,"",291805.0,1404000.0,0.0003,0.0001,3486,147106.0,101.663453,addition,0.0428209,Q4 2009,HEALTH CARE,13F,12/31/2021,4.2149,3.34
Hancock whitney corp,HWC,"",28033.0,1402000.0,0.0003,0.0002,3487,14424.0,105.988684,addition,0.0323581,Q1 2010,FINANCE,13F,12/31/2021,46.1217,48.46
Alpha architect merlyn.ai bull-rider bear-fighter etf,WIZ,"",37999.0,1402000.0,0.0003,0.0003,3488,8220.0,27.603345,addition,No Data,Q3 2020,FINANCE,13F,12/31/2021,36.0101,33.79
Methode electronics inc,MEI,"",28506.0,1402000.0,0.0003,0.0002,3489,7939.0,38.600671,addition,0.0771886,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,36.45,44.72
Cnx resources corporation,CNX,"",101757.0,1400000.0,0.0003,0.0003,3490,13210.0,14.918631,addition,0.0512764,Q4 2008,ENERGY,13F,12/31/2021,12.3142,22.42
Tg therapeutics inc,TGTX,"",73654.0,1399000.0,0.0003,0.0004,3491,23823.0,47.80759,addition,0.0515722,Q1 2015,HEALTH CARE,13F,12/31/2021,36.9828,8.85
Penumbra inc,PEN,"",4855.0,1396000.0,0.0003,0.0002,3492,2408.0,98.406212,addition,0.0128946,Q4 2016,HEALTH CARE,13F,12/31/2021,239.8316,197.74
North amer construction grp ltd common s,NOA,"",92438.0,1396000.0,0.0003,0.0003,3493,22891.0,32.914432,addition,0.3078914,Q4 2009,ENERGY,13F,12/31/2021,10.5783,14.87
Village farms international inc,VFF,"",217387.0,1395000.0,0.0003,0.0003,3494,61885.0,39.796916,addition,0.2457908,Q1 2019,CONSUMER STAPLES,13F,12/31/2021,8.7734,4.69
Vaneck low carbon energy etf-,SMOG,"",8713.0,1395000.0,0.0003,0.0004,3495,-645.0,-6.892498,reduction,No Data,Q4 2009,ENERGY,13F,12/31/2021,144.66,139.45
Prospect capital corp,PSEC,"",165861.0,1395000.0,0.0003,0.0003,3496,1339.0,0.813873,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,6.8328,8.29
Watts water technologies  inc.,WTS,"",7181.0,1394000.0,0.0003,0.0002,3497,3072.0,74.762716,addition,0.0261710,Q4 2009,INDUSTRIALS,13F,12/31/2021,148.222,131.18
Oaktree acquisition corp ii,OACB,"",140900.0,1392000.0,0.0003,0.0001,3498,110900.0,369.666667,addition,0.5636000,Q1 2021,FINANCE,13F,12/31/2021,9.8821,9.92
Anaptysbio inc,ANAB,"",40066.0,1392000.0,0.0003,0.0003,3499,2342.0,6.208249,addition,0.1447867,Q1 2017,HEALTH CARE,13F,12/31/2021,26.342,22.86
Global x superdividend u.s. etf,DIV,"",66607.0,1387000.0,0.0003,0.0003,3500,1997.0,3.090853,addition,No Data,Q1 2013,FINANCE,13F,12/31/2021,17.4249,21.46
Moog inc class a,MOG.A,"",17086.0,1383000.0,0.0003,0.0002,3501,9536.0,126.304636,addition,0.0588110,Q3 2012,INDUSTRIALS,13F,12/31/2021,79.7946,87.27
Blackrock tcp capital,TCPC,"",102202.0,1381000.0,0.0003,0.0003,3502,8252.0,8.783395,addition,0.1769203,Q3 2012,FINANCE,13F,12/31/2021,13.3078,14.26
Schwab fundamental u.s. small company index etf,FNDA,"",24816.0,1380000.0,0.0003,0.0002,3503,12561.0,102.49694,addition,No Data,Q4 2013,FINANCE,13F,12/31/2021,52.326,52.44
Urstadt biddle properties  inc. class a,UBA,"",64745.0,1379000.0,0.0003,0.0003,3504,9023.0,16.192886,addition,0.2146640,Q4 2009,REAL ESTATE,13F,12/31/2021,19.7681,18.31
T. rowe price blue chip growth etf-,TCHP,"",41371.0,1373000.0,0.0003,0.0003,3505,9249.0,28.79335,addition,No Data,Q1 2021,FINANCE,13F,12/31/2021,30.799,27.342
New germany fund inc,GF,"",92413.0,1369000.0,0.0003,0.0005,3506,2128.0,2.356981,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,12.3773,10.84
Blackbaud inc,BLKB,"",17325.0,1368000.0,0.0003,0.0001,3507,9365.0,117.650754,addition,0.0333278,Q3 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,82.1043,56.91
Ishares msci usa size factor etf,SIZE,"",9944.0,1365000.0,0.0003,0.0001,3508,5674.0,132.880562,addition,No Data,Q1 2017,FINANCE,13F,12/31/2021,129.1185,128.51
Invesco active u.s. real estate etf,PSR,"",11356.0,1364000.0,0.0003,0.0003,3509,15.0,0.132263,addition,No Data,Q4 2012,REAL ESTATE,13F,12/31/2021,86.6542,112.38
Reality shares nasdaq nextgen economy etf,BLCN,"",32054.0,1363000.0,0.0003,0.0018,3510,-117098.0,-78.509172,reduction,No Data,Q1 2018,FINANCE,13F,12/31/2021,47.67,34.0
Synovus financial corp. (columbus  ga),SNV,"",28466.0,1363000.0,0.0003,0.0002,3511,9750.0,52.094465,addition,0.0195685,Q3 2012,FINANCE,13F,12/31/2021,39.4936,45.5
Ishares esg screened s&p 500 etf,XVV,"",37078.0,1362000.0,0.0003,0.0,3512,36398.0,5352.647059,addition,No Data,Q1 2021,FINANCE,13F,12/31/2021,36.6222,33.07
One liberty properties  inc.,OLP,"",38526.0,1359000.0,0.0003,0.0003,3513,1227.0,3.289632,addition,0.1824067,Q4 2009,REAL ESTATE,13F,12/31/2021,22.1035,30.63
Sandy spring bancorp  inc.,SASR,"",28273.0,1359000.0,0.0003,0.0002,3514,12871.0,83.567069,addition,0.0626457,Q3 2016,FINANCE,13F,12/31/2021,37.9093,43.03
Blackstone secured lending fund.,BXSL,"",39905.0,1357000.0,0.0003,,3515,39905.0,,new,0.0235162,Q4 2021,FINANCE,13F,12/31/2021,34.0,27.4
Blackrock income trust inc,BKT,"",239988.0,1355000.0,0.0003,0.0004,3516,2182.0,0.917555,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,6.5121,4.96
Spartannash co,SPTN,"",52559.0,1355000.0,0.0003,0.0003,3517,2664.0,5.339212,addition,0.1463155,Q4 2009,CONSUMER STAPLES,13F,12/31/2021,21.3552,34.66
New york mortgage trust inc,NYMT,"",364342.0,1355000.0,0.0003,0.0005,3518,-60716.0,-14.284168,reduction,0.0955587,Q4 2009,REAL ESTATE,13F,12/31/2021,4.79,3.5
Blackrock muniyield fund inc,MYD,"",92027.0,1353000.0,0.0003,0.0003,3519,16818.0,22.361685,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,14.4058,11.62
Horizons dax germany etf,DAX,"",41866.0,1353000.0,0.0003,,3520,41866.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,32.335,27.32
Clovis oncology inc,CLVS,"",498807.0,1352000.0,0.0003,0.0005,3521,109076.0,27.987509,addition,0.3506684,Q3 2013,HEALTH CARE,13F,12/31/2021,5.9447,2.28
California water services group,CWT,"",18811.0,1351000.0,0.0003,0.0003,3522,2653.0,16.419111,addition,0.0350210,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,50.3859,55.72
Etfmg travel tech etf,AWAY,"",55427.0,1351000.0,0.0003,0.0,3523,49143.0,782.033736,addition,No Data,Q4 2020,FINANCE,13F,12/31/2021,24.8745,23.6
Franklin liberty us low volatility etf,FLLV,"",26227.0,1349000.0,0.0003,0.0005,3524,-17641.0,-40.213823,reduction,No Data,Q1 2019,FINANCE,13F,12/31/2021,38.97,48.838
Digital world acquisition corp,DWAC,"",26112.0,1343000.0,0.0003,,3525,26112.0,,new,0.0869611,Q4 2021,FINANCE,13F,12/31/2021,51.43,49.4
Spdr bloomberg barclays corporate bond etf,SPBO,"",38487.0,1340000.0,0.0003,0.0004,3526,-4926.0,-11.346832,reduction,No Data,Q1 2012,FINANCE,13F,12/31/2021,34.79,30.81
Tenable holdings inc,TENB,"",24322.0,1340000.0,0.0003,0.0001,3527,16302.0,203.266833,addition,0.0221552,Q3 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,51.5648,60.99
Axonics inc,AXNX,"",23896.0,1339000.0,0.0003,0.0005,3528,-3632.0,-13.193839,reduction,0.0508891,Q1 2019,HEALTH CARE,13F,12/31/2021,53.06,63.81
Ishares global comm services etf,IXP,"",16276.0,1339000.0,0.0003,0.0003,3529,3634.0,28.745452,addition,No Data,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,70.1519,72.29
Insmed inc,INSM,"",49145.0,1339000.0,0.0003,0.0003,3530,13042.0,36.124422,addition,0.0413315,Q2 2014,HEALTH CARE,13F,12/31/2021,32.1252,25.65
Exp world holdings inc,EXPI,"",39684.0,1337000.0,0.0003,0.0002,3531,16325.0,69.88741,addition,0.0266757,Q2 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,35.2675,16.34
Healthcare trust of america inc,HTA,PUT,40000.0,1336000.0,0.0003,,3532,40000.0,,new,N/A,Q4 2021,REAL ESTATE,13F,12/31/2021,,31.33
Edgewell personal care company,EPC,"",29145.0,1331000.0,0.0003,0.0003,3533,-3277.0,-10.107335,reduction,0.0538970,Q3 2015,INDUSTRIALS,13F,12/31/2021,43.81,36.55
Janus henderson net zero transition resources etf,JZRO,"",51338.0,1331000.0,0.0003,0.0005,3534,-27686.0,-35.034926,reduction,No Data,Q3 2021,FINANCE,13F,12/31/2021,23.71,29.7
Spdr s&p capital markets etf,KCE,"",12822.0,1329000.0,0.0003,0.0001,3535,8479.0,195.233709,addition,No Data,Q3 2012,FINANCE,13F,12/31/2021,100.2519,85.92
First trust energy infrastructure fund,FIF,"",98062.0,1327000.0,0.0003,0.0003,3536,5434.0,5.866477,addition,No Data,Q4 2011,FINANCE,13F,12/31/2021,19.4626,15.32
Nuveen dynamic municipal opportunities fund,NDMO,"",79253.0,1319000.0,0.0003,0.0002,3537,32663.0,70.107319,addition,0.1348594,Q3 2020,FINANCE,13F,12/31/2021,16.0992,12.36
Slr senior investment corp,SUNS,"",94374.0,1319000.0,0.0003,0.0004,3538,1028.0,1.101279,addition,No Data,Q2 2016,FINANCE,13F,12/31/2021,15.2658,
American axle & manufacturing holdings inc,AXL,"",141439.0,1319000.0,0.0003,0.0004,3539,-12274.0,-7.985011,reduction,0.1235524,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,10.6,6.86
Ceridian hcm holding inc,CDAY,"",12622.0,1318000.0,0.0003,0.0014,3540,-34133.0,-73.003957,reduction,0.0083012,Q2 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,106.68,60.63
Twilio inc,TWLO,PUT,5000.0,1317000.0,0.0003,,3541,5000.0,,new,N/A,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,137.09
Rush enterprises inc,RUSHA,"",23639.0,1315000.0,0.0003,0.0002,3542,3126.0,15.239117,addition,0.0549116,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,32.9741,48.24
Anaplan inc,PLAN,"",28651.0,1314000.0,0.0003,0.0006,3543,-9561.0,-25.020936,reduction,0.0190740,Q4 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,62.7,65.23
Nuveen s&p 500 dynamic overwrite fund,SPXX,"",70610.0,1313000.0,0.0003,0.0003,3544,4167.0,6.271541,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,15.8523,17.41
Mueller water products inc.,MWA,"",90709.0,1306000.0,0.0003,0.0003,3545,21908.0,31.84256,addition,0.0578231,Q4 2009,INDUSTRIALS,13F,12/31/2021,12.4128,12.7
Xtrackers harvest csi 300 china a-shares etf,ASHR,PUT,33400.0,1306000.0,0.0003,0.0003,3546,0.0,0.0,,No Data,Q2 2021,FINANCE,13F,12/31/2021,,32.75
Twist bioscience corp,TWST,"",16841.0,1304000.0,0.0003,0.0006,3547,-5318.0,-23.999278,reduction,0.0330962,Q2 2019,HEALTH CARE,13F,12/31/2021,118.75,42.59
Alberto-culver co.,ACV,"",40379.0,1302000.0,0.0003,0.0003,3548,2060.0,5.375923,addition,No Data,Q2 2015,FINANCE,13F,12/31/2021,21.014,24.42
Spdr morgan stanley technology etf,XNTK,"",7856.0,1301000.0,0.0003,0.0003,3549,848.0,12.100457,addition,No Data,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,135.7672,126.95
Veritiv corp,VRTV,"",10613.0,1300000.0,0.0003,0.0003,3550,-1588.0,-13.015327,reduction,0.0706079,Q3 2014,MATERIALS,13F,12/31/2021,18.27,138.03
