Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Syneos health inc class a,SYNH,"",2569041.0,263789000.0,0.0416655,0.0384,282,525.0,0.02044,addition,2.4649904,Q4 2020,HEALTH CARE,13F,12/31/2021,83.6739,80.43
Zurn water solutions corp,ZWS,"",7221068.0,262847000.0,0.0415167,0.0915,283,-1116632.0,-13.392566,reduction,5.7391120,Q1 2017,INDUSTRIALS,13F,12/31/2021,38.55,35.48
Goldman sachs group inc,GS,"",685832.0,262380000.0,0.0414429,0.044,284,3840.0,0.563056,addition,0.2029539,Q2 2009,FINANCE,13F,12/31/2021,187.8463,321.64
Huntsman corp,HUN,"",7512442.0,262034000.0,0.0413883,0.0378,285,21699.0,0.289678,addition,3.5018768,Q2 2020,MATERIALS,13F,12/31/2021,22.436,34.04
Zai lab ltd,ZLAB,"",4084245.0,256728000.0,0.0405502,0.1196,286,-2562492.0,-38.552631,reduction,4.2363845,Q1 2020,HEALTH CARE,13F,12/31/2021,78.38,44.41
Enbridge  inc. (interprovincial pipe line system - ipl energy),ENB,"",6547339.0,255870000.0,0.0404147,0.0445,287,0.0,0.0,,0.3231379,Q1 2012,ENERGY,13F,12/31/2021,41.25,46.22
Kimberly-clark corp.,KMB,"",1783200.0,254855000.0,0.0402544,0.0396,288,31722.0,1.811156,addition,0.5292519,Q1 2021,CONSUMER STAPLES,13F,12/31/2021,137.7241,126.42
Saia inc,SAIA,"",752600.0,253649000.0,0.0400639,0.0306,289,0.0,0.0,,2.8500519,Q1 2020,TRANSPORTS,13F,12/31/2021,86.6,199.73
Northrop grumman corp.,NOC,"",654430.0,253310000.0,0.0400103,0.0402,290,-313.0,-0.047805,reduction,0.4192325,Q4 2007,INDUSTRIALS,13F,12/31/2021,196.18,467.2
Diamondback energy inc,FANG,"",2336708.0,252014000.0,0.0398056,0.0377,291,1091.0,0.046711,addition,1.3170862,Q4 2012,ENERGY,13F,12/31/2021,64.6602,138.44
Copa holdings s.a.,CPA,"",3000524.0,248023000.0,0.0391752,0.0327,292,647229.0,27.503097,addition,9.5493418,Q4 2020,TRANSPORTS,13F,12/31/2021,79.5071,79.33
Globant s.a.,GLOB,"",776717.0,243959000.0,0.0385333,0.0221,293,316797.0,68.880892,addition,1.8541427,Q4 2015,INFORMATION TECHNOLOGY,13F,12/31/2021,163.4039,233.49
Kraft heinz co. (the),KHC,"",6775000.0,243223000.0,0.0384171,0.0426,294,0.0,0.0,,0.5536306,Q1 2021,CONSUMER STAPLES,13F,12/31/2021,40.0,42.29
Lamar advertising co,LAMR,"",2003322.0,243003000.0,0.0383823,0.0388,295,0.0,0.0,,2.3074591,Q3 2014,COMMUNICATIONS,13F,12/31/2021,49.68,112.75
Align technology inc,ALGN,"",361743.0,237730000.0,0.0375495,0.0042,296,325112.0,887.532418,addition,0.4590910,Q4 2020,HEALTH CARE,13F,12/31/2021,647.7666,409.82
Ultragenyx pharmaceutical inc,RARE,"",2766844.0,232664000.0,0.0367493,0.0426,297,-17.0,-0.000614,reduction,3.9876818,Q1 2017,HEALTH CARE,13F,12/31/2021,57.2,85.4
Argenx se ads adr,ARGX,"",660273.0,231221000.0,0.0365214,0.0341,298,-314.0,-0.047533,reduction,1.2779070,Q1 2019,HEALTH CARE,13F,12/31/2021,141.68,322.82
Waste connections inc,WCN,"",1696584.0,231198000.0,0.0365177,0.0353,299,54066.0,3.291653,addition,0.6578892,Q4 2011,INDUSTRIALS,13F,12/31/2021,84.1845,139.08
Intuit  inc.,INTU,"",357652.0,230049000.0,0.0363363,,300,357652.0,,new,0.1264626,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,643.22,465.11
Arrival sa,ARVL,"",30371059.0,225353000.0,0.0355945,0.0349,301,14836367.0,95.504739,addition,4.8077129,Q1 2021,FINANCE,13F,12/31/2021,11.4762,3.0
Melco resorts & entertainment limited ad adr,MLCO,"",22089735.0,224874000.0,0.0355189,0.0368,302,1036962.0,4.925536,addition,4.6557951,Q2 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,19.7963,6.8
Ironsource ltd,IS,"",29015512.0,224580000.0,0.0354724,0.0439,303,5371195.0,22.716643,addition,28.3354609,Q2 2021,FINANCE,13F,12/31/2021,10.1032,4.58
Simply good foods co/the,SMPL,"",5324500.0,221339000.0,0.0349605,0.0291,304,373500.0,7.543931,addition,5.5387272,Q3 2017,CONSUMER STAPLES,13F,12/31/2021,18.6677,43.47
Regions financial corp.  (birmingham  al),RF,"",10069900.0,219524000.0,0.0346738,0.0366,305,0.0,0.0,,1.0745283,Q1 2020,FINANCE,13F,12/31/2021,10.03,20.73
Shoals technologies group inc cl a,SHLS,"",8893426.0,216110000.0,0.0341346,0.0423,306,0.0,0.0,,7.9212233,Q1 2021,ENERGY,13F,12/31/2021,32.03,12.68
Sea ltd note 2.375%12/0,DEBT-SEA,PRN,83657000.0,214371000.0,0.0338599,0.0508,307,0.0,0.0,,N/A,Q2 2021, ,13F,12/31/2021,,
Live nation entertainment inc,LYV,"",1769667.0,211811000.0,0.0334556,0.0275,308,657.0,0.037139,addition,0.7878288,Q1 2020,COMMUNICATIONS,13F,12/31/2021,50.4057,111.31
Aptiv plc,APTV,"",1281985.0,211463000.0,0.0334006,0.0326,309,1608.0,0.125588,addition,0.4732050,Q2 2021,INDUSTRIALS,13F,12/31/2021,157.3096,107.51
Oak street health  inc.,OSH,"",5966260.0,197722000.0,0.0312302,0.03,310,1836533.0,44.471051,addition,2.4757210,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,50.1815,25.9
Keysight technologies inc,KEYS,"",954881.0,197192000.0,0.0311465,0.0268,311,342.0,0.035829,addition,0.5247318,Q1 2021,HEALTH CARE,13F,12/31/2021,143.4226,143.93
New fortress energy llc,NFE,"",8094569.0,195403000.0,0.0308639,0.021,312,3663806.0,82.690182,addition,3.9130050,Q1 2019,ENERGY,13F,12/31/2021,26.428,44.46
British american tobacco industries,BTI,"",5165420.0,193221000.0,0.0305193,0.0311,313,5881.0,0.113983,addition,0.2259913,Q2 2017,CONSUMER STAPLES,13F,12/31/2021,41.1957,42.86
Pool corp,POOL,"",337600.0,191082000.0,0.0301814,0.0291,314,-54399.0,-13.877331,reduction,0.8404679,Q1 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,148.27,414.06
Helen of troy ltd.,HELE,"",781000.0,190931000.0,0.0301576,0.0276,315,61000.0,8.472222,addition,3.2356875,Q4 2020,CONSUMER STAPLES,13F,12/31/2021,224.0316,204.62
Fate therapeutics inc,FATE,"",3259033.0,190686000.0,0.0301189,,316,3259033.0,,new,3.3797687,Q4 2021,HEALTH CARE,13F,12/31/2021,58.51,37.77
Wolfspeed inc (cree inc),WOLF,"",1699245.0,189925000.0,0.0299987,0.014,317,679892.0,66.698386,addition,1.3750709,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,99.9163,113.63
Douglas emmett inc,DEI,"",5507000.0,184485000.0,0.0291394,0.0297,318,0.0,0.0,,3.1339445,Q1 2021,REAL ESTATE,13F,12/31/2021,31.71,31.01
Paycom software inc,PAYC,"",444000.0,184344000.0,0.0291171,0.0376,319,0.0,0.0,,0.7373759,Q1 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,65.17,319.36
Comfort systems usa  inc.,FIX,"",1766379.0,174766000.0,0.0276043,0.0185,320,244900.0,16.09618,addition,4.9124980,Q1 2021,INDUSTRIALS,13F,12/31/2021,78.7068,88.57
Willscot corp,WSC,"",4261988.0,174060000.0,0.0274928,0.0231,321,0.0,0.0,,1.9031870,Q3 2020,FINANCE,13F,12/31/2021,18.18,37.41
Unity software inc.,U,"",1188000.0,169872000.0,0.0268313,,322,1188000.0,,new,0.4039507,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,142.99,89.13
Dominion energy inc,D,"",2157449.0,169489000.0,0.0267708,0.0267,323,11651.0,0.542968,addition,0.2668501,Q1 2010,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,79.9723,87.4
Grifols s.a. adr,GRFS,"",14907138.0,167407000.0,0.0264419,0.0324,324,1932123.0,14.891104,addition,5.7022618,Q1 2012,HEALTH CARE,13F,12/31/2021,16.2521,10.76
Boston scientific 5.50% mandatory convertible pref shs series a,BSX/PA,"",1457300.0,167094000.0,0.0263925,,325,1457300.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Tusimple holdings inc,TSP,"",4633518.0,166112000.0,0.0262374,0.0294,326,-40.0,-0.000863,reduction,2.3384050,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,71.24,11.19
Match group inc.,MTCH,"",1245602.0,164731000.0,0.0260193,0.0334,327,477.0,0.038309,addition,0.4368260,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,110.6783,92.1
Mettler-toledo international  inc.,MTD,"",96060.0,163034000.0,0.0257512,0.0223,328,1224.0,1.290649,addition,0.4225094,Q1 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,421.416,1318.36
American electric power company inc,AEP,"",1818925.0,161830000.0,0.0255611,0.0414,329,-1165475.0,-39.052238,reduction,0.3605067,Q1 2020,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,80.42,102.04
Grocery outlet holding corp,GO,"",5693839.0,161022000.0,0.0254334,0.0145,330,1760000.0,44.740011,addition,5.9288916,Q1 2020,CONSUMER STAPLES,13F,12/31/2021,33.2544,34.54
Simon property group  inc.,SPG,"",1000016.0,159773000.0,0.0252362,0.0222,331,0.0,0.0,,0.3043372,Q2 2014,REAL ESTATE,13F,12/31/2021,142.61,127.88
Walmart inc,WMT,"",1086513.0,157208000.0,0.024831,0.0447,332,-790854.0,-42.125701,reduction,0.0391695,Q3 2017,CONSUMER STAPLES,13F,12/31/2021,83.14,157.08
Coupa software inc,COUP,"",992864.0,156922000.0,0.0247858,,333,992864.0,,new,1.3226547,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,158.05,99.9
Newmont mining corp. (holding co.),NEM,"",2523800.0,156526000.0,0.0247233,0.02,334,366800.0,17.0051,addition,0.3184407,Q1 2021,MATERIALS,13F,12/31/2021,61.7892,84.77
Estee lauder companies inc.,EL,"",417136.0,154424000.0,0.0243913,0.0214,335,0.0,0.0,,0.1794716,Q1 2019,CONSUMER STAPLES,13F,12/31/2021,259.2,263.87
Farfetch ltd,FTCH,"",4588809.0,153404000.0,0.0242302,0.0125,336,2631408.0,134.433772,addition,1.3579442,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,37.397,13.63
R1 rcm inc,RCM,"",5948862.0,151636000.0,0.0239509,0.0224,337,-552.0,-0.009278,reduction,2.1380031,Q2 2021,HEALTH CARE,13F,12/31/2021,22.24,26.59
Hess corp,HES,"",2023447.0,149796000.0,0.0236603,0.027,338,-1077.0,-0.053198,reduction,0.6533004,Q1 2020,ENERGY,13F,12/31/2021,41.78,114.72
Silk road medical inc,SILK,"",3476630.0,148139000.0,0.0233986,0.0327,339,-2518.0,-0.072374,reduction,9.9627156,Q1 2020,HEALTH CARE,13F,12/31/2021,39.41,43.51
Bumble inc,BMBL,"",4348503.0,147240000.0,0.0232566,0.0457,340,-1006727.0,-18.79895,reduction,3.3588079,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,62.38,25.91
Penumbra inc,PEN,"",508744.0,146172000.0,0.0230879,0.0231,341,0.0,0.0,,1.3511999,Q3 2015,HEALTH CARE,13F,12/31/2021,140.82,197.74
Toll brothers  inc.,TOL,"",2679983.0,145415877.58,0.0229684,,342,-9060807.0,-77.173742,reduction,2.2847450,,CONSUMER DISCRETIONARY,13G,02/28/2022,,46.18
Seacoast banking corp. of florida,SBCF,"",4106901.0,145343000.0,0.0229569,0.0237,343,0.0,0.0,,6.7107563,Q4 2018,FINANCE,13F,12/31/2021,25.68,32.87
Joyy inc,YY,"",3149581.0,143085000.0,0.0226003,0.0295,344,0.0,0.0,,5.4950384,Q4 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,60.7,39.58
Qualcomm inc.,QCOM,"",747000.0,136604000.0,0.0215766,0.0164,345,0.0,0.0,,0.0663952,Q2 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,61.17,136.91
Enstar group ltd,ESGR,"",549500.0,136051000.0,0.0214893,0.0248,346,-70000.0,-11.299435,reduction,3.3257627,Q4 2018,FINANCE,13F,12/31/2021,177.7,252.14
Chemed corporation,CHE,"",253575.0,134151000.0,0.0211892,0.0201,347,0.0,0.0,,1.6917895,Q2 2019,HEALTH CARE,13F,12/31/2021,445.84,498.6
Cdw corp.,CDW,"",650000.0,133107000.0,0.0210243,0.0202,348,0.0,0.0,,0.4816801,Q3 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,22.94,172.97
Kb home inc.,KBH,"",2957918.0,132308000.0,0.0208981,0.0197,349,0.0,0.0,,3.3528560,Q1 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,19.49,33.2
Baxter international inc.,BAX,"",1530977.0,131419000.0,0.0207576,0.0361,350,-1099415.0,-41.796622,reduction,0.3042500,Q3 2020,HEALTH CARE,13F,12/31/2021,80.48,76.44
Bristol-myers squibb co,BMY,"",2080000.0,129688000.0,0.0204842,0.0926,351,-7087454.0,-77.31104,reduction,0.0954254,Q4 2007,HEALTH CARE,13F,12/31/2021,43.0,77.51
Viatris inc,VTRS,"",9573752.0,129533000.0,0.0204597,0.0254,352,-1409423.0,-12.832564,reduction,0.7914963,Q4 2020,HEALTH CARE,13F,12/31/2021,18.74,10.96
Dt midstream inc,DTM,"",2680351.0,128603000.0,0.0203128,0.0219,353,-97177.0,-3.498687,reduction,2.7708462,Q3 2021,ENERGY,13F,12/31/2021,46.24,57.17
Novavax  inc,NVAX,"",875148.0,125207000.0,0.0197765,0.0523,354,-603553.0,-40.816433,reduction,1.1472388,Q2 2020,HEALTH CARE,13F,12/31/2021,162.08,58.55
Northern oil and gas inc,NOG,"",6054000.0,124591000.0,0.0196792,0.0178,355,1179000.0,24.184615,addition,7.8276592,Q1 2021,ENERGY,13F,12/31/2021,14.444,28.87
Avaya holdings corp,AVYA,"",6038354.0,119559000.0,0.0188843,0.0091,356,3333354.0,123.229353,addition,7.1099796,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,19.7955,11.75
Hilton worldwide holdings inc,HLT,"",763960.0,119170000.0,0.0188229,0.0172,357,0.0,0.0,,0.2736844,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,120.92,155.58
Armstrong world industries inc.,AWI,"",1015850.0,117961000.0,0.0186319,0.0122,358,266700.0,35.600347,addition,2.1397255,Q1 2021,INDUSTRIALS,13F,12/31/2021,99.1141,92.2
Coca-cola european partners plc,CCEP,"",2097183.0,117295000.0,0.0185267,0.0197,359,15020.0,0.721365,addition,0.4591322,Q4 2016,CONSUMER STAPLES,13F,12/31/2021,43.5295,49.48
Berkeley (w.r.) corp.,WRB,"",2112571.5,116037000.0,0.018328,0.015,360,306406.5,16.96448,addition,0.7966365,Q1 2021,FINANCE,13F,12/31/2021,72.3878,68.22
Masco corp.,MAS,"",1625000.0,114108000.0,0.0180234,0.0154,361,0.0,0.0,,0.6772914,Q4 2007,INDUSTRIALS,13F,12/31/2021,33.07,49.39
Okta inc,OKTA,"",500000.0,112085000.0,0.0177038,0.0203,362,0.0,0.0,,0.3339569,Q2 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,22.8,143.57
Snowflake  inc.,SNOW,"",326638.0,110649000.0,0.017477,0.0169,363,3.0,0.000918,addition,0.1066399,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,251.0008,198.63
Aes corp. (the) 6.875% equity units due 02/15/2024,AESC,"",1152500.0,110640000.0,0.0174756,0.019,364,-2700.0,-0.233726,reduction,0.6707626,Q1 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,103.44,97.1
Black hills corp.,BKH,"",1561000.0,110160000.0,0.0173998,0.0159,365,77000.0,5.188679,addition,2.4077827,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,65.7406,78.65
Viavi solutions inc,VIAV,"",6232000.0,109808000.0,0.0173442,0.0162,366,200000.0,3.31565,addition,2.7094205,Q2 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,10.9221,14.69
Ball corp.,BLL,"",1133079.0,109082000.0,0.0172295,0.0174,367,0.0,0.0,,0.3527509,Q1 2021,MATERIALS,13F,12/31/2021,84.74,87.15
Starbucks corp.,SBUX,"",932052.0,109022000.0,0.01722,0.0175,368,2004.0,0.215473,addition,0.0810269,Q4 2007,CONSUMER DISCRETIONARY,13F,12/31/2021,71.1587,79.5
Autodesk  inc.,ADSK,"",380697.0,107048000.0,0.0169082,0.0239,369,-109455.0,-22.330828,reduction,0.1751878,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,143.64,196.73
Denbury inc.,DEN,"",1365380.0,104574000.0,0.0165175,0.0191,370,-226683.0,-14.238318,reduction,2.7198980,Q3 2020,ENERGY,13F,12/31/2021,,74.31
Shockwave medical inc,SWAV,"",585000.0,104323000.0,0.0164778,0.0206,371,0.0,0.0,,1.6407897,Q1 2019,HEALTH CARE,13F,12/31/2021,41.24,209.71
Porch group inc,PRCH,"",6412252.0,99967000.0,0.0157898,0.0194,372,0.0,0.0,,6.5340906,Q1 2021,FINANCE,13F,12/31/2021,18.27,5.32
Playtika holding corp,PLTK,"",5724881.0,98983000.0,0.0156344,0.0218,373,1100701.0,23.803161,addition,1.3892214,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,25.2543,19.58
Kontoor brands inc,KTB,"",1910000.0,97888000.0,0.0154614,0.0419,374,-3000000.0,-61.099796,reduction,3.3985495,Q2 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,28.01,40.55
Vmware inc,VMW,"",811119.0,93992000.0,0.014846,,375,811119.0,,new,0.1926391,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,115.88,113.73
Doubleverify holdings inc,DV,"",2760000.0,91853000.0,0.0145082,,376,2760000.0,,new,1.6968721,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,33.28,24.25
Workday inc,WDAY,"",335650.0,91693000.0,0.0144829,0.0142,377,1600.0,0.47897,addition,0.1712500,Q4 2012,COMMUNICATIONS,13F,12/31/2021,144.9542,224.67
Bank of nt butterfield & son limited,NTB,"",2371585.0,90381000.0,0.0142757,0.0144,378,0.0,0.0,,4.2839930,Q4 2016,FINANCE,13F,12/31/2021,30.49,34.05
Middleby corp (the),MIDD,"",449500.0,88444000.0,0.0139697,0.0131,379,0.0,0.0,,0.8223401,Q3 2020,INDUSTRIALS,13F,12/31/2021,89.71,148.56
Pulmonx corp.,LUNG,"",2754500.0,88337000.0,0.0139528,0.0169,380,0.0,0.0,,7.4407851,Q4 2020,HEALTH CARE,13F,12/31/2021,49.88,27.26
Addus homecare corp,ADUS,"",938900.0,87797000.0,0.0138675,0.0128,381,0.0,0.0,,5.8948689,Q3 2019,HEALTH CARE,13F,12/31/2021,92.38,89.46
Prologis  inc.,PLD,"",517000.0,87042000.0,0.0137483,0.0111,382,0.0,0.0,,0.0698649,Q1 2015,REAL ESTATE,13F,12/31/2021,54.45,162.7
Paychex inc.,PAYX,"",628987.0,85857000.0,0.0135611,0.0122,383,-5901.0,-0.929455,reduction,0.1743520,Q4 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,58.68,136.69
Cano health  inc,CANO,"",9596818.0,85508000.0,0.013506,0.0185,384,1049528.0,12.279073,addition,4.7962157,Q2 2021,FINANCE,13F,12/31/2021,11.7511,5.07
First advantage corp,FA,"",4389650.0,83579000.0,0.0132013,0.0073,385,2139650.0,95.095556,addition,2.8701481,Q2 2021, ,13F,12/31/2021,19.4859,18.6
Arcosa inc,ACA,"",1581470.0,83343000.0,0.013164,0.0133,386,33530.0,2.166105,addition,3.2733935,Q3 2020,INDUSTRIALS,13F,12/31/2021,50.7816,54.44
Oreilly automotive inc.,ORLY,"",116600.0,82346000.0,0.0130066,0.0122,387,0.0,0.0,,0.1750727,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,611.06,713.88
Amphenol corp. (1987),APH,"",928531.0,81209000.0,0.012827,0.0117,388,-8259.0,-0.881628,reduction,0.1550291,Q1 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,17.48,70.38
Alarm.com holdings inc,ALRM,"",951000.0,80654000.0,0.0127393,0.0127,389,0.0,0.0,,1.8997036,Q3 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,41.66,59.14
Bright horizons family solutions  inc.,BFAM,"",633699.0,79770000.0,0.0125997,0.0151,390,0.0,0.0,,1.0689694,Q1 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,107.6,132.4
Oasis petroleum inc,OAS,"",632568.0,79697000.0,0.0125881,0.02,391,-546642.0,-46.356629,reduction,3.2606509,Q4 2020,ENERGY,13F,12/31/2021,,151.0
Tg therapeutics inc,TGTX,"",4172153.0,79271000.0,0.0125209,0.0237,392,22.0,0.000527,addition,2.9213213,Q4 2020,HEALTH CARE,13F,12/31/2021,46.6799,8.85
Fabrinet,FN,"",661785.0,78402000.0,0.0123836,0.0084,393,183000.0,38.221749,addition,1.7888336,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,103.3566,95.41
Graco inc.,GGG,"",954000.0,76911000.0,0.0121481,0.0114,394,0.0,0.0,,0.5633574,Q4 2007,INDUSTRIALS,13F,12/31/2021,6.04,65.22
Interface inc,TILE,"",4721060.0,75301000.0,0.0118938,0.0122,395,0.0,0.0,,7.9636372,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,11.22,12.73
Century communities inc,CCS,"",911000.0,74511000.0,0.011769,0.0096,396,0.0,0.0,,2.7368295,Q4 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,17.28,50.83
Paymentus holdings inc,PAY,"",2127911.0,74434000.0,0.0117569,0.0077,397,290047.0,15.781744,addition,12.0360048,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,14.6918,18.62
Inhibrx  inc.,INBX,"",1631547.0,71250000.0,0.0112539,0.0068,398,431547.0,35.96225,addition,4.1807049,Q3 2020,HEALTH CARE,13F,12/31/2021,26.577,18.32
Xenon pharmaceuticals inc,XENE,"",2274974.0,71070000.0,0.0112255,0.0025,399,1311474.0,136.11562,addition,4.3815690,Q4 2014,HEALTH CARE,13F,12/31/2021,23.4641,33.77
Xometry inc,XMTR,"",1378500.0,70648000.0,0.0111589,0.0069,400,675250.0,96.018486,addition,3.1215880,Q2 2021, ,13F,12/31/2021,69.08,37.97
Fuller (h.b.) co.,FUL,"",866200.0,70162000.0,0.0110821,0.0095,401,0.0,0.0,,1.6326987,Q3 2020,MATERIALS,13F,12/31/2021,54.76,70.3
General electric co,GE,"",737432.0,69665000.0,0.0110036,0.013,402,-3996.0,-0.53896,reduction,0.0670806,Q4 2007,INDUSTRIALS,13F,12/31/2021,192.16,90.83
Pacific biosciences of california  inc.,PACB,"",3390000.0,69359000.0,0.0109553,0.0148,403,0.0,0.0,,1.5326713,Q1 2020,HEALTH CARE,13F,12/31/2021,3.06,7.54
Dolby laboratories,DLB,"",715182.0,68100000.0,0.0107564,0.0107,404,733.0,0.102597,addition,1.0880319,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,97.2379,77.83
Analog devices inc,ADI,"",381913.0,67129000.0,0.010603,0.0684,405,-2010988.0,-84.039749,reduction,0.0729795,Q4 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,62.28,156.5
Hdfc bank ltd adr,HDB,"",1030832.0,67051000.0,0.0105907,0.0128,406,3683.0,0.358565,addition,0.0557744,Q1 2011,FINANCE,13F,12/31/2021,27.425,58.91
Endava plc,DAVA,"",398000.0,66832000.0,0.0105561,0.0177,407,-365710.0,-47.885978,reduction,1.0354631,Q3 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,29.65,119.3
Driven brands holdings inc,DRVN,"",1983000.0,66668000.0,0.0105302,0.0071,408,553000.0,38.671329,addition,1.1838323,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,28.4207,26.65
Apache corp,APA,"",2478500.0,66647000.0,0.0105269,0.0091,409,0.0,0.0,,0.7147257,Q4 2019,ENERGY,13F,12/31/2021,22.02,43.68
Perimeter solutions sa,PRM,"",4700000.0,65283000.0,0.0103115,,410,4700000.0,,new,2.9910085,Q4 2021,MATERIALS,13F,12/31/2021,13.89,11.05
Builders firstsource inc,BLDR,"",760228.0,65159000.0,0.0102919,0.0067,411,0.0,0.0,,0.4300600,Q1 2021,INDUSTRIALS,13F,12/31/2021,46.37,61.16
Iridium communications inc,IRDM,"",1563868.0,64572000.0,0.0101992,0.0106,412,0.0,0.0,,1.2182176,Q2 2012,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,10.97,40.51
Six flags entertainment corp.,SIX,"",1514000.0,64466000.0,0.0101824,0.011,413,0.0,0.0,,1.7567683,Q1 2020,COMMUNICATIONS,13F,12/31/2021,14.54,41.37
Valley national bancorp,VLY,"",4567000.0,62796000.0,0.00991863,0.0104,414,0.0,0.0,,1.0837988,Q1 2021,FINANCE,13F,12/31/2021,13.74,12.36
Stepstone group inc.,STEP,"",1497000.0,62230000.0,0.00982923,0.0109,415,0.0,0.0,,2.4625232,Q3 2020,FINANCE,13F,12/31/2021,31.22,28.3
Blackline inc,BL,"",595000.0,61606000.0,0.00973067,0.012,416,0.0,0.0,,1.0044346,Q4 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,32.4,69.59
Cms energy corp. (consumers power co.),CMS,"",935302.0,60846000.0,0.00961063,0.0094,417,12453.0,1.349408,addition,0.3223658,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,49.786,71.55
Revance therapeutics inc,RVNC,"",3712000.0,60580000.0,0.00956861,0.0141,418,745000.0,25.109538,addition,5.1966120,Q2 2018,HEALTH CARE,13F,12/31/2021,22.7144,18.6
Bandwidth inc,BAND,"",841000.0,60350000.0,0.00953228,0.013,419,0.0,0.0,,3.6183228,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,80.45,29.38
Textron inc.,TXT,"",780000.0,60216000.0,0.00951112,0.0093,420,0.0,0.0,,0.3605613,Q2 2020,INDUSTRIALS,13F,12/31/2021,32.91,68.65
Natera inc,NTRA,"",643000.0,60050000.0,0.0094849,0.0122,421,0.0,0.0,,0.6735037,Q3 2015,HEALTH CARE,13F,12/31/2021,18.89,39.52
Sovos brands inc,SOVO,"",3975000.0,59824000.0,0.0094492,0.0079,422,641600.0,19.247615,addition,3.9398351,Q3 2021,CONSUMER STAPLES,13F,12/31/2021,14.1275,15.84
Applied molecular transport inc.,AMTI,"",4225688.0,59075000.0,0.0093309,0.0187,423,0.0,0.0,,10.9322566,Q2 2020,HEALTH CARE,13F,12/31/2021,36.16,5.11
Clear secure inc,YOU,"",1882666.0,59059000.0,0.00932837,0.0069,424,900000.0,91.587579,addition,2.5349467,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,36.005,28.43
John bean technologies corp,JBT,"",382223.0,58694000.0,0.00927072,0.0092,425,0.0,0.0,,1.2031650,Q4 2020,INDUSTRIALS,13F,12/31/2021,119.42,109.0
M.d.c. holdings inc.,MDC,"",1044930.0,58338000.0,0.00921449,0.0083,426,0.0,0.0,,1.4786447,Q4 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,23.72,36.41
