Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Ritchie brothers auctioneers  inc.,RBA,"",124068.0,7595000.0,0.000685915,0.0007,1447,-34.0,-0.027397,reduction,0.1120964,Q1 2005,INDUSTRIALS,13F,12/31/2021,30.22,55.61
Squarespace inc,SQSP,"",257112.0,7585000.0,0.000685012,0.0008,1448,25431.0,10.976731,addition,0.2828461,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,56.4516,23.52
Chargepoint holdings inc,CHPT,"",397401.0,7570000.0,0.000683657,0.0026,1449,-959184.0,-70.70578,reduction,0.1200509,Q2 2021,FINANCE,13F,12/31/2021,20.43,15.25
Cvrx inc,CVRX,"",606508.0,7418000.0,0.00066993,0.001,1450,-16107.0,-2.586992,reduction,2.9618119,Q2 2021,HEALTH CARE,13F,12/31/2021,27.58,4.86
Moonlake immunotherapeutics,MLTX,"",746862.0,7386000.0,0.00066704,0.0007,1451,-9441.0,-1.248309,reduction,6.2603688,Q4 2020,FINANCE,13F,12/31/2021,11.36,5.05
Vici properties inc,VICI,"",242495.0,7302000.0,0.000659453,0.0006,1452,-341.0,-0.140424,reduction,0.0324012,Q4 2018,REAL ESTATE,13F,12/31/2021,23.2,29.09
Eucrates biomedical acquisition corp.,EUCRU,"",730864.0,7294000.0,0.000658731,0.0007,1453,0.0,0.0,,7.0614879,Q4 2020,FINANCE,13F,12/31/2021,10.64,9.864
Bcls acquisition corp.,BLSA,"",737370.0,7270000.0,0.000656563,0.0007,1454,0.0,0.0,,4.9612784,Q4 2020,FINANCE,13F,12/31/2021,11.14,9.9
Aramark,ARMK,"",195776.0,7214000.0,0.000651506,0.0006,1455,-1065.0,-0.541046,reduction,0.0762380,Q4 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,33.55,37.02
Osi systems inc.,OSIS,"",76819.0,7160000.0,0.000646629,0.0021,1456,-161459.0,-67.760767,reduction,0.4345203,Q3 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,80.6,80.78
Heico corp.  class a,HEI.A,"",54512.0,7006000.0,0.000632721,0.0006,1457,1687.0,3.193564,addition,0.0669731,Q4 2004,INDUSTRIALS,13F,12/31/2021,32.1089,122.41
Oge energy corp. (oklahoma gas & electric),OGE,"",178097.0,6835000.0,0.000617278,0.0005,1458,2703.0,1.541102,addition,0.0889587,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,22.7312,41.63
Innovage holding corp,INNV,"",1363257.0,6816000.0,0.000615562,0.0003,1459,879478.0,181.79334,addition,1.0059711,Q1 2021, ,13F,12/31/2021,12.1151,6.55
Cytokinetics inc,CYTK,"",149439.0,6811000.0,0.000615111,0.0001,1460,119982.0,407.312354,addition,0.1761089,Q3 2020,HEALTH CARE,13F,12/31/2021,40.9832,39.56
Sunrun inc,RUN,"",197732.0,6782000.0,0.000612492,0.0004,1461,100023.0,102.368257,addition,0.0948725,Q3 2020,ENERGY,13F,12/31/2021,51.7484,24.86
Amc entertainment holdings inc,AMC,"",247096.0,6721000.0,0.000606983,0.0009,1462,4662.0,1.922998,addition,0.0481359,Q4 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,25.483,18.02
Epr properties,EPR,"",141020.0,6697000.0,0.000604815,0.0006,1463,17033.0,13.737731,addition,0.1881069,Q3 2009,REAL ESTATE,13F,12/31/2021,50.0485,53.44
Crown holdings inc. (crown cork & seal),CCK,"",60117.0,6650000.0,0.00060057,0.0006,1464,-3829.0,-5.987865,reduction,0.0486401,Q1 2003,MATERIALS,13F,12/31/2021,72.67,118.93
Dell technologies inc,DELL,"",117754.0,6614000.0,0.000597319,0.0012,1465,-118538.4,-50.165981,reduction,0.0406074,Q4 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,27.48,46.94
Carlisle companies inc,CSL,"",26610.0,6602000.0,0.000596235,0.0005,1466,-794.0,-2.897387,reduction,0.0511064,Q4 2005,INDUSTRIALS,13F,12/31/2021,113.32,244.29
Lyft inc,LYFT,"",153174.0,6545000.0,0.000591088,0.0009,1467,-20270.0,-11.686769,reduction,0.0450572,Q3 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,53.47,35.54
1life healthcare inc.,ONEM,"",370911.0,6517000.0,0.000588559,0.0002,1468,265233.0,250.982229,addition,0.1930918,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,19.2595,10.37
Liberty global plc class c,LBTYK,"",226981.0,6376000.0,0.000575825,0.0006,1469,17881.0,8.551411,addition,0.0676303,Q1 2014,COMMUNICATIONS,13F,12/31/2021,29.8495,25.86
Olo inc,OLO,"",289863.0,6032000.0,0.000544758,0.0007,1470,48360.0,20.024596,addition,0.3631113,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,28.4918,11.78
Royal bank of canada (nyse),RY,"",56129.0,5965000.0,0.000538707,0.0005,1471,2699.0,5.051469,addition,0.0039597,Q1 2019,FINANCE,13F,12/31/2021,79.6768,108.51
Elanco animal health  inc 5.00% tangible equity units due 02/01/2023,ELAT,"",133923.0,5959000.0,0.000538165,0.0006,1472,5871.0,4.584856,addition,0.0446515,Q1 2020,HEALTH CARE,13F,12/31/2021,41.3326,41.0
Virgin galactic holdings inc,SPCE,"",439926.0,5886000.0,0.000531573,0.0002,1473,351019.0,394.815931,addition,0.1703229,Q3 2020,FINANCE,13F,12/31/2021,15.3626,8.99
Ryder system inc.,R,"",71010.0,5853000.0,0.000528592,0.0018,1474,-154345.0,-68.489716,reduction,0.1319894,Q1 2001,TRANSPORTS,13F,12/31/2021,30.08,64.02
Zillow group inc class c,Z,"",91097.0,5817000.0,0.000525341,0.0007,1475,3512.0,4.009819,addition,0.0497980,Q3 2015,COMMUNICATIONS,13F,12/31/2021,56.6584,48.41
Loandepot  inc. class a,LDI,"",1198064.0,5751000.0,0.00051938,,1476,1198064.0,,new,2.7481877,Q2 2021,FINANCE,13F,12/31/2021,4.8,3.33
Wyndham hotels & resorts inc,WH,"",63877.0,5727000.0,0.000517213,0.0005,1477,-3408.0,-5.065022,reduction,0.0692016,Q2 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,57.38,86.68
Maxcyte inc,MXCT,"",556816.0,5674000.0,0.000512427,0.0006,1478,55494.0,11.069532,addition,0.5485380,Q3 2021,HEALTH CARE,13F,12/31/2021,12.0087,5.61
Burning rock biotech ltd. ads,BNR,"",593222.0,5653000.0,0.00051053,0.0009,1479,38742.0,6.987087,addition,0.6801161,Q2 2020,HEALTH CARE,13F,12/31/2021,25.4104,7.23
Annaly mortgage management  inc.,NLY,"",722538.0,5650000.0,0.000510259,0.0005,1480,142081.0,24.477438,addition,0.0494765,Q1 2013,REAL ESTATE,13F,12/31/2021,9.724,6.77
Brinker international inc.,EAT,"",153816.0,5628000.0,0.000508272,0.0014,1481,-152820.0,-49.837592,reduction,0.3448854,Q4 2004,CONSUMER DISCRETIONARY,13F,12/31/2021,65.59,36.02
Axalta coating systems ltd,AXTA,"",169738.0,5622000.0,0.00050773,0.0004,1482,6318.0,3.866112,addition,0.0755960,Q3 2015,MATERIALS,13F,12/31/2021,30.7901,25.13
Under armour inc cl c,UA,"",309074.0,5576000.0,0.000503576,0.0005,1483,-11046.0,-3.450581,reduction,0.1220586,Q2 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,19.66,14.88
Under armour inc,UAA,"",261752.0,5547000.0,0.000500957,0.0005,1484,12286.0,4.92492,addition,0.1387364,Q4 2005,CONSUMER DISCRETIONARY,13F,12/31/2021,11.4783,16.06
Warner bros.discovery inc,WBD,"",233646.0,5500000.0,0.000496712,0.0006,1485,-3004.0,-1.269385,reduction,0.1362028,Q4 2008,COMMUNICATIONS,13F,12/31/2021,31.9,24.88
Badger meter inc,BMI,"",50323.0,5362000.0,0.000484249,0.0004,1486,5435.0,12.107913,addition,0.1720477,Q1 2001,INDUSTRIALS,13F,12/31/2021,91.1017,93.81
Gap (the),GPS,"",300194.0,5298000.0,0.000478469,0.0006,1487,-3066.0,-1.011014,reduction,0.0811818,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,23.39,14.11
Toronto-dominion bank (the),TD,"",68094.0,5228000.0,0.000472148,0.0004,1488,798.0,1.185806,addition,0.0037439,Q1 2014,FINANCE,13F,12/31/2021,48.7314,74.5
Lear corp,LEA,"",27978.0,5119000.0,0.000462304,0.0004,1489,-2082.0,-6.926148,reduction,0.0468620,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,138.52,128.12
Nordson corporation,NDSN,"",19789.0,5052000.0,0.000456253,0.0005,1490,-765.0,-3.721903,reduction,0.0341540,Q1 2001,INDUSTRIALS,13F,12/31/2021,68.58,214.74
Axon enterprise inc,AXON,"",32121.0,5043000.0,0.00045544,0.0006,1491,-1728.0,-5.105025,reduction,0.0452843,Q2 2006,INDUSTRIALS,13F,12/31/2021,28.21,123.22
Graphic packaging holding company,GPK,"",256404.0,5000000.0,0.000451557,0.0004,1492,22379.0,9.562654,addition,0.0834911,Q3 2005,MATERIALS,13F,12/31/2021,14.1058,20.92
Gaming and leisure properties inc,GLPI,"",102093.0,4968000.0,0.000448667,0.0005,1493,-3428.0,-3.248642,reduction,0.0428330,Q4 2013,REAL ESTATE,13F,12/31/2021,35.31,46.72
Kar auction services inc,KAR,"",312796.0,4886000.0,0.000441261,0.0004,1494,38244.0,13.929602,addition,0.2581229,Q1 2013,INDUSTRIALS,13F,12/31/2021,7.9574,17.58
Cyrusone inc,CONE,"",54117.0,4855000.0,0.000438462,0.0004,1495,3305.0,6.504369,addition,0.0412636,Q3 2015,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,66.9604,
Hni corporation,HNI,"",115443.0,4854000.0,0.000438371,0.0003,1496,22171.0,23.770263,addition,0.2726650,Q1 2001,INDUSTRIALS,13F,12/31/2021,37.8971,35.77
Tim s.p.a,TIIAY,"",410000.0,4772000.0,0.000430966,0.0005,1497,-64800.0,-13.647852,reduction,N/A,Q4 2020, ,13F,12/31/2021,,
Lamar advertising co,LAMR,"",39172.0,4752000.0,0.000429159,0.0004,1498,-1048.0,-2.605669,reduction,0.0451190,Q1 2001,COMMUNICATIONS,13F,12/31/2021,58.42,112.75
Gms inc,GMS,"",78630.0,4726000.0,0.000426811,0.0003,1499,5899.0,8.110709,addition,0.1826863,Q1 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,28.2908,49.09
Sprouts farmers market inc,SFM,"",159093.0,4722000.0,0.00042645,0.0004,1500,-6548.0,-3.953128,reduction,0.1434488,Q3 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,28.21,32.1
Seres therapeutics inc,MCRB,"",560564.0,4669000.0,0.000421664,0.0009,1501,-799959.0,-58.797903,reduction,0.6092136,Q2 2015,HEALTH CARE,13F,12/31/2021,25.81,6.08
American financial group inc. (holding co.),AFG,"",33974.0,4665000.0,0.000421302,0.0004,1502,-2209.0,-6.105077,reduction,0.0400013,Q3 2005,FINANCE,13F,12/31/2021,66.34,146.67
Avanos medical inc,AVNS,"",133980.0,4645000.0,0.000419496,0.0063,1503,-2027116.0,-93.800368,reduction,0.2831481,Q4 2014,HEALTH CARE,13F,12/31/2021,41.45,31.93
Oshkosh corporation,OSK,"",41153.0,4638000.0,0.000418864,0.0004,1504,-1266.0,-2.984512,reduction,0.0615951,Q2 2001,INDUSTRIALS,13F,12/31/2021,49.94,97.47
Valvoline inc,VVV,"",120029.0,4476000.0,0.000404234,0.0004,1505,-3042.0,-2.471744,reduction,0.0669221,Q3 2016,MATERIALS,13F,12/31/2021,23.64,30.56
Coherent inc.,COHR,"",16760.0,4467000.0,0.000403421,0.0006,1506,-7726.0,-31.552724,reduction,0.0676546,Q4 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,220.52,265.7
Avis budget group inc. (cuc international - cendant),CAR,"",21364.0,4430000.0,0.000400079,0.0003,1507,-6141.0,-22.32685,reduction,0.0397341,Q4 2008,TRANSPORTS,13F,12/31/2021,27.35,265.42
Us foods holding corp,USFD,"",125554.0,4373000.0,0.000394931,0.0004,1508,-9712.0,-7.179927,reduction,0.0562971,Q2 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,29.75,36.53
Ehealth inc,EHTH,"",171215.0,4366000.0,0.000394299,0.0008,1509,-28125.0,-14.10906,reduction,0.6394834,Q3 2018,FINANCE,13F,12/31/2021,75.68,9.4
Aerojet rocketdyne holdings  inc. (general tire and rubber - gencorp),AJRD,"",92590.0,4330000.0,0.000391048,0.0004,1510,4604.0,5.232651,addition,0.1149555,Q2 2007,INDUSTRIALS,13F,12/31/2021,33.3041,43.17
Huntsman corp,HUN,"",124018.0,4326000.0,0.000390687,0.0004,1511,-3549.0,-2.782067,reduction,0.0578102,Q1 2005,MATERIALS,13F,12/31/2021,14.66,34.04
F-star therapeutics inc,FSTX,"",858095.0,4308000.0,0.000389061,0.0006,1512,34713.0,4.215905,addition,4.0735990,Q2 2021,HEALTH CARE,13F,12/31/2021,8.4456,3.24
Itt inc. (international telephone and telegraph),ITT,"",42120.0,4304000.0,0.0003887,0.0004,1513,-1453.0,-3.334634,reduction,0.0493787,Q1 2001,INDUSTRIALS,13F,12/31/2021,40.95,72.23
On24 inc.,ONTF,"",247611.0,4296000.0,0.000387978,0.0007,1514,-116666.0,-32.026727,reduction,0.5182537,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,19.94,13.56
Teva pharmaceutical industries ltd  adr,TEVA,"",534682.0,4283000.0,0.000386803,0.0005,1515,25852.0,5.080675,addition,0.0484749,Q1 2018,HEALTH CARE,13F,12/31/2021,10.0846,10.19
Tenet healthcare corp.,THC,"",51477.0,4205000.0,0.000379759,0.0003,1516,-1826.0,-3.425698,reduction,0.0479227,Q1 2001,HEALTH CARE,13F,12/31/2021,38.98,85.0
Stag industrial inc,STAG,"",87649.0,4204000.0,0.000379669,0.0003,1517,-1859.0,-2.076909,reduction,0.0492370,Q1 2014,REAL ESTATE,13F,12/31/2021,25.91,39.91
Upstart holdings  inc.,UPST,"",27637.0,4181000.0,0.000377592,0.0045,1518,-124930.0,-81.885336,reduction,0.0328792,Q3 2021,FINANCE,13F,12/31/2021,316.44,82.61
Unilever plc adr,UL,"",77669.0,4178000.0,0.000377321,0.0004,1519,1992.0,2.63224,addition,0.0030308,Q1 2017,CONSUMER STAPLES,13F,12/31/2021,57.3854,44.66
Dada nexus ltd. ads,DADA,"",316769.0,4169000.0,0.000376508,0.0022,1520,-874190.0,-73.402191,reduction,0.1365712,Q4 2020,COMMUNICATIONS,13F,12/31/2021,20.04,9.18
Gamestop corp.  class a,GME,"",28059.0,4164000.0,0.000376056,0.0004,1521,1102.0,4.087992,addition,0.0367557,Q4 2003,CONSUMER DISCRETIONARY,13F,12/31/2021,30.2496,150.77
Patria investments ltd,PAX,"",253956.0,4114000.0,0.000371541,0.0005,1522,-68850.0,-21.3286,reduction,0.4907362,Q1 2021,FINANCE,13F,12/31/2021,17.43,16.23
Madrigal pharmaceuticals inc,MDGL,"",48453.0,4106000.0,0.000370818,0.0004,1523,-9347.0,-16.17128,reduction,0.2832946,Q1 2018,HEALTH CARE,13F,12/31/2021,144.26,79.47
Aecom,ACM,"",51958.0,4019000.0,0.000362961,0.0003,1524,-3522.0,-6.348234,reduction,0.0367603,Q4 2008,INDUSTRIALS,13F,12/31/2021,30.54,76.28
Syneos health inc class a,SYNH,"",39065.0,4011000.0,0.000362239,0.0003,1525,-1686.0,-4.137322,reduction,0.0374828,Q4 2015,HEALTH CARE,13F,12/31/2021,55.15,80.43
Ugi corp. (united gas improvement),UGI,"",87134.0,4000000.0,0.000361245,0.0004,1526,-5490.0,-5.927189,reduction,0.0415311,Q3 2005,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,33.86,35.73
Medical properties trust inc,MPW,"",166689.0,3939000.0,0.000355736,0.0003,1527,-16333.0,-8.924064,reduction,0.0279539,Q3 2010,REAL ESTATE,13F,12/31/2021,17.12,20.23
News inc. class b,NWS,"",172706.0,3886000.0,0.00035095,0.0004,1528,-7621.0,-4.226211,reduction,0.0870128,Q3 2015,COMMUNICATIONS,13F,12/31/2021,12.53,21.48
Ingredion inc.,INGR,"",40130.0,3878000.0,0.000350227,0.0004,1529,-2074.0,-4.914226,reduction,0.0601516,Q1 2006,MATERIALS,13F,12/31/2021,83.3,89.51
Pubmatic  inc.,PUBM,"",113863.0,3877000.0,0.000350137,0.0004,1530,-63792.0,-35.907799,reduction,0.2792471,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,26.35,24.43
Ovintiv inc. (pan canadian energy - encana corp.),OVV,"",114796.0,3869000.0,0.000349415,0.0004,1531,-1608.0,-1.381396,reduction,0.0443756,Q2 2015,ENERGY,13F,12/31/2021,259.84,53.18
First horizon,FHN,"",236702.0,3865000.0,0.000349053,0.0004,1532,-9533.0,-3.871505,reduction,0.0443288,Q1 2001,FINANCE,13F,12/31/2021,11.71,23.04
Vroom  inc.,VRM,"",355319.0,3834000.0,0.000346254,0.0007,1533,2257.0,0.639264,addition,0.2591264,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,22.515,2.0
Omega healthcare investors  inc.,OHI,"",128991.0,3817000.0,0.000344718,0.0004,1534,-6422.0,-4.742528,reduction,0.0539458,Q4 2007,REAL ESTATE,13F,12/31/2021,32.88,27.47
Owens corning inc,OC,"",42100.0,3810000.0,0.000344086,0.0003,1535,-561.0,-1.315018,reduction,0.0424960,Q1 2007,INDUSTRIALS,13F,12/31/2021,43.63,86.22
Dolby laboratories,DLB,"",39965.0,3805000.0,0.000343635,0.0003,1536,-2174.0,-5.159116,reduction,0.0608002,Q1 2005,INFORMATION TECHNOLOGY,13F,12/31/2021,61.85,77.83
Manpowergroup inc.,MAN,"",39015.0,3797000.0,0.000342912,0.0004,1537,-1303.0,-3.231807,reduction,0.0729126,Q1 2001,INDUSTRIALS,13F,12/31/2021,64.07,87.47
Prelude therapeutics inc.,PRLD,"",304332.0,3789000.0,0.00034219,0.0012,1538,-90944.0,-23.007721,reduction,0.6389269,Q3 2020,HEALTH CARE,13F,12/31/2021,31.23,5.98
Ishares russell 1000 etf,IWB,"",14136.0,3738000.0,0.000337584,0.0003,1539,0.0,0.0,,No Data,Q3 2020,FINANCE,13F,12/31/2021,187.15,242.44
Reinsurance group of america inc,RGA,"",33753.0,3696000.0,0.000333791,0.0004,1540,-4257.0,-11.199684,reduction,0.0502352,Q4 2008,FINANCE,13F,12/31/2021,99.81,112.66
Atea pharmaceuticals  inc.,AVIR,"",412915.0,3691000.0,0.000333339,0.0049,1541,-1083050.0,-72.398084,reduction,0.4961395,Q4 2020,HEALTH CARE,13F,12/31/2021,,6.59
Macys inc,M,"",140137.0,3669000.0,0.000331352,0.0003,1542,-19126.0,-12.009067,reduction,0.0468264,Q2 2007,CONSUMER DISCRETIONARY,13F,12/31/2021,14.89,25.8
Athene holding ltd class a,ATH,"",43871.0,3656000.0,0.000330178,0.0003,1543,-1940.0,-4.234791,reduction,N/A,Q1 2017,FINANCE,13F,12/31/2021,51.82,
First solar inc,FSLR,"",41840.0,3647000.0,0.000329365,0.0004,1544,-1669.0,-3.835988,reduction,0.0393478,Q4 2006,INDUSTRIALS,13F,12/31/2021,56.66,78.12
Mastec inc. (burnup & sims  inc.),MTZ,"",39261.0,3623000.0,0.000327198,0.0003,1545,-932.0,-2.318812,reduction,0.0513692,Q1 2006,INFORMATION TECHNOLOGY,13F,12/31/2021,31.22,79.75
Ares management lp,ARES,"",44406.0,3609000.0,0.000325934,0.0003,1546,4940.0,12.517103,addition,0.0264931,Q1 2020,FINANCE,13F,12/31/2021,47.7195,77.3
Mgm growth properties llc,MGP,"",88026.0,3596000.0,0.00032476,0.0003,1547,0.0,0.0,,0.0561568,Q2 2016,REAL ESTATE,13F,12/31/2021,27.51,39.54
Transmedics group inc,TMDX,"",186263.0,3569000.0,0.000322321,,1548,186263.0,,new,0.6661301,Q4 2021,HEALTH CARE,13F,12/31/2021,19.16,23.48
Jack in the box  inc,JACK,"",40753.0,3565000.0,0.00032196,0.0003,1549,3535.0,9.498092,addition,0.1936608,Q3 2006,CONSUMER DISCRETIONARY,13F,12/31/2021,67.8724,92.0
Ishares russell mid-cap value etf,IWS,"",29058.0,3556000.0,0.000321147,0.0003,1550,0.0,0.0,,No Data,Q3 2020,FINANCE,13F,12/31/2021,80.84,118.71
Gentex corp.,GNTX,"",101696.0,3544000.0,0.000320063,0.0004,1551,-26644.0,-20.76048,reduction,0.0430147,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,12.29,27.59
Old republic international corp.,ORI,"",143814.0,3535000.0,0.000319251,0.0003,1552,-2781.0,-1.897063,reduction,0.0467534,Q3 2003,FINANCE,13F,12/31/2021,18.05,24.01
Prosperity bancshares inc,PB,"",48126.0,3480000.0,0.000314283,0.0043,1553,-589282.0,-92.449734,reduction,0.0522201,Q4 2005,FINANCE,13F,12/31/2021,45.33,66.74
Concentrix corp.,CNXC,"",19288.0,3445000.0,0.000311123,0.0003,1554,-704.0,-3.521409,reduction,0.0368672,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,103.88,152.49
Murphy oil corp.,MUR,"",131725.0,3439000.0,0.000310581,0.0003,1555,7761.0,6.260689,addition,0.0852630,Q1 2001,ENERGY,13F,12/31/2021,19.2119,42.44
Dropbox inc,DBX,"",138560.0,3400000.0,0.000307059,0.0005,1556,-45077.0,-24.546796,reduction,0.0463634,Q1 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,26.58,23.07
Adagio therapeutics inc,ADGI,"",464921.0,3375000.0,0.000304801,,1557,464921.0,,new,0.4179003,Q4 2021,HEALTH CARE,13F,12/31/2021,7.26,3.59
Universal display corp,OLED,"",20317.0,3353000.0,0.000302814,0.0003,1558,-38.0,-0.186686,reduction,0.0418938,Q3 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,84.56,145.92
Ishares russell mid-cap growth etf,IWP,"",29086.0,3351000.0,0.000302633,0.0003,1559,0.0,0.0,,No Data,Q3 2020,FINANCE,13F,12/31/2021,86.44,96.56
Jefferies financial group inc. (talcott national - leucadia national),JEF,"",86281.0,3348000.0,0.000302362,0.0003,1560,-5036.0,-5.514855,reduction,0.0356745,Q4 2003,FINANCE,13F,12/31/2021,19.85,31.74
Alleghany corp (ny),Y,"",5005.0,3341000.0,0.00030173,0.0003,1561,-572.0,-10.25641,reduction,0.0369931,Q1 2006,FINANCE,13F,12/31/2021,498.06,845.49
Affiliated managers group inc,AMG,"",20246.0,3331000.0,0.000300827,0.0003,1562,-706.0,-3.369607,reduction,0.0498040,Q1 2001,FINANCE,13F,12/31/2021,149.28,130.26
Western union co (the),WU,"",185969.0,3318000.0,0.000299653,0.0013,1563,-477619.0,-71.975232,reduction,0.0472569,Q4 2006,FINANCE,13F,12/31/2021,17.21,18.95
American homes 4 rent,AMH,"",74194.0,3236000.0,0.000292248,0.0003,1564,-3676.0,-4.720688,reduction,0.0213432,Q3 2014,REAL ESTATE,13F,12/31/2021,19.34,41.55
Jfrog ltd.,FROG,"",108769.0,3230000.0,0.000291706,0.0002,1565,48760.0,81.254478,addition,0.1116898,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,43.5093,25.35
Nvent electric plc,NVT,"",84982.0,3229000.0,0.000291615,0.0003,1566,-4864.0,-5.413708,reduction,0.0511703,Q2 2018,INDUSTRIALS,13F,12/31/2021,23.67,34.56
Elastic nv,ESTC,"",25982.0,3198000.0,0.000288816,0.0004,1567,303.0,1.179952,addition,0.0277975,Q4 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,93.8154,90.0
Morningstar inc,MORN,"",9297.0,3179000.0,0.0002871,0.0002,1568,-286.0,-2.984452,reduction,0.0216399,Q4 2006,COMMUNICATIONS,13F,12/31/2021,146.72,273.92
New york times co. class a,NYT,"",65690.0,3173000.0,0.000286558,0.0003,1569,-2795.0,-4.081186,reduction,0.0394064,Q1 2001,COMMUNICATIONS,13F,12/31/2021,32.29,43.9
Pricesmart inc,PSMT,"",43181.0,3160000.0,0.000285384,0.0003,1570,-1009.0,-2.283322,reduction,0.1399146,Q4 2009,CONSUMER STAPLES,13F,12/31/2021,69.25,81.87
Scientific games corp. class a,SGMS,"",46979.0,3140000.0,0.000283578,0.0003,1571,3634.0,8.383897,addition,0.0485941,Q2 2008,INDUSTRIALS,13F,12/31/2021,33.4394,59.59
United states steel corp.,X,"",131647.0,3135000.0,0.000283126,0.0003,1572,-10033.0,-7.081451,reduction,0.0505309,Q4 2016,MATERIALS,13F,12/31/2021,21.18,37.04
Life storage inc,LSI,"",20109.0,3080000.0,0.000278159,0.0002,1573,-949.0,-4.506601,reduction,0.0240283,Q3 2010,REAL ESTATE,13F,12/31/2021,86.5,145.47
Aptargroup  inc.,ATR,"",25018.0,3064000.0,0.000276714,0.0003,1574,-3053.0,-10.875993,reduction,0.0381592,Q1 2001,MATERIALS,13F,12/31/2021,76.89,117.4
Goodyear tire and rubber co.,GT,"",143424.0,3058000.0,0.000276172,0.0003,1575,-13413.0,-8.552191,reduction,0.0508652,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,17.61,13.26
Deciphera pharmaceuticals inc,DCPH,"",311669.0,3045000.0,0.000274998,0.0014,1576,-137430.0,-30.601271,reduction,0.5322910,Q3 2019,HEALTH CARE,13F,12/31/2021,54.5,10.45
Lithia motors inc  class a,LAD,"",10230.0,3038000.0,0.000274366,0.0003,1577,-1483.0,-12.661146,reduction,0.0346926,Q4 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,113.95,290.64
Jazz pharmaceuticals plc,JAZZ,"",23803.0,3033000.0,0.000273914,0.0003,1578,-4732.0,-16.583144,reduction,0.0385543,Q1 2010,HEALTH CARE,13F,12/31/2021,117.55,167.25
Cdk global inc,CDK,"",72453.0,3024000.0,0.000273101,0.0003,1579,3457.0,5.010435,addition,0.0620401,Q4 2014,INFORMATION TECHNOLOGY,13F,12/31/2021,62.2618,54.44
Chemours co (the),CC,"",89705.0,3010000.0,0.000271837,0.0002,1580,874.0,0.983891,addition,0.0563099,Q2 2015,MATERIALS,13F,12/31/2021,25.0933,33.8
Jabil inc,JBL,"",42742.0,3007000.0,0.000271566,0.0002,1581,-2148.0,-4.78503,reduction,0.0297886,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,21.96,56.95
Autoliv inc,ALV,"",28952.0,2994000.0,0.000270392,0.0002,1582,-362.0,-1.234905,reduction,0.0330750,Q1 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,60.37,72.72
Novartis ag ads,NVS,"",34209.0,2992000.0,0.000270212,0.0003,1583,890.0,2.671149,addition,0.0014052,Q4 2003,HEALTH CARE,13F,12/31/2021,85.7558,92.52
Stitch fix inc,SFIX,"",157121.0,2973000.0,0.000268496,0.0009,1584,-95143.0,-37.715647,reduction,0.1893693,Q4 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,49.51,9.69
Polaris inc,PII,"",27024.0,2970000.0,0.000268225,0.0003,1585,-1484.0,-5.205556,reduction,0.0454362,Q2 2003,CONSUMER DISCRETIONARY,13F,12/31/2021,97.85,107.24
Arrowhead pharmaceuticals inc,ARWR,"",44657.0,2961000.0,0.000267412,0.0003,1586,-3010.0,-6.314641,reduction,0.0423451,Q4 2015,HEALTH CARE,13F,12/31/2021,27.26,46.87
Spirit realty capital  inc.,SRC,"",60934.0,2936000.0,0.000265154,0.0003,1587,-2888.0,-4.525085,reduction,0.0476994,Q3 2013,REAL ESTATE,13F,12/31/2021,201.44,46.01
