Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Kroger co.,KR,"",3330548.0,150741000.0,0.0333763,0.0314,279,-679.0,-0.020383,reduction,0.4529783,Q1 2015,CONSUMER STAPLES,13F,12/31/2021,32.23,58.32
Public storage  inc.,PSA,"",400000.0,149824000.0,0.0331732,0.0277,280,0.0,0.0,,0.2281064,Q4 2020,REAL ESTATE,13F,12/31/2021,230.93,408.5
Scientific games corp. class a,SGMS,"",2227936.0,148893000.0,0.0329671,0.0432,281,0.0,0.0,,2.3045291,Q2 2021,INDUSTRIALS,13F,12/31/2021,78.76,59.59
Dollar tree inc.,DLTR,"",1057119.0,148546000.0,0.0328903,0.0236,282,219.0,0.020721,addition,0.4696004,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,112.1959,173.05
Confluent inc,CFLT,"",1935192.0,147539000.0,0.0326673,0.0188,283,584755.0,43.301168,addition,1.6284450,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,56.1843,38.95
Barrick gold corp,GOLD,"",7498258.0,142561000.0,0.0315651,0.0179,284,3251217.0,76.552522,addition,0.4214088,Q2 2020,MATERIALS,13F,12/31/2021,21.209,25.2
Nextera energy  inc. 4.872% equity units due 09/01/2022,NEE+O,"",2080680.0,141674000.0,0.0313687,0.0284,285,0.0,0.0,,N/A,Q3 2019,ENERGY,13F,12/31/2021,50.12,60.55
Johnson & johnson co.,JNJ,"",827360.0,141536000.0,0.0313381,0.0312,286,-194.0,-0.023443,reduction,0.0314673,Q4 2007,HEALTH CARE,13F,12/31/2021,90.45,179.9
Extreme networks inc.,EXTR,"",8914375.0,139956000.0,0.0309883,0.0138,287,2912600.0,48.528977,addition,6.8989839,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,12.603,11.56
Globus medical inc,GMED,"",1901114.0,137260000.0,0.0303914,0.035,288,-57693.0,-2.945313,reduction,1.8719469,Q1 2020,HEALTH CARE,13F,12/31/2021,52.47,77.5
Danaher corp  4.75% mandatory convertible preferred stock series a,DHR+A,"",62113.0,136276000.0,0.0301735,,289,62113.0,,new,N/A,Q4 2021,HEALTH CARE,13F,12/31/2021,2194.0,1841.01
Vicor corp,VICR,"",1061633.0,134806000.0,0.029848,0.0332,290,0.0,0.0,,3.2997817,Q4 2020,INDUSTRIALS,13F,12/31/2021,94.54,60.42
Health catalyst inc,HCAT,"",3392000.0,134391000.0,0.0297561,0.0364,291,275700.0,8.84703,addition,6.5161481,Q3 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,34.6865,23.81
Coupang inc,CPNG,"",4546462.0,133575000.0,0.0295755,0.0144,292,2325871.0,104.74108,addition,0.2875948,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,28.6327,16.88
Weatherford intl plc,WFRD,"",4731763.0,131164000.0,0.0290416,0.0206,293,243648.0,5.428738,addition,6.7123947,Q2 2021,ENERGY,13F,12/31/2021,18.6902,38.4
Chegg inc,CHGG,"",4245072.0,130324000.0,0.0288556,,294,4245072.0,,new,3.1480306,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,30.7,32.36
Roblox corp. class a,RBLX,"",1259723.0,129953000.0,0.0287735,0.0222,295,0.0,0.0,,0.2348380,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,64.83,42.36
Ccc intelligent solutions holdings inc,CCCS,"",11329216.0,129040000.0,0.0285713,0.0277,296,21920.0,0.193857,addition,1.8507531,Q3 2021,FINANCE,13F,12/31/2021,10.5117,9.39
Perimeter solutions sa,PRM,"",9260505.0,128628000.0,0.0284801,,297,9260505.0,,new,5.8932445,Q4 2021,MATERIALS,13F,12/31/2021,13.89,11.05
Nevro corp,NVRO,"",1582704.0,128310000.0,0.0284097,0.0372,298,213670.0,15.607355,addition,4.5156755,Q4 2020,HEALTH CARE,13F,12/31/2021,146.7579,73.69
Msci inc,MSCI,"",206863.0,126743000.0,0.0280627,0.0293,299,94.0,0.045461,addition,0.2545445,Q1 2021,FINANCE,13F,12/31/2021,419.5478,482.7
Macom techno ord,MTSI,"",1602000.0,125437000.0,0.0277736,0.0267,300,-165000.0,-9.337861,reduction,2.2988453,Q2 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,31.51,50.9
British american tobacco industries,BTI,"",3300567.0,123473000.0,0.0273387,0.0272,301,703.0,0.021304,addition,0.1444025,Q3 2017,CONSUMER STAPLES,13F,12/31/2021,55.976,42.86
Stanley black & decker  inc. 5.25% equity units due 11/15/2022,SWT,"",1122699.0,122588000.0,0.0271428,0.0276,302,0.0,0.0,,0.4306902,Q4 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,100.45,88.21
Suncor energy  inc.,SU,"",4867705.0,121794000.0,0.026967,0.0236,303,-7097.0,-0.145585,reduction,0.3389061,Q2 2014,ENERGY,13F,12/31/2021,30.05,33.76
Euronet worldwide inc.,EEFT,"",1018216.0,121341000.0,0.0268667,0.0262,304,135000.0,15.285049,addition,1.9903286,Q1 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,125.372,132.92
Appfolio inc,APPF,"",1001577.0,121251000.0,0.0268467,0.0288,305,-24195.0,-2.358711,reduction,5.2125913,Q3 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,104.32,112.99
Vector group ltd. (liggett group inc. - brooke group ltd.),VGR,"",10517917.0,120746000.0,0.0267349,0.0345,306,-1089455.0,-9.385889,reduction,6.8356675,Q4 2019,CONSUMER STAPLES,13F,12/31/2021,10.45,12.81
Frontdoor inc,FTDR,"",3244073.0,118895000.0,0.0263251,0.0317,307,0.0,0.0,,3.9485875,Q3 2019,INDUSTRIALS,13F,12/31/2021,48.01,32.59
Atlas corp,ATCO,"",8343268.0,118308000.0,0.0261951,0.0288,308,221564.0,2.728048,addition,3.3678206,Q2 2019,TRANSPORTS,13F,12/31/2021,10.0915,13.45
Lamb weston holdings inc,LW,"",1852312.0,117400000.0,0.0259941,0.0265,309,2094.0,0.113176,addition,1.2756653,Q4 2016,CONSUMER STAPLES,13F,12/31/2021,55.6388,68.71
Bwx technologies inc,BWXT,"",2421505.0,115942000.0,0.0256713,0.0243,310,488000.0,25.239138,addition,2.6493650,Q3 2016,INDUSTRIALS,13F,12/31/2021,50.1317,55.83
Smartsheet inc,SMAR,"",1480074.0,114632000.0,0.0253812,0.0238,311,0.0,0.0,,1.1676903,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,43.87,52.26
Pegasystems inc.,PEGA,"",977966.0,109356000.0,0.024213,0.0277,312,43871.0,4.696631,addition,1.1980202,Q2 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,88.3331,74.51
Ford motor co.,F,"",5209960.0,108211000.0,0.0239595,,313,5209960.0,,new,0.1324545,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,20.77,15.48
Chubb limited,CB,"",555773.0,107436000.0,0.0237879,0.0225,314,457.0,0.082295,addition,0.1303930,Q4 2020,FINANCE,13F,12/31/2021,153.9624,210.52
Irhythm technologies inc,IRTC,"",877000.0,103214000.0,0.0228531,0.0014,315,777000.0,777.0,addition,2.9715453,Q4 2016,HEALTH CARE,13F,12/31/2021,111.9112,144.51
Olo inc,OLO,"",4891500.0,101792000.0,0.0225382,0.0343,316,0.0,0.0,,6.1275808,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,29.4,11.78
Willis towers watson public limited co,WTW,"",424244.0,100754000.0,0.0223084,0.023,317,-122.0,-0.028749,reduction,0.3603055,Q1 2017,FINANCE,13F,12/31/2021,152.3,
Illumina inc,ILMN,"",263059.0,100078000.0,0.0221587,0.0249,318,-109.0,-0.041418,reduction,0.1675535,Q3 2008,HEALTH CARE,13F,12/31/2021,170.72,336.49
Asana  inc.,ASAN,"",1317912.0,98250000.0,0.021754,0.0501,319,-752193.0,-36.335983,reduction,1.2712703,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,32.11,33.6
Asbury automotive group  inc.,ABG,"",562117.0,97094000.0,0.021498,0.0221,320,81133.0,16.868129,addition,2.4241275,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,178.5314,153.66
Aspen technology inc,AZPN,"",637418.0,97015000.0,0.0214805,0.023,321,-165810.0,-20.642956,reduction,0.9561944,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,116.58,161.95
Oneok inc. (oklahoma natural gas),OKE,"",1620114.0,95198000.0,0.0210782,0.0219,322,0.0,0.0,,0.3630806,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,36.94,71.3
Ritchie brothers auctioneers  inc.,RBA,"",1542261.0,94380000.0,0.0208971,0.0103,323,823682.0,114.626506,addition,1.3934453,Q2 2021,INDUSTRIALS,13F,12/31/2021,60.3108,55.61
Melco resorts & entertainment limited ad adr,MLCO,"",9244024.0,94105000.0,0.0208362,0.024,324,-788179.0,-7.85649,reduction,1.9483385,Q3 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,17.53,6.8
Cigna holding co,CI,"",399258.0,91682000.0,0.0202997,0.0186,325,0.0,0.0,,0.1254043,Q3 2018,FINANCE,13F,12/31/2021,192.82,259.21
Twilio inc,TWLO,"",347019.0,91384000.0,0.0202338,0.0045,326,286268.0,471.215289,addition,0.2021044,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,286.242,137.09
Skechers usa  inc. class a,SKX,"",2100000.0,91140000.0,0.0201797,0.0206,327,0.0,0.0,,1.5543206,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,32.15,39.77
Pfizer  inc.,PFE,"",1504679.0,88851000.0,0.0196729,0.0151,328,0.0,0.0,,0.0266420,Q4 2007,HEALTH CARE,13F,12/31/2021,31.74,53.12
Avalara inc,AVLR,"",687133.0,88716000.0,0.019643,0.0342,329,-151385.0,-18.053876,reduction,0.7854154,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,98.75,91.5
Lions gate entertainment corp class b,LGF.B,"",5689295.0,87558000.0,0.0193866,,330,5689295.0,,new,4.0135008,Q4 2021,COMMUNICATIONS,13F,12/31/2021,15.39,13.91
Silicon laboratories inc,SLAB,"",419000.0,86490000.0,0.0191501,0.0144,331,-20900.0,-4.75108,reduction,1.0980162,Q1 2014,INFORMATION TECHNOLOGY,13F,12/31/2021,45.2,132.73
Fortive corp,FTV,"",1085000.0,82775000.0,0.0183276,0.058,332,-2439139.0,-69.212338,reduction,0.3021725,Q3 2016,INDUSTRIALS,13F,12/31/2021,48.1,58.18
Golden entertainment inc,GDEN,"",1625000.0,82111000.0,0.0181806,0.0154,333,279692.0,20.790183,addition,5.6340329,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,46.4734,53.86
Amedisys inc,AMED,"",505620.0,81850000.0,0.0181228,0.0142,334,98766.0,24.275539,addition,1.5545237,Q2 2020,HEALTH CARE,13F,12/31/2021,153.2781,153.72
American electric power company inc,AEPPZ,"",1552043.0,81637000.0,0.0180756,0.018,335,0.0,0.0,,10.3469533,Q3 2020,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,49.02,57.49
Leslies  inc.,LESL,"",3397024.0,80374000.0,0.017796,0.0163,336,0.0,0.0,,1.8609811,Q4 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,25.82,20.9
Resmed inc.,RMD,"",304437.0,79300000.0,0.0175582,,337,304437.0,,new,0.2081845,Q4 2021,HEALTH CARE,13F,12/31/2021,260.48,234.21
Novartis ag ads,NVS,"",902656.0,78955000.0,0.0174818,0.0172,338,-384.0,-0.042523,reduction,0.0370789,Q4 2007,HEALTH CARE,13F,12/31/2021,59.35,92.52
Semtech corp,SMTC,"",887100.0,78890000.0,0.0174674,0.0154,339,39000.0,4.598514,addition,1.3837950,Q4 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,58.442,61.83
Jfrog ltd.,FROG,"",2632599.0,78188000.0,0.017312,0.0014,340,2454199.0,1375.672085,addition,2.7032936,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,33.4237,25.35
Cvent holding corp,CVT,"",10000000.0,77615000.0,0.0171851,,341,10000000.0,,new,2.0784762,Q4 2021,FINANCE,13F,12/31/2021,8.17,7.16
Bentley systems  inc. class b,BSY,"",1604221.0,77532000.0,0.0171667,0.047,342,-1718074.0,-51.713469,reduction,0.5891540,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,34.92,42.18
Qualtrics intl inc,XM,"",2177797.0,77094000.0,0.0170697,0.0432,343,-2157767.0,-49.769004,reduction,1.3773970,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,34.65,27.35
Boston properties  inc.,BXP,"",657137.0,75689000.0,0.0167586,,344,657137.0,,new,0.4206836,Q4 2021,REAL ESTATE,13F,12/31/2021,115.18,124.59
Charles schwab corp,SCHW,"",879000.0,73924000.0,0.0163679,0.0149,345,0.0,0.0,,0.0484399,Q2 2013,FINANCE,13F,12/31/2021,39.42,82.75
Levi strauss & co,LEVI,"",2950000.0,73839000.0,0.016349,0.0169,346,0.0,0.0,,2.9826117,Q1 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,15.32,19.13
Marsh & mclennan companies  inc.,MMC,"",424255.0,73744000.0,0.016328,0.015,347,406.0,0.095789,addition,0.0843842,Q4 2007,FINANCE,13F,12/31/2021,66.3629,169.76
Manpowergroup inc.,MAN,"",757461.0,73724000.0,0.0163236,0.0191,348,-345.0,-0.045526,reduction,1.4155690,Q4 2018,INDUSTRIALS,13F,12/31/2021,60.41,87.47
Expensify inc,EXFY,"",1665061.0,73263000.0,0.0162215,,349,1665061.0,,new,2.4660357,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,44.0,18.21
New frontier health ord shs class a,NFH,"",6233657.0,71438000.0,0.0158174,0.0198,350,-1328406.0,-17.566714,reduction,N/A,Q4 2019, ,13F,12/31/2021,,
Bandwidth inc,BAND,"",2324910.0,71026000.5,0.0157262,,351,501958.0,27.535448,addition,10.0027049,,UTILITIES AND TELECOMMUNICATIONS,13G,02/28/2022,,29.38
Simply good foods co/the,SMPL,"",1700000.0,70669000.0,0.0156471,0.0137,352,0.0,0.0,,1.7683982,Q4 2019,CONSUMER STAPLES,13F,12/31/2021,25.61,43.47
Siriuspoint ltd,SPNT,"",8600000.0,69918000.0,0.0154809,0.0147,353,1780000.0,26.099707,addition,5.2969722,Q4 2020,FINANCE,13F,12/31/2021,9.3671,6.48
Hashicorp inc,HCP,"",700000.0,63728000.0,0.0141103,,354,700000.0,,new,4.5751634,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,91.04,56.07
Emerson electric co.,EMR,"",683982.0,63590000.0,0.0140798,0.015,355,-323.0,-0.047201,reduction,0.1149743,Q4 2007,INDUSTRIALS,13F,12/31/2021,53.62,92.86
Dominion energy units series a n3:domini,DCUE,"",618244.0,62220000.0,0.0137764,0.014,356,0.0,0.0,,0.0923423,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,103.53,102.68
Dole plc,DOLE,"",4582383.0,61037000.0,0.0135145,0.0181,357,0.0,0.0,,4.8297785,Q3 2021,CONSUMER STAPLES,13F,12/31/2021,,
Douglas elliman inc,DOUG,"",5258958.0,60478000.0,0.0133907,,358,5258958.0,,new,No Data,Q4 2021,REAL ESTATE,13F,12/31/2021,11.5,
Freshworks inc,FRSH,"",3276635.0,58717299.2,0.0130009,,359,-2602228.0,-44.264137,reduction,4.5727018,, ,13G,03/31/2022,,19.12
Procore technologies inc,PCOR,"",732033.0,58541000.0,0.0129618,0.0146,360,30870.0,4.402685,addition,0.5544947,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,94.3183,54.04
At&t inc. (southwestern bell - sbc corp.),T,"",3088094.95,57377000.0,0.0127041,0.0147,361,0.0,0.0,,0.0326534,Q4 2007,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,33.14,19.54
State street corp. (state street bank & trust co.  boston  ma),STT,"",602045.0,55990000.0,0.012397,0.0119,362,-1.0,-0.000166,reduction,0.1644629,Q4 2007,FINANCE,13F,12/31/2021,74.71,75.81
Fiserv inc.,FISV,"",536700.0,55704000.0,0.0123337,0.0136,363,0.0,0.0,,0.0812896,Q1 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,71.76,99.67
Lightspeed pos inc.,LSPD,"",1363981.0,55146000.0,0.0122101,0.0319,364,-53905.0,-3.801787,reduction,0.9184382,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,32.03,25.47
Digital turbine inc,APPS,"",885751.0,54022000.0,0.0119613,0.0067,365,465751.0,110.893095,addition,0.9135112,Q3 2021,INDUSTRIALS,13F,12/31/2021,64.6696,36.98
Sun country airlines holdings inc,SNCY,"",1942700.0,52939000.0,0.0117215,0.0152,366,0.0,0.0,,3.3568649,Q1 2021,TRANSPORTS,13F,12/31/2021,36.03,27.21
Acv auctions inc cl a,ACVA,"",2787453.0,52516000.0,0.0116278,0.0116,367,0.0,0.0,,2.5752487,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,23.66,14.0
Dt midstream inc,DTM,"",1073089.0,51487000.0,0.0114,0.0461,368,-3198548.0,-74.878741,reduction,1.1093191,Q3 2021,ENERGY,13F,12/31/2021,46.24,57.17
Onespaworld holdings,OSW,"",5122255.0,51325000.0,0.0113641,0.0139,369,-867391.0,-14.481507,reduction,6.5130145,Q1 2020,FINANCE,13F,12/31/2021,7.76,10.5
Controladora vuela co de aviacion s.a.b. de c.v. adr,VLRS,"",2738000.0,49202000.0,0.010894,0.0111,370,560000.0,25.711662,addition,2.4700874,Q2 2021,TRANSPORTS,13F,12/31/2021,20.3087,18.15
Grifols s.a. adr,GRFS,"",4330118.0,48627000.0,0.0107667,0.015,371,-57220.0,-1.304208,reduction,1.6563519,Q4 2013,HEALTH CARE,13F,12/31/2021,9.17,10.76
Arco platform ltd,ARCE,"",2325125.0,48572000.0,0.0107545,0.0102,372,317744.0,15.828784,addition,7.7024777,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,39.2965,20.14
Ncr corp.,NCR,"",1204100.0,48405000.0,0.0107176,0.0105,373,44100.0,3.801724,addition,0.8860191,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,44.1884,40.43
Ametek inc.,AME,"",328796.0,48342000.0,0.0107036,0.0095,374,726.0,0.221294,addition,0.1422307,Q1 2017,INDUSTRIALS,13F,12/31/2021,58.935,127.05
Valero energy corp.,VLO,"",639475.0,48031000.0,0.0106348,0.0105,375,0.0,0.0,,0.1561917,Q2 2021,ENERGY,13F,12/31/2021,78.08,104.86
Norfolk southern corp.,NSC,"",150000.0,44657000.0,0.00988771,0.0084,376,0.0,0.0,,0.0625580,Q2 2021,TRANSPORTS,13F,12/31/2021,265.41,263.06
Gitlab inc.,GTLB,"",500000.0,43500000.0,0.00963154,,377,500000.0,,new,3.9682540,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,87.0,50.46
Anaplan inc,PLAN,"",927493.0,42526000.0,0.00941588,0.0103,378,199453.0,27.395885,addition,0.6174656,Q4 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,46.6507,65.23
Azek company inc.,AZEK,"",918800.0,42485000.0,0.0094068,0.0078,379,0.0,0.0,,0.5926188,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,31.86,21.65
Lands end inc,LE,"",2100000.0,41223000.0,0.00912737,0.0115,380,0.0,0.0,,6.3377061,Q2 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,32.87,16.48
Fastenal co.,FAST,"",635000.0,40678000.0,0.0090067,0.0076,381,0.0,0.0,,0.1103292,Q1 2020,INDUSTRIALS,13F,12/31/2021,31.25,56.01
Chart industries inc,GTLS,"",255000.0,40670000.0,0.00900493,,382,255000.0,,new,0.6967545,Q4 2021,INDUSTRIALS,13F,12/31/2021,159.49,179.02
Shoals technologies group inc cl a,SHLS,"",1668975.0,40556000.0,0.00897969,0.0129,383,-321244.0,-16.141138,reduction,1.4865276,Q1 2021,ENERGY,13F,12/31/2021,34.78,12.68
Goosehead insurance inc,GSHD,"",306471.0,39866000.0,0.00882691,0.0041,384,190902.0,165.184435,addition,1.5479623,Q3 2021,FINANCE,13F,12/31/2021,138.4553,65.39
Trupanion inc,TRUP,"",300000.0,39609000.0,0.00877001,0.0063,385,-50369.0,-14.375986,reduction,0.7406436,Q4 2017,FINANCE,13F,12/31/2021,34.19,81.07
Comfort systems usa  inc.,FIX,"",400000.0,39576000.0,0.0087627,0.0067,386,0.0,0.0,,1.1124448,Q2 2021,INDUSTRIALS,13F,12/31/2021,78.79,88.57
Powerschool holdings inc,PWSC,"",2372258.0,39071000.0,0.00865089,0.0129,387,122258.0,5.433689,addition,1.1956764,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,24.1905,15.21
Vtex,VTEX,"",3461800.0,37110000.0,0.0082167,,388,3461800.0,,new,No Data,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,10.72,6.02
Granite construction inc.,GVA,"",923892.0,35755000.0,0.00791668,0.0166,389,-874000.0,-48.612486,reduction,2.0160546,Q3 2019,INDUSTRIALS,13F,12/31/2021,27.94,32.52
Ultragenyx pharmaceutical inc,RARE,"",425160.0,35752000.0,0.00791601,0.0707,390,-2936632.0,-87.353174,reduction,0.6127569,Q1 2014,HEALTH CARE,13F,12/31/2021,63.31,85.4
Royal dutch shell plc class b adr,RDS.B,"",820787.0,35586000.0,0.00787926,0.0172,391,-844811.0,-50.721182,reduction,N/A,Q4 2007,ENERGY,13F,12/31/2021,46.3,
Encompass health corp,EHC,"",522400.0,34092000.0,0.00754847,0.0091,392,0.0,0.0,,0.5253513,Q1 2018,HEALTH CARE,13F,12/31/2021,59.67,74.28
Graham holdings  inc.,GHC,"",50000.0,31492000.0,0.00697279,0.0069,393,0.0,0.0,,1.2690429,Q1 2015,COMMUNICATIONS,13F,12/31/2021,530.83,613.49
International game technology  inc.,IGT,"",1082000.0,31281000.0,0.00692607,0.0066,394,0.0,0.0,,0.5312043,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,23.96,24.6
Cognex corp,CGNX,"",386600.0,30062000.0,0.00665617,0.0076,395,-19700.0,-4.848634,reduction,0.2223220,Q2 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,7.36,70.22
Hilltop holdings inc,HTH,"",850000.0,29869000.0,0.00661343,0.0065,396,0.0,0.0,,1.0764108,Q1 2018,REAL ESTATE,13F,12/31/2021,21.91,27.97
Westrock co,WRK,"",672466.0,29831000.0,0.00660502,0.0125,397,-402278.0,-37.430123,reduction,0.2554822,Q1 2020,MATERIALS,13F,12/31/2021,28.29,49.93
Insight enterprises  inc.,NSIT,"",275000.0,29315000.0,0.00649077,0.0058,398,0.0,0.0,,0.7880446,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,90.08,100.67
Joann inc,JOAN,"",2729250.0,28330000.0,0.00627268,0.0071,399,0.0,0.0,,6.7232529,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,10.98,10.53
Monday.com ltd,MNDY,"",91500.0,28248000.0,0.00625452,0.0105,400,-45980.0,-33.444865,reduction,0.2036771,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,5.45,137.17
Fleetcor technologies inc,FLT,"",122699.0,27465000.0,0.00608115,0.0074,401,590.0,0.483175,addition,0.1575355,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,171.5128,258.67
Ball corp.,BLL,"",282978.0,27242000.0,0.00603178,0.0059,402,125.0,0.044193,addition,0.0880969,Q3 2021,MATERIALS,13F,12/31/2021,89.9728,87.15
Iaa inc,IAA,"",534821.0,27073000.0,0.00599436,0.0081,403,-98429.0,-15.543466,reduction,0.3979751,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,40.94,36.78
Installed building products inc,IBP,"",189361.0,26458000.0,0.00585819,0.0047,404,0.0,0.0,,0.6375495,Q2 2021,INDUSTRIALS,13F,12/31/2021,114.33,80.45
Newmont mining corp. (holding co.),NEM,"",425000.0,26359000.0,0.00583627,0.0048,405,50000.0,13.333333,addition,0.0536244,Q2 2021,MATERIALS,13F,12/31/2021,63.22,84.77
Purple innovation inc,PRPL,"",1950000.0,25877000.0,0.00572955,0.0206,406,-2245200.0,-53.518307,reduction,2.9314147,Q3 2020,FINANCE,13F,12/31/2021,25.38,5.55
Bigcommerce holdings  inc.,BIGC,"",700000.0,24759000.0,0.005482,0.0083,407,0.0,0.0,,0.9659164,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,83.3,19.96
American electric power company inc,AEPPL,"",438505.0,21978000.0,0.00486625,0.0049,408,0.0,0.0,,2.7236335,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,51.42,
Alcoa corp,AA,"",350000.0,20853000.0,0.00461716,0.004,409,0.0,0.0,,0.1898090,Q3 2017,MATERIALS,13F,12/31/2021,36.96,87.77
Alkami technology inc,ALKT,"",1023260.0,20527000.0,0.00454498,0.0059,410,0.0,0.0,,1.1341692,Q2 2021, ,13F,12/31/2021,35.67,12.01
Oneconnect financial technology co.  ltd. adr,OCFT,"",7351436.0,18158000.0,0.00402045,0.0093,411,-2414274.0,-24.721951,reduction,1.8850147,Q4 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,16.37,1.37
Playstudios inc,MYPS,"",4500000.0,17775000.0,0.00393564,0.0048,412,0.0,0.0,,4.0807420,Q2 2021,FINANCE,13F,12/31/2021,7.42,5.57
Toast inc,TOST,"",487305.0,16914000.0,0.00374501,0.0082,413,-212521.0,-30.367691,reduction,0.2110077,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,49.95,19.3
Helmerich & payne  inc.,HP,"",698300.0,16550000.0,0.00366441,0.0045,414,0.0,0.0,,0.6618666,Q1 2021,ENERGY,13F,12/31/2021,26.96,48.87
Viavi solutions inc,VIAV,"",888108.0,15648000.0,0.0034647,0.0022,415,277500.0,45.446506,addition,0.3861133,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,16.6368,14.69
Marvell technology group ltd,MRVL,"",178543.0,15621000.0,0.00345872,0.0364,416,-2411492.0,-93.106541,reduction,0.0210596,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,58.33,60.97
Stepstone group inc.,STEP,"",356600.0,14824000.0,0.00328225,0.0035,417,0.0,0.0,,0.5865970,Q3 2020,FINANCE,13F,12/31/2021,28.76,28.3
Cazoo group ltd,CZOO,"",2235270.0,13479000.0,0.00298445,,418,2235270.0,,new,1.8858616,Q4 2021,FINANCE,13F,12/31/2021,6.03,2.68
Alignment healthcare inc,ALHC,"",900000.0,12654000.0,0.00280178,0.0052,419,-489096.0,-35.209662,reduction,0.4806622,Q1 2021,HEALTH CARE,13F,12/31/2021,21.93,10.93
Royal caribbean group note 2.875%11/1,DEBT-ROYA,PRN,8630000.0,10209000.0,0.00226042,,420,8630000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
The original bark company,BARK,"",2350000.0,9917000.0,0.00219577,0.0038,421,0.0,0.0,,1.3537553,Q2 2021,FINANCE,13F,12/31/2021,10.45,3.5
Cenovus energy inc warrants (each warrant entitles the holder to purchase one common share at an exercise price of c$6.54 per share),CVE.WS,"",1067579.0,8026000.0,0.00177707,0.0015,422,0.0,0.0,,N/A,Q1 2021, ,13F,12/31/2021,,
Petiq inc,PETQ,"",351000.0,7971000.0,0.0017649,0.0011,423,169500.0,93.38843,addition,1.2047316,Q3 2021,HEALTH CARE,13F,12/31/2021,23.8786,22.94
