Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
First trust nasdaq clean edge smart grid infrastructure index fund,GRID,"",9100.0,936000.0,0.000191205,0.0005,8125,-17811.0,-66.184831,reduction,No Data,Q4 2020,FINANCE,13F,12/31/2021,92.61,89.29
Caesarstone ltd,CSTE,"",82510.0,936000.0,0.000191205,0.0001,8126,29226.0,54.849486,addition,0.2393462,Q3 2019,INDUSTRIALS,13F,12/31/2021,12.6897,10.4
Rover group inc,ROVR,"",96002.0,936000.0,0.000191205,0.0004,8127,-51314.0,-34.832605,reduction,0.0532570,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,9.94,5.77
American campus communities inc,ACC,PUT,16300.0,934000.0,0.000190796,0.0001,8128,3500.0,27.34375,addition,N/A,Q4 2019,REAL ESTATE,13F,12/31/2021,,57.95
Par technology corp.,PAR,"",17702.0,934000.0,0.000190796,0.0012,8129,-72351.0,-80.342687,reduction,0.0656811,Q4 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,57.38,36.8
Castor maritime inc,CTRM,"",657225.0,934000.0,0.000190796,0.0003,8130,56185.0,9.347964,addition,0.7306084,Q2 2020,TRANSPORTS,13F,12/31/2021,2.4534,2.35
Synovus financial corp. (columbus  ga),SNV,PUT,19500.0,933000.0,0.000190592,0.0002,8131,-6000.0,-23.529412,reduction,N/A,Q1 2008,FINANCE,13F,12/31/2021,,45.5
Invesco global clean energy etf,PBD,"",34688.0,931000.0,0.000190183,0.0003,8132,-22020.0,-38.8305,reduction,No Data,Q2 2020,ENERGY,13F,12/31/2021,27.88,23.6
Apollo strategic growth capital,APSG,PUT,94300.0,931000.0,0.000190183,,8133,94300.0,,new,N/A,Q4 2021,FINANCE,13F,12/31/2021,,9.98
Kaiser aluminum corp,KALU,PUT,9900.0,930000.0,0.000189979,0.0003,8134,-1400.0,-12.389381,reduction,N/A,Q1 2021,MATERIALS,13F,12/31/2021,,100.49
Fortune brands home & security inc,FBHS,PUT,8700.0,930000.0,0.000189979,0.0001,8135,4900.0,128.947368,addition,N/A,Q4 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,,69.64
Myt netherlands parent b.v. ads,MYTE,"",43889.0,930000.0,0.000189979,,8136,43889.0,,new,0.0519447,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,21.21,12.11
Gol linhas aereas inteligentes s.a. adr,GOL,CALL,153600.0,929000.0,0.000189775,0.0002,8137,-3700.0,-2.352193,reduction,N/A,Q1 2020,TRANSPORTS,13F,12/31/2021,,6.99
Ashford hospitality trust  inc.,AHT,CALL,96670.0,928000.0,0.000189571,0.0004,8138,-19940.0,-17.099734,reduction,N/A,Q3 2020,REAL ESTATE,13F,12/31/2021,,8.36
Hersha hospitality trust,HT,"",101203.0,928000.0,0.000189571,0.0,8139,87324.0,629.180777,addition,0.2573881,Q1 2019,REAL ESTATE,13F,12/31/2021,9.3305,9.49
Ambev s.a. adr,ABEV,CALL,331300.0,928000.0,0.000189571,0.0003,8140,-223200.0,-40.25248,reduction,N/A,Q4 2019,CONSUMER STAPLES,13F,12/31/2021,,3.1
Valmont industries  inc.,VMI,PUT,3700.0,927000.0,0.000189366,0.0001,8141,700.0,23.333333,addition,N/A,Q1 2008,INDUSTRIALS,13F,12/31/2021,,240.71
Ishares u.s. financial services etf,IYG,PUT,4800.0,927000.0,0.000189366,0.0001,8142,3500.0,269.230769,addition,No Data,Q1 2021,FINANCE,13F,12/31/2021,,171.84
Turning point brands inc,TPB,"",24537.0,927000.0,0.000189366,0.001,8143,-73069.0,-74.861177,reduction,0.1343099,Q4 2018,CONSUMER STAPLES,13F,12/31/2021,40.8,31.0
Direxion daily transportation bull 3x shares,TPOR,PUT,17700.0,926000.0,0.000189162,0.0001,8144,8100.0,84.375,addition,No Data,Q2 2021,FINANCE,13F,12/31/2021,,36.06
Halozyme therapeutics inc,HALO,PUT,23000.0,925000.0,0.000188958,0.0002,8145,-3300.0,-12.547529,reduction,N/A,Q3 2016,HEALTH CARE,13F,12/31/2021,,42.27
Meta financial group inc,CASH,PUT,15500.0,925000.0,0.000188958,0.0002,8146,-7100.0,-31.415929,reduction,N/A,Q4 2020,FINANCE,13F,12/31/2021,,48.18
Core scientific inc,CORZ,PUT,84500.0,925000.0,0.000188958,,8147,84500.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,,
Rambus inc.,RMBS,"",31427.0,924000.0,0.000188753,,8148,31427.0,,new,0.0285240,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,29.39,25.89
Wisdomtree international largecap dividend index,DOL,"",18691.0,924000.0,0.000188753,,8149,18691.0,,new,No Data,Q2 2020,FINANCE,13F,12/31/2021,49.41,48.35
Tpg pace beneficial finance corp.,TPGY,CALL,94200.0,924000.0,0.000188753,0.0001,8150,48100.0,104.338395,addition,N/A,Q4 2020,FINANCE,13F,12/31/2021,,9.91
Park electrochemical corp.,PKE,"",69977.0,923000.0,0.000188549,0.0002,8151,16487.0,30.822584,addition,0.3420485,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,13.5669,12.05
Moneygram international inc,MGI,PUT,117000.0,923000.0,0.000188549,0.0001,8152,58400.0,99.658703,addition,N/A,Q2 2019,FINANCE,13F,12/31/2021,,10.62
Fast acquisition corp.,FST,PUT,90800.0,923000.0,0.000188549,0.0,8153,73000.0,410.11236,addition,N/A,Q1 2021,FINANCE,13F,12/31/2021,,10.1
Lantheus holdings inc,LNTH,PUT,31900.0,922000.0,0.000188345,0.0001,8154,19800.0,163.636364,addition,N/A,Q3 2020,HEALTH CARE,13F,12/31/2021,,60.28
Lincoln electric holdings inc,LECO,PUT,6600.0,921000.0,0.000188141,0.0003,8155,-4000.0,-37.735849,reduction,N/A,Q1 2010,INDUSTRIALS,13F,12/31/2021,,129.47
Bancolombia sa adr,CIB,"",29165.0,921000.0,0.000188141,0.0003,8156,-7992.0,-21.508733,reduction,0.0258027,Q3 2020,FINANCE,13F,12/31/2021,29.33,43.92
Ishares msci thailand etf,THD,"",12087.0,920000.0,0.000187936,,8157,12087.0,,new,No Data,Q4 2018,FINANCE,13F,12/31/2021,76.14,76.31
Expensify inc,EXFY,"",20917.0,920000.0,0.000187936,,8158,20917.0,,new,0.0309791,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,44.0,18.21
Enovis corp,ENOV,CALL,11620.0,919000.0,0.000187732,0.0003,8159,-7901.6,-40.47619,reduction,N/A,Q3 2018,INDUSTRIALS,13F,12/31/2021,,69.17
East resources acquisition co.,ERES,"",93122.0,919000.0,0.000187732,0.0002,8160,-4017.0,-4.135311,reduction,0.2699188,Q1 2021,FINANCE,13F,12/31/2021,9.78,9.939
Provention bio inc,PRVB,"",163336.0,918000.0,0.000187528,0.0002,8161,22121.0,15.664766,addition,0.2577305,Q2 2020,HEALTH CARE,13F,12/31/2021,10.0725,6.47
Global x cybersecurity etf,BUG,PUT,28900.0,918000.0,0.000187528,0.0001,8162,14600.0,102.097902,addition,No Data,Q2 2021,FINANCE,13F,12/31/2021,,31.65
Financial institutions  inc.,FISI,"",28840.0,917000.0,0.000187323,0.0,8163,21521.0,294.042902,addition,0.1857453,Q3 2016,FINANCE,13F,12/31/2021,28.6785,29.25
Schwab u.s. large-cap growth etf,SCHG,PUT,11200.0,917000.0,0.000187323,0.0001,8164,7600.0,211.111111,addition,No Data,Q4 2020,FINANCE,13F,12/31/2021,,70.2
First trust nasdaq oil & gas etf,FTXN,"",47177.0,917000.0,0.000187323,0.0002,8165,9154.0,24.074902,addition,No Data,Q2 2019,FINANCE,13F,12/31/2021,19.1015,27.74
Compass inc,COMP,"",100846.0,917000.0,0.000187323,0.0032,8166,-1058805.0,-91.303763,reduction,0.0244720,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,13.14,6.0
Xometry inc,XMTR,PUT,17900.0,917000.0,0.000187323,0.0001,8167,6500.0,57.017544,addition,N/A,Q3 2021, ,13F,12/31/2021,,37.97
Us foods holding corp,USFD,CALL,26300.0,916000.0,0.000187119,0.0004,8168,-28400.0,-51.919561,reduction,N/A,Q1 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,,36.53
Castor maritime inc,CTRM,PUT,645000.0,916000.0,0.000187119,0.0003,8169,-26100.0,-3.889137,reduction,N/A,Q2 2021,TRANSPORTS,13F,12/31/2021,,2.35
Allied motion technologies inc,AMOT,"",25084.0,915000.0,0.000186915,0.0002,8170,-9402.0,-27.263237,reduction,0.1622281,Q1 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,28.91,27.4
Taro pharmaceutical industries ltd,TARO,"",18255.0,915000.0,0.000186915,0.0001,8171,12250.0,203.996669,addition,0.0485704,Q3 2021,HEALTH CARE,13F,12/31/2021,54.5574,40.0
First trust expanded technology etf,XPND,"",39808.0,915000.0,0.000186915,,8172,39808.0,,new,No Data,Q2 2021,FINANCE,13F,12/31/2021,22.98,18.575
Orion engineered carbons s.a,OEC,PUT,49800.0,914000.0,0.000186711,0.0002,8173,-6800.0,-12.014134,reduction,N/A,Q2 2021,MATERIALS,13F,12/31/2021,,15.29
Ishares msci intl quality factor etf,IQLT,"",23202.0,914000.0,0.000186711,,8174,23202.0,,new,No Data,Q3 2016,FINANCE,13F,12/31/2021,39.38,36.16
Diebold nixdorf,DBD,CALL,100900.0,913000.0,0.000186506,0.0003,8175,-45200.0,-30.937714,reduction,N/A,Q4 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,,5.44
Healthpeak properties inc,PEAK,CALL,25300.0,913000.0,0.000186506,0.0003,8176,-12100.0,-32.352941,reduction,N/A,Q4 2008,REAL ESTATE,13F,12/31/2021,,35.03
Barclays bank plc sponsored adr,BCS,PUT,88200.0,913000.0,0.000186506,0.0002,8177,-9800.0,-10.0,reduction,N/A,Q2 2016,FINANCE,13F,12/31/2021,,7.66
Invesco dynamic software etf,PSJ,"",7149.0,913000.0,0.000186506,0.0004,8178,-4951.0,-40.917355,reduction,No Data,Q4 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,155.81,106.08
Blackrock tcp capital,TCPC,"",67555.0,913000.0,0.000186506,,8179,67555.0,,new,0.1169434,Q1 2021,FINANCE,13F,12/31/2021,13.51,14.26
Party city holdco inc,PRTY,PUT,163900.0,913000.0,0.000186506,0.0002,8180,20200.0,14.057063,addition,N/A,Q2 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,,3.82
Alector inc,ALEC,PUT,44200.0,913000.0,0.000186506,0.0003,8181,-17500.0,-28.363047,reduction,N/A,Q2 2020,HEALTH CARE,13F,12/31/2021,,11.465
Vita coco company inc (the),COCO,"",81755.0,913000.0,0.000186506,,8182,81755.0,,new,0.1471515,Q4 2021,CONSUMER STAPLES,13F,12/31/2021,11.17,9.67
Pacwest bancorp (de),PACW,CALL,20200.0,912000.0,0.000186302,0.0005,8183,-35500.0,-63.734291,reduction,N/A,Q2 2012,FINANCE,13F,12/31/2021,,37.33
Brightsphere investment group plc,BSIG,"",35608.0,912000.0,0.000186302,,8184,35608.0,,new,0.0810481,Q4 2014,FINANCE,13F,12/31/2021,25.6,21.99
Phreesia inc,PHR,PUT,21900.0,912000.0,0.000186302,0.0002,8185,5900.0,36.875,addition,N/A,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,,27.63
Leslies  inc.,LESL,PUT,38500.0,911000.0,0.000186098,0.0002,8186,-1200.0,-3.02267,reduction,N/A,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,20.9
Spire global inc,SPIR,CALL,269600.0,911000.0,0.000186098,0.001,8187,-111600.0,-29.275971,reduction,N/A,Q2 2021,FINANCE,13F,12/31/2021,,1.88
Mercantile bank corp.,MBWM,"",25991.0,910000.0,0.000185893,0.0002,8188,2808.0,12.112324,addition,0.1640701,Q3 2020,FINANCE,13F,12/31/2021,26.4672,34.33
Marten transport ltd,MRTN,"",53014.0,910000.0,0.000185893,0.0004,8189,-64231.0,-54.783573,reduction,0.0637702,Q1 2017,TRANSPORTS,13F,12/31/2021,16.41,15.87
Xenia hotels & resorts inc,XHR,"",50253.0,910000.0,0.000185893,0.0001,8190,21897.0,77.221752,addition,0.0439580,Q1 2020,REAL ESTATE,13F,12/31/2021,17.9012,19.11
Silvercrest metals inc,SILV,PUT,115000.0,910000.0,0.000185893,0.0002,8191,-45900.0,-28.527035,reduction,N/A,Q2 2020,MATERIALS,13F,12/31/2021,,9.58
First commonwealth financial corp.,FCF,PUT,56500.0,909000.0,0.000185689,0.0003,8192,-47700.0,-45.777351,reduction,N/A,Q2 2021,FINANCE,13F,12/31/2021,,14.45
Energy recovery inc,ERII,PUT,42300.0,909000.0,0.000185689,0.0001,8193,6600.0,18.487395,addition,N/A,Q4 2020,INDUSTRIALS,13F,12/31/2021,,20.32
Fidelity msci consumer discretionary index etf,FDIS,CALL,10300.0,909000.0,0.000185689,0.0001,8194,5200.0,101.960784,addition,No Data,Q2 2021,FINANCE,13F,12/31/2021,,76.36
Appfolio inc,APPF,"",7508.0,909000.0,0.000185689,0.0001,8195,3229.0,75.461556,addition,0.0390745,Q4 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,129.7343,112.99
Heliogen inc,HLGN,PUT,58600.0,909000.0,0.000185689,,8196,58600.0,,new,N/A,Q4 2021,FINANCE,13F,12/31/2021,,
Knowles corp.,KN,CALL,38900.0,908000.0,0.000185485,0.0003,8197,-26200.0,-40.245776,reduction,N/A,Q1 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,,18.89
Lindblad expeditions holdings inc,LIND,PUT,58200.0,908000.0,0.000185485,0.0001,8198,10100.0,20.997921,addition,N/A,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,,15.79
Cadence bank,CADE,CALL,30450.0,907000.0,0.000185281,0.0002,8199,-6150.0,-16.803279,reduction,N/A,Q4 2020,FINANCE,13F,12/31/2021,,26.35
Magnachip semiconductor corp,MX,PUT,43200.0,906000.0,0.000185076,,8200,43200.0,,new,N/A,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,,14.98
Tufin software technologies ltd,TUFN,"",85872.0,906000.0,0.000185076,0.0001,8201,30634.0,55.458199,addition,0.2264496,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,9.8553,12.9
Affiliated managers group inc,AMG,CALL,5500.0,905000.0,0.000184872,0.0003,8202,-3500.0,-38.888889,reduction,N/A,Q3 2007,FINANCE,13F,12/31/2021,,130.26
Triumph bancorp inc,TBK,PUT,7600.0,905000.0,0.000184872,0.0001,8203,3900.0,105.405405,addition,N/A,Q1 2021,FINANCE,13F,12/31/2021,,75.75
Carparts.com inc,PRTS,CALL,80700.0,904000.0,0.000184668,0.0005,8204,-84400.0,-51.120533,reduction,N/A,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,,7.07
Hovnanian enterprises inc. class a,HOV,"",7104.0,904000.0,0.000184668,,8205,7104.0,,new,0.1264857,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,127.29,50.51
Chesapeake utilities corp,CPK,PUT,6200.0,904000.0,0.000184668,,8206,6200.0,,new,N/A,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,,136.56
Hennessy cap investment v corp,HCIC,PUT,92800.0,904000.0,0.000184668,0.0003,8207,-72600.0,-43.893591,reduction,N/A,Q3 2021,FINANCE,13F,12/31/2021,,9.82
Granite construction inc.,GVA,CALL,23300.0,902000.0,0.000184259,0.0003,8208,-9100.0,-28.08642,reduction,N/A,Q1 2019,INDUSTRIALS,13F,12/31/2021,,32.52
Berkshire hathaway inc class a,BRK.A,"",2.0,901000.0,0.000184055,,8209,2.0,,new,0.0003254,Q4 2017,FINANCE,13F,12/31/2021,450662.0,516435.0
Eni s.p.a.,E,"",32598.0,901000.0,0.000184055,0.0001,8210,10910.0,50.304316,addition,0.0018082,Q4 2019,ENERGY,13F,12/31/2021,27.0512,30.78
Ishares msci australia etf,EWA,CALL,36300.0,901000.0,0.000184055,0.0002,8211,200.0,0.554017,addition,No Data,Q1 2014,FINANCE,13F,12/31/2021,,26.39
Curtiss-wright corp.,CW,PUT,6500.0,901000.0,0.000184055,0.0004,8212,-8900.0,-57.792208,reduction,N/A,Q3 2019,INDUSTRIALS,13F,12/31/2021,,151.32
Schwab u.s. mid-cap etf,SCHM,CALL,11200.0,901000.0,0.000184055,0.0002,8213,400.0,3.703704,addition,No Data,Q3 2021,FINANCE,13F,12/31/2021,,74.49
Alps medical breakthroughs etf,SBIO,"",21335.0,901000.0,0.000184055,0.0002,8214,1218.0,6.054581,addition,No Data,Q1 2018,FINANCE,13F,12/31/2021,46.3228,33.81
Amkor technology inc.,AMKR,PUT,36300.0,900000.0,0.000183851,0.0003,8215,-12700.0,-25.918367,reduction,N/A,Q4 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,,18.82
Zogenix inc,ZGNX,CALL,55400.0,900000.0,0.000183851,0.0002,8216,-8100.0,-12.755906,reduction,N/A,Q3 2014,HEALTH CARE,13F,12/31/2021,,
Iq mackay esg core plus bond etf,ESGB,"",36178.0,900000.0,0.000183851,0.0002,8217,-49.0,-0.135258,reduction,No Data,Q3 2021,FINANCE,13F,12/31/2021,25.02,22.715
Archrock inc,AROC,"",120206.0,899000.0,0.000183646,0.0003,8218,-26687.0,-18.167646,reduction,0.0774043,Q3 2007,ENERGY,13F,12/31/2021,9.17,9.64
Ishares u.s. tech breakthrough multisector etf,TECB,"",21459.0,898000.0,0.000183442,0.0004,8219,-27728.0,-56.372619,reduction,No Data,Q3 2021,FINANCE,13F,12/31/2021,41.08,34.24
Petrochina co ltd adr,PTR,CALL,20300.0,897000.0,0.000183238,0.0002,8220,3800.0,23.030303,addition,N/A,Q3 2017,ENERGY,13F,12/31/2021,,52.38
Rli corp.,RLI,CALL,8000.0,897000.0,0.000183238,0.0001,8221,4900.0,158.064516,addition,N/A,Q2 2021,FINANCE,13F,12/31/2021,,109.08
Ishares msci australia etf,EWA,"",36094.0,896000.0,0.000183034,0.003,8222,-540654.0,-93.741808,reduction,No Data,Q4 2018,FINANCE,13F,12/31/2021,24.8,26.39
Safe bulkers inc.,SB,PUT,237600.0,896000.0,0.000183034,0.0004,8223,-89600.0,-27.383863,reduction,N/A,Q1 2021,TRANSPORTS,13F,12/31/2021,,4.26
Prcycl tchnl o,PCT,"",93630.0,896000.0,0.000183034,,8224,93630.0,,new,0.0797824,Q4 2021,FINANCE,13F,12/31/2021,9.57,8.54
Northern genesis acquisition corp,LEV,PUT,90100.0,896000.0,0.000183034,0.0005,8225,-84300.0,-48.337156,reduction,N/A,Q4 2020,FINANCE,13F,12/31/2021,,7.19
Virtus real asset income etf,VRAI,"",32683.0,895000.0,0.000182829,,8226,32683.0,,new,No Data,Q3 2020,FINANCE,13F,12/31/2021,27.379,29.554
Zymeworks inc,ZYME,"",54525.0,894000.0,0.000182625,0.0002,8227,27832.0,104.267036,addition,0.0944380,Q4 2018,HEALTH CARE,13F,12/31/2021,24.0613,6.08
Safehold inc.,SAFE,CALL,11200.0,894000.0,0.000182625,0.0001,8228,7600.0,211.111111,addition,N/A,Q4 2019,REAL ESTATE,13F,12/31/2021,,49.05
Trean insurance group  inc.,TIG,"",100352.0,894000.0,0.000182625,0.0001,8229,31199.0,45.115902,addition,0.1960885,Q4 2020,FINANCE,13F,12/31/2021,10.4812,4.7
Neogen corp.,NEOG,"",19667.0,893000.0,0.000182421,0.0005,8230,-30731.0,-60.976626,reduction,0.0182493,Q2 2014,HEALTH CARE,13F,12/31/2021,43.43,30.06
United states gasoline fund lp,UGA,CALL,21800.0,893000.0,0.000182421,0.0002,8231,-6900.0,-24.041812,reduction,No Data,Q1 2014,ENERGY,13F,12/31/2021,,59.65
United states brent crude oil fund,BNO,PUT,42700.0,893000.0,0.000182421,0.0002,8232,5200.0,13.866667,addition,No Data,Q2 2020,ENERGY,13F,12/31/2021,,31.7
Hartford schroders tax aware bond etf,HTAB,"",42014.0,893000.0,0.000182421,0.0001,8233,30607.0,268.3177,addition,No Data,Q4 2020,FINANCE,13F,12/31/2021,21.3958,19.635
Dhi group inc (dice holdings  inc.),DHX,"",143021.0,892000.0,0.000182216,0.0,8234,128759.0,902.811667,addition,0.2893717,Q3 2021,COMMUNICATIONS,13F,12/31/2021,6.0924,5.88
Northwest bancshares inc,NWBI,"",62969.0,892000.0,0.000182216,0.0004,8235,-81062.0,-56.28094,reduction,0.0497099,Q3 2009,FINANCE,13F,12/31/2021,13.18,13.1
John bean technologies corp,JBT,PUT,5800.0,891000.0,0.000182012,0.0004,8236,-7600.0,-56.716418,reduction,N/A,Q3 2018,INDUSTRIALS,13F,12/31/2021,,109.0
Renren inc adr,RENN,PUT,60700.0,891000.0,0.000182012,0.0001,8237,41900.0,222.87234,addition,N/A,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,26.78
Modivcare inc,MODV,PUT,6000.0,890000.0,0.000181808,,8238,6000.0,,new,N/A,Q3 2020,HEALTH CARE,13F,12/31/2021,,115.56
Model n  inc.,MODN,CALL,29600.0,889000.0,0.000181604,0.0003,8239,-12200.0,-29.186603,reduction,N/A,Q3 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,,27.23
Aihuishou international co. ltd,RERE,"",149609.0,889000.0,0.000181604,0.0004,8240,-46473.0,-23.700799,reduction,0.1128126,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,1.95,2.62
Ishares s&p mid-cap 400 value etf,IJJ,"",8026.0,888000.0,0.000181399,,8241,8026.0,,new,No Data,Q2 2021,FINANCE,13F,12/31/2021,110.68,107.34
Invesco msci green building etf,GBLD,"",37782.0,888000.0,0.000181399,0.0003,8242,-23096.0,-37.938171,reduction,No Data,Q3 2021,FINANCE,13F,12/31/2021,23.15,22.316
Fidelity national financial inc,FNF,CALL,17000.0,887000.0,0.000181195,0.0004,8243,-23700.0,-58.230958,reduction,N/A,Q4 2008,FINANCE,13F,12/31/2021,,42.2
Permian basin royalty trust ubi,PBT,PUT,87800.0,887000.0,0.000181195,,8244,87800.0,,new,N/A,Q4 2021,ENERGY,13F,12/31/2021,,12.87
Oge energy corp. (oklahoma gas & electric),OGE,CALL,23100.0,887000.0,0.000181195,0.0005,8245,-53200.0,-69.724771,reduction,N/A,Q2 2020,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,,41.63
Werner enterprises  inc.,WERN,PUT,18600.0,886000.0,0.000180991,0.0001,8246,7900.0,73.831776,addition,N/A,Q3 2021,TRANSPORTS,13F,12/31/2021,,37.23
Gatx corporation (general american tank - general american transportation),GATX,CALL,8500.0,886000.0,0.000180991,0.0002,8247,-4200.0,-33.070866,reduction,N/A,Q1 2008,INDUSTRIALS,13F,12/31/2021,,117.29
Bok financial corp,BOKF,CALL,8400.0,886000.0,0.000180991,0.0001,8248,4600.0,121.052632,addition,N/A,Q2 2018,FINANCE,13F,12/31/2021,,88.6
Wisdomtree india earnings fund,EPI,CALL,24300.0,886000.0,0.000180991,0.0001,8249,12300.0,102.5,addition,No Data,Q3 2016,FINANCE,13F,12/31/2021,,36.69
Alps cohen & steers global realty majors etf,RDOG,"",16670.0,886000.0,0.000180991,0.0002,8250,682.0,4.265699,addition,No Data,Q4 2019,REAL ESTATE,13F,12/31/2021,40.1744,49.63
Science applications international corp,SAIC,PUT,10600.0,886000.0,0.000180991,0.0001,8251,4000.0,60.606061,addition,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,,87.63
Ranger oil corp,ROCC,PUT,32900.0,886000.0,0.000180991,0.0003,8252,-24700.0,-42.881944,reduction,N/A,Q2 2020,ENERGY,13F,12/31/2021,,39.74
Revolution medicines  inc.,RVMD,CALL,35200.0,886000.0,0.000180991,0.0001,8253,24200.0,220.0,addition,N/A,Q1 2021,HEALTH CARE,13F,12/31/2021,,24.09
Pontem corp,PNTM.WS,"",995593.0,886000.0,0.000180991,0.0001,8254,72984.0,7.91061,addition,N/A,Q1 2021, ,13F,12/31/2021,,
Iconic sports acquisition corp,ICNC.U,"",87596.0,886000.0,0.000180991,,8255,87596.0,,new,N/A,Q4 2021,FINANCE,13F,12/31/2021,,
Skyline champion corp,SKY,PUT,11200.0,885000.0,0.000180787,0.0001,8256,1200.0,12.0,addition,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,,51.37
Atlanticus holdings corp,ATLC,PUT,12400.0,884000.0,0.000180582,0.0002,8257,-7800.0,-38.613861,reduction,N/A,Q2 2021,FINANCE,13F,12/31/2021,,44.08
Limelight networks inc,LLNW,"",257689.0,884000.0,0.000180582,0.0001,8258,19577.0,8.221761,addition,0.1907337,Q2 2009,COMMUNICATIONS,13F,12/31/2021,3.9475,5.41
Alico inc,ALCO,"",23885.0,884000.0,0.000180582,0.0001,8259,8225.0,52.52235,addition,0.3165499,Q3 2021,CONSUMER STAPLES,13F,12/31/2021,35.2008,40.36
Btc ishares intermediate credit bond etf,IGIB,"",14908.0,884000.0,0.000180582,,8260,14908.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,59.27,53.14
Crossamerica partners lp,CAPL,"",46354.0,884000.0,0.000180582,0.0002,8261,2494.0,5.686275,addition,0.1223172,Q4 2020,ENERGY,13F,12/31/2021,18.3125,22.74
Alps clean energy etf,ACES,"",13780.0,884000.0,0.000180582,0.0002,8262,-638.0,-4.425024,reduction,No Data,Q1 2019,FINANCE,13F,12/31/2021,68.38,57.19
Mcewen mining inc,MUX,"",996157.0,883000.0,0.000180378,0.0002,8263,126850.0,14.592083,addition,0.2102984,Q1 2012,MATERIALS,13F,12/31/2021,1.2736,0.85
Ishares msci norway etf,ENOR,"",30317.0,883000.0,0.000180378,,8264,30317.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,29.13,31.34
Topbuild corp,BLD,PUT,3200.0,883000.0,0.000180378,0.0007,8265,-13300.0,-80.606061,reduction,N/A,Q4 2017,INDUSTRIALS,13F,12/31/2021,,170.85
Civitas resources inc,CIVI,"",18021.0,882000.0,0.000180174,0.0002,8266,-6193.0,-25.576113,reduction,0.0212158,Q4 2013,ENERGY,13F,12/31/2021,38.29,64.87
Global x social media etf,SOCL,"",16314.0,881000.0,0.000179969,0.0013,8267,-89821.0,-84.62901,reduction,No Data,Q4 2020,FINANCE,13F,12/31/2021,61.12,40.49
Shell midstream partners l.p.,SHLX,PUT,76500.0,881000.0,0.000179969,0.0002,8268,4300.0,5.955679,addition,N/A,Q1 2015,ENERGY,13F,12/31/2021,,14.24
Invesco dwa technology momentum etf,PTF,CALL,5300.0,880000.0,0.000179765,0.0003,8269,-4300.0,-44.791667,reduction,No Data,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,124.85
Neogames s.a.,NGMS,"",31664.0,880000.0,0.000179765,0.0009,8270,-81071.0,-71.912893,reduction,0.1267378,Q1 2021,COMMUNICATIONS,13F,12/31/2021,39.98,14.76
Proptech investment ii equity warrant ex,PTICW,"",1467516.0,880000.0,0.000179765,0.0003,8271,-34058.0,-2.268153,reduction,19.1415122,Q1 2021, ,13F,12/31/2021,0.88,0.29
Titan international  inc.,TWI,"",80135.0,879000.0,0.000179561,0.0004,8272,-175021.0,-68.593723,reduction,0.1283777,Q2 2020,INDUSTRIALS,13F,12/31/2021,7.2,14.84
Lakeland industries inc.,LAKE,CALL,40500.0,879000.0,0.000179561,0.0002,8273,-2900.0,-6.682028,reduction,N/A,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,,18.53
