Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Pimco 25+ year zero coupon u.s. treasury index exchange-traded fund,ZROZ,"",49962.0,7608000.0,0.000947216,0.0006,3248,16954.0,51.363306,addition,No Data,Q3 2010,FINANCE,13F,12/31/2021,144.3719,116.48
Primerica inc,PRI,"",49586.0,7601000.0,0.000946344,0.001,3249,-626.0,-1.246714,reduction,0.1263536,Q2 2010,FINANCE,13F,12/31/2021,131.89,134.0
Schwab fundamental u.s. small company index etf,FNDA,"",136665.0,7600000.0,0.00094622,0.001,3250,2284.0,1.699645,addition,No Data,Q2 2015,FINANCE,13F,12/31/2021,36.0032,52.44
American axle & manufacturing holdings inc,AXL,"",814447.0,7599000.0,0.000946095,0.001,3251,3324.0,0.409802,addition,0.7114506,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,11.0031,6.86
Ares commercial real estate corp,ACRE,"",522462.0,7596000.0,0.000945722,0.0008,3252,124033.0,31.130515,addition,1.1063938,Q2 2012,REAL ESTATE,13F,12/31/2021,14.3799,16.3
Shyft group inc,SHYF,"",154611.0,7595000.0,0.000945597,0.0008,3253,-5694.0,-3.551979,reduction,0.4417190,Q3 2006,CONSUMER DISCRETIONARY,13F,12/31/2021,31.7,29.41
Ishares currency hedged msci japan etf,HEWJ,"",191552.0,7593000.0,0.000945348,0.0008,3254,44505.0,30.265833,addition,No Data,Q2 2014,FINANCE,13F,12/31/2021,31.2341,37.87
Valvoline inc,VVV,"",203525.0,7589000.0,0.00094485,0.0006,3255,54077.0,36.184492,addition,0.1134752,Q3 2016,MATERIALS,13F,12/31/2021,29.5285,30.56
Golden entertainment inc,GDEN,"",150128.0,7586000.0,0.000944477,0.0006,3256,58296.0,63.481139,addition,0.5205084,Q1 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,45.8995,53.86
Blackrock floating rate income trust,BGT,"",542009.0,7583000.0,0.000944103,0.0008,3257,98544.0,22.22137,addition,No Data,Q4 2005,FINANCE,13F,12/31/2021,12.8773,12.43
Lindsay corp,LNN,"",49823.0,7574000.0,0.000942983,0.0013,3258,-15234.0,-23.416389,reduction,0.4540760,Q2 2005,INDUSTRIALS,13F,12/31/2021,129.2,146.91
Healthequity inc,HQY,"",171020.0,7566000.0,0.000941987,0.0034,3259,-219946.0,-56.257066,reduction,0.2045660,Q3 2014,HEALTH CARE,13F,12/31/2021,72.13,70.01
Blackstone mortgage trust  inc.,BXMT,PRN,7523000.0,7561000.0,0.000941364,0.0009,3260,902000.0,13.62332,addition,N/A,Q1 2015,REAL ESTATE,13F,12/31/2021,,31.94
Etsy inc note 0.125% 9/0,DEBT-ETSY,PRN,5695000.0,7554000.0,0.000940493,,3261,5695000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
First trust ssi strategic convertible securities etf,FCVT,"",182345.0,7552000.0,0.000940244,0.0016,3262,-52911.0,-22.490819,reduction,No Data,Q2 2018,FINANCE,13F,12/31/2021,34.55,37.767
Ishares latin america 40 etf,ILF,"",321757.0,7549000.0,0.00093987,0.0011,3263,5761.0,1.823124,addition,No Data,Q1 2003,FINANCE,13F,12/31/2021,29.5588,29.34
Acres commercial realty corp,ACR,"",605252.0,7547000.0,0.000939621,0.0013,3264,-2241.0,-0.368893,reduction,6.8081995,Q1 2006,REAL ESTATE,13F,12/31/2021,1.93,12.88
Everi holdings inc,EVRI,"",353295.0,7542000.0,0.000938999,0.001,3265,52205.0,17.33867,addition,0.3864983,Q4 2006,INFORMATION TECHNOLOGY,13F,12/31/2021,15.5378,19.32
Bancfirst corp,BANF,"",106886.0,7540000.0,0.00093875,0.0008,3266,1957.0,1.865071,addition,0.3275633,Q4 2011,FINANCE,13F,12/31/2021,55.1671,83.16
First commonwealth financial corp.,FCF,"",468517.0,7539000.0,0.000938625,0.001,3267,-90702.0,-16.219406,reduction,0.4968418,Q4 2005,FINANCE,13F,12/31/2021,13.41,14.45
Pmv pharmaceuticals  inc.,PMVP,"",325967.0,7530000.0,0.000937505,0.0002,3268,288078.0,760.320937,addition,0.7171881,Q3 2020,HEALTH CARE,13F,12/31/2021,24.7633,19.04
Aberdeen global premier properties fund,AWP,"",1098242.0,7512000.0,0.000935264,0.0009,3269,17970.0,1.66347,addition,No Data,Q4 2007,FINANCE,13F,12/31/2021,6.4269,5.99
Phreesia inc,PHR,"",180316.0,7512000.0,0.000935264,0.0012,3270,41696.0,30.079354,addition,0.3519057,Q3 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,47.8793,27.63
Calavo growers inc,CVGW,"",177011.0,7506000.0,0.000934517,0.002,3271,-205223.0,-53.69041,reduction,0.9991412,Q1 2009,CONSUMER STAPLES,13F,12/31/2021,61.77,38.47
Virtus allianzgi convertible & income fund,NCV,"",1287094.0,7503000.0,0.000934143,0.001,3272,-10574.0,-0.814846,reduction,No Data,Q1 2021,FINANCE,13F,12/31/2021,5.67,4.68
The gorman-rupp company,GRC,"",168360.0,7501000.0,0.000933894,0.0009,3273,-21393.0,-11.27413,reduction,0.6455741,Q2 2007,INDUSTRIALS,13F,12/31/2021,32.85,34.53
Grupo aeroportuario del pacifico  s.a.b de c.v. adr,PAC,"",54520.0,7495000.0,0.000933147,0.0007,3274,7190.0,15.191211,addition,0.1274466,Q1 2006,TRANSPORTS,13F,12/31/2021,97.6753,151.79
Energy recovery inc,ERII,"",347703.0,7472000.0,0.000930284,0.001,3275,-60243.0,-14.767396,reduction,0.6120406,Q3 2008,INDUSTRIALS,13F,12/31/2021,15.48,20.32
Sos limited ads,SOS,"",9080352.0,7465000.0,0.000929412,0.0002,3276,8217947.0,952.910408,addition,4.9789791,Q2 2017,FINANCE,13F,12/31/2021,1.1124,0.495
Modivcare inc,MODV,"",50270.0,7454000.0,0.000928043,0.0011,3277,7226.0,16.787473,addition,0.2585326,Q1 2012,HEALTH CARE,13F,12/31/2021,132.5777,115.56
Unisys corp. (burroughs adding machine),UIS,"",362149.0,7449000.0,0.00092742,0.001,3278,55738.0,18.1906,addition,0.5386545,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,17.3125,18.53
Social cap hedosophia holdings corp iii,CLOV,"",2001789.0,7447000.0,0.000927171,0.0017,3279,335557.0,20.138672,addition,0.5288365,Q3 2020,FINANCE,13F,12/31/2021,9.2303,3.11
Cabot corp.,CBT,"",132484.0,7445000.0,0.000926922,0.0004,3280,74267.0,127.569267,addition,0.2341252,Q1 2001,MATERIALS,13F,12/31/2021,52.1836,67.11
Angiodynamics inc,ANGO,"",269799.0,7441000.0,0.000926424,0.001,3281,-28019.0,-9.408095,reduction,0.6968536,Q2 2008,HEALTH CARE,13F,12/31/2021,21.16,22.92
Howard hughes corp (the),HHC,"",73065.0,7437000.0,0.000925926,0.001,3282,-9009.0,-10.97668,reduction,0.1350945,Q4 2010,REAL ESTATE,13F,12/31/2021,91.66,100.54
Invesco municipal trust,VKQ,"",553601.0,7435000.0,0.000925677,0.0009,3283,28735.0,5.474731,addition,No Data,Q3 2009,FINANCE,13F,12/31/2021,12.5198,10.64
Universal corp. (universal leaf tobacco),UVV,"",135305.0,7431000.0,0.000925179,0.0006,3284,46229.0,51.898379,addition,0.5498352,Q1 2001,CONSUMER STAPLES,13F,12/31/2021,55.1768,58.98
Acadia healthcare company inc.,ACHC,"",122380.0,7428000.0,0.000924805,0.0016,3285,-66676.0,-35.267857,reduction,0.1360751,Q1 2012,HEALTH CARE,13F,12/31/2021,55.28,75.02
Consolidated water co  ltd.,CWCO,"",697843.0,7425000.0,0.000924432,0.001,3286,22083.0,3.267876,addition,4.5878431,Q1 2007,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,11.4147,11.3
Mge energy inc. (madison gas & electric),MGEE,"",90096.0,7411000.0,0.000922689,0.0011,3287,-19195.0,-17.563203,reduction,0.2491361,Q3 2006,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,71.74,82.6
Akamai technologies inc.,AKAM,PRN,5665000.0,7407000.0,0.000922191,0.0022,3288,-7567000.0,-57.187122,reduction,N/A,Q1 2015,COMMUNICATIONS,13F,12/31/2021,,118.99
Jpmorgan betabuilders u.s. mid cap equity etf,BBMC,"",80602.0,7403000.0,0.000921693,0.0007,3289,23840.0,41.99993,addition,No Data,Q1 2021,FINANCE,13F,12/31/2021,88.6992,83.21
Corporate office properties trust,OFC,"",264627.0,7402000.0,0.000921568,0.0011,3290,-32953.0,-11.073661,reduction,0.2356010,Q4 2005,REAL ESTATE,13F,12/31/2021,27.04,28.17
Bgc partners inc,BGCP,"",1586419.0,7377000.0,0.000918456,0.0011,3291,-34083.0,-2.103237,reduction,0.4940680,Q1 2002,FINANCE,13F,12/31/2021,3.88,3.89
Cts corp.,CTS,"",200470.0,7360000.0,0.000916339,0.0008,3292,3581.0,1.818791,addition,0.6238881,Q4 2004,INFORMATION TECHNOLOGY,13F,12/31/2021,29.9433,34.3
Invesco s&p international developed low volatility etf,IDLV,"",230555.0,7359000.0,0.000916215,0.001,3293,-8625.0,-3.606071,reduction,No Data,Q1 2012,FINANCE,13F,12/31/2021,32.38,30.99
Nuveen new york amt-free quality municipal income fund,NRK,"",533278.0,7354000.0,0.000915592,0.001,3294,20331.0,3.963567,addition,No Data,Q3 2011,FINANCE,13F,12/31/2021,13.1071,11.43
Monro muffler brake  inc.,MNRO,"",126091.0,7346000.0,0.000914596,0.0009,3295,14242.0,12.733239,addition,0.3758745,Q1 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,73.137,46.27
Duck creek technologies  inc.,DCT,"",243776.0,7340000.0,0.000913849,0.0016,3296,-23152.0,-8.6735,reduction,0.1845435,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,43.4,17.63
Logitech international sa adr,LOGI,"",88853.0,7328000.0,0.000912355,0.0026,3297,-131228.0,-59.627137,reduction,0.0513285,Q1 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,72.99,69.31
Holly energy partners l.p.,HEP,"",443993.0,7322000.0,0.000911608,0.0017,3298,-235093.0,-34.619032,reduction,0.3511486,Q1 2006,ENERGY,13F,12/31/2021,20.79,18.94
Summit hotel pptys inc note 1.500% 2/1,DEBT-SUMM,PRN,7020000.0,7322000.0,0.000911608,,3299,7020000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Legend biotech corp ads,LEGN,"",157023.0,7319000.0,0.000911235,0.0013,3300,-32268.0,-17.046769,reduction,0.1019984,Q2 2020,HEALTH CARE,13F,12/31/2021,45.18,40.64
Sibanye stillwater ltd,SBSW,"",583460.0,7316000.0,0.000910861,0.0018,3301,-490840.0,-45.689286,reduction,0.0824740,Q1 2013,MATERIALS,13F,12/31/2021,15.8,16.52
Day hagan/ned davis research smart sector etf,SSUS,"",196379.0,7311000.0,0.000910239,0.0001,3302,184449.0,1546.093881,addition,No Data,Q3 2021,FINANCE,13F,12/31/2021,37.007,34.65
Nuveen emerging markets debt 2022 target term fund common shares of beneficial interest  $0.01 par value per share,JEMD,"",965095.0,7306000.0,0.000909616,0.001,3303,32264.0,3.458719,addition,No Data,Q3 2017,FINANCE,13F,12/31/2021,,6.99
First trust multi cap value alphadex fund,FAB,"",97072.0,7300000.0,0.000908869,0.001,3304,-8001.0,-7.614706,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,67.66,74.24
Tekla life sciences investors,HQL,"",379538.0,7299000.0,0.000908745,0.0012,3305,-37403.0,-8.970814,reduction,No Data,Q3 2007,HEALTH CARE,13F,12/31/2021,17.94,16.87
Harmony biosciences holdings  inc.,HRMY,"",171107.0,7297000.0,0.000908496,0.0002,3306,126623.0,284.648413,addition,0.2906417,Q3 2020,HEALTH CARE,13F,12/31/2021,39.6451,51.54
Blackrock muniholdings new york quality fund inc,MHN,"",509852.0,7286000.0,0.000907126,0.001,3307,11089.0,2.2233,addition,No Data,Q1 2005,FINANCE,13F,12/31/2021,13.5661,11.96
Hexo corp,HEXO,"",10424609.0,7284000.0,0.000906877,0.0013,3308,5071430.0,94.736791,addition,2.7269668,Q1 2019,HEALTH CARE,13F,12/31/2021,1.2952,0.527
Eplus inc.,PLUS,"",135119.0,7280000.0,0.000906379,0.0009,3309,9913.0,7.917352,addition,0.5025399,Q2 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,50.4653,55.42
Brightspire capital inc,BRSP,"",708861.0,7272000.0,0.000905383,0.0008,3310,50375.0,7.650125,addition,0.5468208,Q1 2018,REAL ESTATE,13F,12/31/2021,9.3775,9.12
Nuveen california municipal value fund.,NCA,"",717474.0,7261000.0,0.000904014,0.0011,3311,-90467.0,-11.197229,reduction,No Data,Q2 2006,FINANCE,13F,12/31/2021,10.27,9.07
Invesco s&p 500 equal weight real estate etf,EWRE,"",171711.0,7255000.0,0.000903266,0.0007,3312,33910.0,24.607949,addition,No Data,Q3 2016,FINANCE,13F,12/31/2021,36.5122,40.642
Pennymac financial services inc,PFSI,"",103827.0,7245000.0,0.000902021,0.001,3313,-18248.0,-14.948188,reduction,0.1873359,Q2 2013,FINANCE,13F,12/31/2021,56.75,47.71
Pricesmart inc,PSMT,"",98971.0,7241000.0,0.000901523,0.0008,3314,17635.0,21.681666,addition,0.3206848,Q1 2010,CONSUMER STAPLES,13F,12/31/2021,78.2817,81.87
Ryerson holding corp,RYI,"",277470.0,7228000.0,0.000899905,0.001,3315,-68068.0,-19.699136,reduction,0.7226880,Q3 2014,MATERIALS,13F,12/31/2021,14.04,41.0
Cimpress plc,CMPR,"",100935.0,7227000.0,0.00089978,0.0009,3316,22148.0,28.111237,addition,0.3867056,Q4 2005,CONSUMER DISCRETIONARY,13F,12/31/2021,91.5146,60.46
Verra mobility corp,VRRM,"",468010.0,7221000.0,0.000899033,0.0009,3317,21121.0,4.72623,addition,0.2998828,Q1 2019,FINANCE,13F,12/31/2021,12.8041,15.05
Templeton emerging markets income fund inc,TEI,"",989198.0,7211000.0,0.000897788,0.0014,3318,-309870.0,-23.853255,reduction,No Data,Q4 2002,FINANCE,13F,12/31/2021,9.91,6.47
Infinera corp,INFN,PRN,6140000.0,7200000.0,0.000896419,0.0008,3319,990000.0,19.223301,addition,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,,7.63
Tristate capital holdings inc,TSC,"",236839.0,7165000.0,0.000892061,0.0001,3320,203917.0,619.394326,addition,0.7052704,Q2 2013,FINANCE,13F,12/31/2021,28.7935,33.91
Abcellera biologics inc.,ABCL,"",500970.0,7165000.0,0.000892061,0.002,3321,-235049.0,-31.935181,reduction,0.1764452,Q4 2020,HEALTH CARE,13F,12/31/2021,22.77,8.99
Solar cap ltd,SLRC,"",388700.0,7164000.0,0.000891937,0.001,3322,-17220.0,-4.242215,reduction,0.9197643,Q1 2010,FINANCE,13F,12/31/2021,18.86,17.87
Aegon nv adr,AEG,"",1449183.0,7160000.0,0.000891439,0.0011,3323,-156714.0,-9.758658,reduction,0.0688019,Q1 2001,FINANCE,13F,12/31/2021,4.94,5.62
Posco  inc. adr,PKX,"",122683.0,7152000.0,0.000890443,0.0011,3324,262.0,0.214016,addition,0.0351782,Q1 2001,MATERIALS,13F,12/31/2021,55.1667,58.6
Umb financial corp (city national bank & trust co. - united missouri bancshares  kansas city  mo),UMBF,"",67370.0,7149000.0,0.000890069,0.0008,3325,7788.0,13.071062,addition,0.1391424,Q3 2005,FINANCE,13F,12/31/2021,84.9375,93.18
Ishares ibonds dec 2028 term muni bond etf,IBMQ,"",262348.0,7148000.0,0.000889945,0.0009,3326,18681.0,7.666611,addition,No Data,Q4 2019,FINANCE,13F,12/31/2021,26.971,25.03
Canadian solar inc,CSIQ,"",228404.0,7147000.0,0.00088982,0.0011,3327,-14600.0,-6.008132,reduction,0.3806883,Q4 2006,INFORMATION TECHNOLOGY,13F,12/31/2021,23.89,33.51
Zumiez inc,ZUMZ,"",148871.0,7145000.0,0.000889571,0.0006,3328,36169.0,32.092598,addition,0.7472589,Q3 2005,CONSUMER DISCRETIONARY,13F,12/31/2021,36.0968,39.39
Interactive brokers group inc,IBKR,"",89752.0,7128000.0,0.000887455,0.0017,3329,-114641.0,-56.088516,reduction,0.0913226,Q2 2007,FINANCE,13F,12/31/2021,60.47,65.29
Insperity inc.,NSP,"",60299.0,7122000.0,0.000886708,0.0016,3330,-45971.0,-43.258681,reduction,0.1572873,Q1 2001,INDUSTRIALS,13F,12/31/2021,77.75,100.65
Lloyds banking group plc sponsored adr,LYG,"",2790851.0,7117000.0,0.000886085,0.0009,3331,22040.0,0.79601,addition,0.0158307,Q2 2004,FINANCE,13F,12/31/2021,2.5599,2.32
Nuveen select tax-free income portfolio,NXP,"",445302.0,7116000.0,0.000885961,0.0005,3332,223434.0,100.705825,addition,No Data,Q3 2006,FINANCE,13F,12/31/2021,15.5515,14.0
Ebix inc.,EBIX,"",233923.0,7112000.0,0.000885463,0.0012,3333,-98877.0,-29.710637,reduction,0.7569145,Q2 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,32.78,32.11
Eldorado gold corp,EGO,"",759424.0,7101000.0,0.000884093,0.0008,3334,7755.0,1.031704,addition,0.4157284,Q3 2004,MATERIALS,13F,12/31/2021,9.6568,12.2
Danaos corp,DAC,"",94924.0,7086000.0,0.000882226,0.0004,3335,57996.0,157.05156,addition,0.4581995,Q4 2006,TRANSPORTS,13F,12/31/2021,63.9868,88.77
Shinhan financial group co. ltd adr,SHG,"",229170.0,7083000.0,0.000881852,0.0012,3336,-35860.0,-13.530544,reduction,0.0443612,Q3 2005,FINANCE,13F,12/31/2021,37.16,32.76
Century therapeutics inc,IPSC,"",446416.0,7081000.0,0.000881603,0.0011,3337,114547.0,34.515728,addition,0.7589629,Q2 2021,HEALTH CARE,13F,12/31/2021,,11.32
Kimbell royalty partners lp units,KRP,"",519502.0,7080000.0,0.000881479,0.0002,3338,398660.0,329.901855,addition,1.1015317,Q1 2017,ENERGY,13F,12/31/2021,13.1206,17.2
Montrose environmental group  inc.,MEG,"",100398.0,7079000.0,0.000881354,0.0006,3339,29402.0,41.413601,addition,0.3383453,Q3 2020,INDUSTRIALS,13F,12/31/2021,57.5197,51.18
Schnitzer steel industries inc,SCHN,"",136201.0,7071000.0,0.000880358,0.0011,3340,-51576.0,-27.466623,reduction,0.4930584,Q4 2003,MATERIALS,13F,12/31/2021,25.66,54.66
Methanex corp,MEOH,"",178724.0,7068000.0,0.000879985,0.0019,3341,-133483.0,-42.754647,reduction,0.2407028,Q2 2001,MATERIALS,13F,12/31/2021,36.46,55.09
Mesa laboratories  inc.,MLAB,"",21531.0,7064000.0,0.000879486,0.0007,3342,3233.0,17.668598,addition,0.4104315,Q3 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,263.5443,250.0
Vaneck steel etf-,SLX,"",132663.0,7056000.0,0.00087849,0.001,3343,-5834.0,-4.212366,reduction,No Data,Q2 2007,FINANCE,13F,12/31/2021,43.49,69.7
Lumber liquidators holdings inc,LL,"",413257.0,7054000.0,0.000878241,0.0008,3344,104725.0,33.942995,addition,1.4181549,Q4 2008,CONSUMER DISCRETIONARY,13F,12/31/2021,18.8618,
Southside bancshares  inc.,SBSI,"",168476.0,7047000.0,0.00087737,0.0008,3345,22054.0,15.061944,addition,0.5206048,Q1 2011,FINANCE,13F,12/31/2021,34.7803,39.24
Etfs physical silver shares,SIVR,"",314202.0,7038000.0,0.000876249,0.0004,3346,170978.0,119.378037,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,23.0199,24.66
Verso corp,VRS,"",260104.0,7027000.0,0.00087488,0.0003,3347,159074.0,157.452242,addition,0.8921549,Q3 2016,MATERIALS,13F,12/31/2021,23.0931,
Etfmg prime cyber security etf,HACK,"",114172.0,7016000.0,0.00087351,0.0011,3348,-17869.0,-13.532918,reduction,No Data,Q1 2015,FINANCE,13F,12/31/2021,39.86,57.91
Alphatec holdings inc,ATEC,"",613589.0,7013000.0,0.000873137,0.0008,3349,130804.0,27.093634,addition,0.6149011,Q4 2015,HEALTH CARE,13F,12/31/2021,12.5158,12.11
Envestnet inc,ENV,"",88325.0,7006000.0,0.000872265,0.0013,3350,-29348.0,-24.940301,reduction,0.1611191,Q3 2010,COMMUNICATIONS,13F,12/31/2021,76.03,82.99
Sunstone hotel investors  inc.,SHO,"",596012.0,6990000.0,0.000870273,0.0008,3351,117874.0,24.652715,addition,0.2715434,Q4 2004,REAL ESTATE,13F,12/31/2021,12.3236,11.91
Companhia siderurgica nacional sa,SID,"",1571082.0,6975000.0,0.000868406,0.0007,3352,563152.0,55.872134,addition,0.1132292,Q1 2001,MATERIALS,13F,12/31/2021,6.9228,5.34
Central pacific financial corp new,CPF,"",247407.0,6969000.0,0.000867659,0.0008,3353,12314.0,5.237927,addition,0.8952470,Q2 2011,FINANCE,13F,12/31/2021,24.3881,26.58
Sabine royalty trust,SBR,"",167197.0,6969000.0,0.000867659,0.0004,3354,89961.0,116.475478,addition,1.1468073,Q4 2007,ENERGY,13F,12/31/2021,36.9681,64.79
Cno financial group inc,CNO,"",292072.0,6963000.0,0.000866912,0.001,3355,-30614.0,-9.487241,reduction,0.2465447,Q3 2003,FINANCE,13F,12/31/2021,21.01,25.37
Sandy spring bancorp  inc.,SASR,"",144844.0,6963000.0,0.000866912,0.0009,3356,1716.0,1.198927,addition,0.3209373,Q1 2011,FINANCE,13F,12/31/2021,33.149,43.03
F.n.b. corp.,FNB,"",573504.0,6957000.0,0.000866165,0.0016,3357,-446500.0,-43.774338,reduction,0.1798225,Q4 2007,FINANCE,13F,12/31/2021,11.66,12.11
Ishares msci spain etf,EWP,"",264803.0,6957000.0,0.000866165,0.001,3358,-18798.0,-6.628326,reduction,No Data,Q1 2002,FINANCE,13F,12/31/2021,31.73,25.81
Amerisafe inc,AMSF,"",129069.0,6947000.0,0.00086492,0.001,3359,-8269.0,-6.020912,reduction,0.6665391,Q2 2011,FINANCE,13F,12/31/2021,59.52,46.53
Fidelity msci communication services index etf,FCOM,"",135223.0,6945000.0,0.000864671,0.0007,3360,41329.0,44.016657,addition,No Data,Q1 2014,FINANCE,13F,12/31/2021,39.6739,43.77
Harmonic inc.,HLIT,"",589383.0,6932000.0,0.000863052,0.0008,3361,-57737.0,-8.922147,reduction,0.5681531,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,7.19,8.54
Bridge bancorp,BDGE,"",197160.0,6932000.0,0.000863052,0.0008,3362,23551.0,13.565541,addition,0.9977879,Q1 2011,FINANCE,13F,12/31/2021,30.2906,34.71
Reata pharmaceuticals inc,RETA,"",262597.0,6924000.0,0.000862056,0.0022,3363,98122.0,59.657699,addition,0.8340472,Q2 2016,HEALTH CARE,13F,12/31/2021,78.2811,34.11
Crescent point energy corp,CPG,"",1294945.0,6915000.0,0.000860936,0.0006,3364,372627.0,40.401141,addition,0.2244320,Q1 2014,ENERGY,13F,12/31/2021,4.1149,7.49
Lmp capital and income fund inc,SCD,"",454014.0,6901000.0,0.000859193,0.0008,3365,6841.0,1.529833,addition,No Data,Q2 2006,FINANCE,13F,12/31/2021,13.1809,14.14
Ishares interest rate hedged corporate bond etf,LQDH,"",71949.0,6887000.0,0.00085745,0.0005,3366,30224.0,72.436189,addition,No Data,Q3 2019,FINANCE,13F,12/31/2021,95.9072,92.5
Ceva inc,CEVA,"",159129.0,6882000.0,0.000856827,0.001,3367,-16516.0,-9.403057,reduction,0.6857819,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,47.32,34.89
Plx pharma inc,PLXP,"",858492.0,6876000.0,0.00085608,0.0006,3368,646659.0,305.268301,addition,3.1173422,Q1 2014,HEALTH CARE,13F,12/31/2021,11.1413,3.51
Btc ishares international treasury bond etf,IGOV,"",136557.0,6868000.0,0.000855084,0.0009,3369,10886.0,8.662301,addition,No Data,Q3 2009,FINANCE,13F,12/31/2021,49.0476,44.58
Vishay intertechnology  inc.,VSH,"",313927.0,6865000.0,0.00085471,0.002,3370,-426345.0,-57.59302,reduction,0.2365498,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,21.46,18.13
Astec industries inc,ASTE,"",99070.0,6863000.0,0.000854461,0.0007,3371,4891.0,5.193302,addition,0.4351365,Q4 2002,INDUSTRIALS,13F,12/31/2021,51.5788,39.72
Inspired entertainment inc.,INSE,"",529357.0,6861000.0,0.000854212,0.0007,3372,85187.0,19.178918,addition,2.2589864,Q1 2021,COMMUNICATIONS,13F,12/31/2021,11.5336,10.68
Karyopharm therapeutics inc,KPTI,"",1065619.0,6854000.0,0.000853341,0.0015,3373,-827314.0,-43.705403,reduction,1.4105285,Q4 2013,HEALTH CARE,13F,12/31/2021,11.69,7.8
Adtalem global education inc. (kellery & taylor corp. -devry inc.),ATGE,"",231849.0,6853000.0,0.000853216,0.001,3374,33255.0,16.745219,addition,0.4654933,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,35.5217,29.67
Omeros corp,OMER,"",1064691.0,6845000.0,0.00085222,0.0004,3375,825961.0,345.981234,addition,1.6973540,Q1 2011,HEALTH CARE,13F,12/31/2021,7.8964,5.14
Franklin ftse japan etf,FLJP,"",232768.0,6839000.0,0.000851473,0.0007,3376,68839.0,41.99318,addition,No Data,Q4 2018,FINANCE,13F,12/31/2021,29.5772,25.71
Sjw group (san jose water co.),SJW,"",93431.0,6838000.0,0.000851349,0.0007,3377,20198.0,27.580462,addition,0.3090002,Q1 2006,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,62.1482,63.83
Oasis midstream partners lp,OMP,"",285557.0,6828000.0,0.000850104,0.0014,3378,-179905.0,-38.650846,reduction,N/A,Q3 2017,ENERGY,13F,12/31/2021,21.93,
Invesco dynamic energy exploration & production etf,PXE,"",354038.0,6826000.0,0.000849855,0.001,3379,-25152.0,-6.633086,reduction,No Data,Q1 2006,ENERGY,13F,12/31/2021,15.46,29.61
Core laboratories n.v.,CLB,"",305865.0,6825000.0,0.00084973,0.0012,3380,-16871.0,-5.227492,reduction,0.6609409,Q4 2004,ENERGY,13F,12/31/2021,38.02,33.61
Adtran inc,ADTN,"",298756.0,6821000.0,0.000849232,0.0006,3381,80356.0,36.79304,addition,0.6082447,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,18.6924,17.81
Federated hermes inc. (federated investors),FHI,"",181348.0,6815000.0,0.000848485,0.001,3382,-41321.0,-18.557141,reduction,0.1971033,Q1 2001,FINANCE,13F,12/31/2021,26.12,31.56
Alamo group inc.,ALG,"",46252.0,6807000.0,0.000847489,0.0007,3383,7340.0,18.863076,addition,0.3874821,Q2 2012,INDUSTRIALS,13F,12/31/2021,126.9803,136.82
Velodyne lidar inc,VLDR,"",1464440.0,6795000.0,0.000845995,0.0004,3384,1018326.0,228.265869,addition,0.7390878,Q4 2018,FINANCE,13F,12/31/2021,8.0245,2.08
Invesco defensive equity etf,DEF,"",92925.0,6793000.0,0.000845746,0.0004,3385,48576.0,109.531218,addition,No Data,Q2 2011,FINANCE,13F,12/31/2021,62.7579,70.97
Insmed inc note 0.750% 6/0,DEBT-INSM,PRN,6288000.0,6788000.0,0.000845124,0.0005,3386,2765000.0,78.484246,addition,N/A,Q2 2021, ,13F,12/31/2021,,
Kb financial group inc adr,KB,"",146912.0,6782000.0,0.000844377,0.0011,3387,-34708.0,-19.11023,reduction,0.0356278,Q4 2013,FINANCE,13F,12/31/2021,41.44,48.25
Fidus investment corp,FDUS,"",377017.0,6779000.0,0.000844003,0.0008,3388,25004.0,7.103147,addition,1.5427869,Q3 2012,FINANCE,13F,12/31/2021,13.6384,19.57
