Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Fulcrum therapeutics inc,FULC,"",1468659.0,25981000.0,0.000589231,0.0009,2698,215233.0,17.171576,addition,3.6140739,Q3 2019,HEALTH CARE,13F,12/31/2021,17.4937,13.24
G1 therapeutics inc,GTHX,"",2544365.0,25979000.0,0.000589186,0.0008,2699,38297.0,1.528171,addition,5.9579284,Q2 2017,HEALTH CARE,13F,12/31/2021,31.3864,7.08
First community bancshares  inc (wv),FCBC,"",775693.0,25924000.0,0.000587939,0.0006,2700,10231.0,1.336578,addition,4.6187983,Q2 2002,FINANCE,13F,12/31/2021,23.7986,27.22
Wework inc,WE,"",3014360.0,25923000.0,0.000587916,,2701,3014360.0,,new,0.4281595,Q4 2021,REAL ESTATE,13F,12/31/2021,8.6,6.66
Ducommun  inc,DCO,"",552942.0,25861000.0,0.00058651,0.0007,2702,8841.0,1.624882,addition,4.6184848,Q2 2002,INDUSTRIALS,13F,12/31/2021,24.8266,55.42
Allbirds inc,BIRD,"",1711337.0,25807000.0,0.000585285,,2703,1711337.0,,new,2.1250777,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,15.08,5.3
Singular genomics systems inc,OMIC,"",2228960.0,25767000.0,0.000584378,0.0003,2704,1295748.0,138.848193,addition,3.1675121,Q2 2021,HEALTH CARE,13F,12/31/2021,16.9274,4.92
Mercantile bank corp.,MBWM,"",734213.0,25721000.0,0.000583335,0.0006,2705,-12563.0,-1.682298,reduction,4.6347734,Q4 2004,FINANCE,13F,12/31/2021,26.4,34.33
Gerdau sa adr,GGB,"",5223905.0,25701000.0,0.000582881,0.0006,2706,48258.0,0.932405,addition,0.4558257,Q2 2005,MATERIALS,13F,12/31/2021,8.2985,6.19
Tgpx holdings i llc,COOK,"",2108474.0,25639000.0,0.000581475,0.0011,2707,58504.0,2.853895,addition,1.7937145,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,20.6867,7.3
Lindblad expeditions holdings inc,LIND,"",1643516.0,25638000.0,0.000581452,0.0006,2708,-19926.0,-1.197878,reduction,3.2346748,Q3 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,11.38,15.79
Forgerock inc,FORG,"",956640.0,25533000.0,0.000579071,0.0008,2709,173389.0,22.137093,addition,3.0980193,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,36.7115,22.27
Crispr therapeutics ag,CRSP,"",336826.0,25525000.0,0.00057889,0.001,2710,-23715.0,-6.577615,reduction,0.4401403,Q2 2017,HEALTH CARE,13F,12/31/2021,79.19,62.19
Transmedics group inc,TMDX,"",1330519.0,25493000.0,0.000578164,0.001,2711,68288.0,5.410103,addition,4.7583191,Q2 2019,HEALTH CARE,13F,12/31/2021,21.6835,23.48
Regional management corp,RM,"",443593.0,25489000.0,0.000578073,0.0007,2712,-12286.0,-2.695013,reduction,4.5140529,Q4 2012,FINANCE,13F,12/31/2021,22.61,47.98
Generation bio co.,GBIO,"",3594461.0,25449000.0,0.000577166,0.0022,2713,43386.0,1.221771,addition,6.3059445,Q2 2020,HEALTH CARE,13F,12/31/2021,28.2118,9.41
Tricon residential inc,TCN,"",1664032.0,25426000.0,0.000576644,,2714,1664032.0,,new,0.6097618,Q4 2021,REAL ESTATE,13F,12/31/2021,15.28,15.26
Barrett business services inc,BBSI,"",367616.0,25387000.0,0.00057576,0.0007,2715,-11231.0,-2.964521,reduction,4.9527095,Q2 2002,INDUSTRIALS,13F,12/31/2021,45.08,73.47
Erasca inc,ERAS,"",1627292.0,25354000.0,0.000575011,0.0011,2716,-399479.0,-19.71012,reduction,1.3383181,Q3 2021,HEALTH CARE,13F,12/31/2021,21.22,8.63
Inseego corp,INSG,"",4345616.0,25334000.0,0.000574558,0.0007,2717,-179406.0,-3.964754,reduction,4.1337063,Q2 2002,INFORMATION TECHNOLOGY,13F,12/31/2021,7.8,3.3
Midland states bancorp inc,MSBI,"",1021948.0,25334000.0,0.000574558,0.0006,2718,-25505.0,-2.434954,reduction,4.5849856,Q3 2016,FINANCE,13F,12/31/2021,30.5,27.15
Equity bancshares inc,EQBK,"",743760.0,25236000.0,0.000572335,0.0005,2719,110975.0,17.537552,addition,4.4716846,Q1 2016,FINANCE,13F,12/31/2021,32.1178,30.83
Miniso group holding ltd ads,MNSO,"",2438164.0,25211000.0,0.000571768,0.0009,2720,75055.0,3.176112,addition,1.0869183,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,20.0903,8.1
Paya holdings inc,PAYA,"",3970780.0,25174000.0,0.000570929,0.001,2721,108973.0,2.821814,addition,3.0066380,Q4 2020,FINANCE,13F,12/31/2021,12.3698,5.28
Skillsoft corp class a,SKIL,"",2748732.0,25151000.0,0.000570407,0.0007,2722,222381.0,8.802459,addition,2.0641623,Q3 2021,FINANCE,13F,12/31/2021,11.4845,5.9
Arrow financial corp. (glens falls  ny),AROW,"",712123.0,25089000.0,0.000569001,0.0006,2723,6704.0,0.950357,addition,4.4442660,Q2 2002,FINANCE,13F,12/31/2021,25.4133,31.43
Independent bank corp (mi),IBCP,"",1040136.0,24827000.0,0.000563059,0.0006,2724,-35986.0,-3.344045,reduction,4.8885465,Q2 2002,FINANCE,13F,12/31/2021,17.55,21.14
Ezcorp inc class a non-voting shares,EZPW,"",3364158.0,24795000.0,0.000562334,0.0006,2725,57437.0,1.736978,addition,6.2813843,Q2 2002,FINANCE,13F,12/31/2021,11.5573,7.14
Akero therapeutics inc,AKRO,"",1170419.0,24755000.0,0.000561426,0.0006,2726,89834.0,8.31346,addition,3.3428189,Q2 2019,HEALTH CARE,13F,12/31/2021,25.7847,12.33
22nd century group inc,XXII,"",8010379.0,24752000.0,0.000561358,0.0007,2727,-1019135.0,-11.286709,reduction,4.9162016,Q2 2014,CONSUMER STAPLES,13F,12/31/2021,2.64,2.11
Kenon holdings ltd,KEN,"",471159.0,24735000.0,0.000560973,0.0004,2728,58051.0,14.052258,addition,0.8744742,Q1 2015,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,21.9263,58.42
Gatos silver  inc.,GATO,"",2374529.0,24647000.0,0.000558977,0.0007,2729,64656.0,2.799115,addition,3.4346516,Q4 2020,MATERIALS,13F,12/31/2021,13.2789,5.01
Hersha hospitality trust,HT,"",2679321.0,24569000.0,0.000557208,0.0006,2730,22312.0,0.839741,addition,6.8142764,Q2 2004,REAL ESTATE,13F,12/31/2021,72.6172,9.49
Cooper-standard holdings inc,CPS,"",1093940.0,24515000.0,0.000555983,0.0006,2731,-30032.0,-2.671953,reduction,6.4371669,Q4 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,73.64,7.04
Custom truck one source inc,CTOS,"",3059354.0,24475000.0,0.000555076,0.0006,2732,420618.0,15.940132,addition,1.2384027,Q3 2019,FINANCE,13F,12/31/2021,,8.12
Uniqure n.v.,QURE,"",1179787.0,24469000.0,0.00055494,0.0009,2733,-8977.0,-0.755154,reduction,2.5395256,Q4 2017,HEALTH CARE,13F,12/31/2021,35.14,18.75
Stagwell inc,STGW,"",2820071.0,24450000.0,0.000554509,0.0015,2734,-5168279.0,-64.697704,reduction,2.1364042,Q2 2011,COMMUNICATIONS,13F,12/31/2021,7.87,7.19
Carparts.com inc,PRTS,"",2173197.0,24339000.0,0.000551992,0.0008,2735,-4477.0,-0.205586,reduction,4.0927289,Q2 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,7.69,7.07
Udemy inc,UDMY,"",1240861.0,24247000.0,0.000549905,,2736,1240861.0,,new,0.8930597,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,19.54,12.51
Eagle bulk shipping inc,EGLE,"",530762.0,24150000.0,0.000547705,0.0007,2737,-18077.0,-3.29368,reduction,3.8931399,Q4 2005,TRANSPORTS,13F,12/31/2021,3002038.56,68.06
Sportsmans warehouse holdings inc,SPWH,"",2045309.0,24135000.0,0.000547365,0.0009,2738,-102104.0,-4.754744,reduction,4.6611434,Q2 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,9.31,10.69
El pollo loco holdings inc,LOCO,"",1699541.0,24116000.0,0.000546934,0.0009,2739,-510205.0,-23.088853,reduction,4.6253738,Q3 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,16.88,11.09
Financial institutions  inc.,FISI,"",756464.0,24056000.0,0.000545574,0.0006,2740,-1817.0,-0.239621,reduction,4.8720390,Q2 2002,FINANCE,13F,12/31/2021,24.4,29.25
Precision biosciences inc,DTIL,"",3244286.0,24008000.0,0.000544485,0.0009,2741,152079.0,4.918138,addition,5.3151670,Q1 2019,HEALTH CARE,13F,12/31/2021,10.2212,2.67
Tabula rasa healthcare inc,TRHC,"",1599875.0,23998000.0,0.000544258,0.0008,2742,300011.0,23.080184,addition,6.2174996,Q4 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,38.05,4.45
Chimerix inc,CMRX,"",3726811.0,23963000.0,0.000543464,0.0005,2743,201749.0,5.723275,addition,4.2823285,Q2 2013,HEALTH CARE,13F,12/31/2021,10.0527,4.79
Oric pharmaceuticals  inc.,ORIC,"",1630038.0,23960000.0,0.000543396,0.0008,2744,31116.0,1.946061,addition,4.1335696,Q2 2020,HEALTH CARE,13F,12/31/2021,28.3641,4.5
Rigel pharmaceuticals inc,RIGL,"",9028114.0,23925000.0,0.000542603,0.0008,2745,-55139.0,-0.60704,reduction,5.2585785,Q2 2002,HEALTH CARE,13F,12/31/2021,3.97,2.97
Meridianlink inc,MLNK,"",1104338.0,23831000.0,0.000540471,0.0006,2746,38623.0,3.62414,addition,1.3715206,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,22.3327,18.73
First of long island corp,FLIC,"",1101304.0,23777000.0,0.000539246,0.0006,2747,-13849.0,-1.241892,reduction,4.7633659,Q2 2002,FINANCE,13F,12/31/2021,18.91,19.03
P10 inc,PX,"",1700281.0,23769000.0,0.000539065,,2748,1700281.0,,new,4.8007462,Q4 2021,FINANCE,13F,12/31/2021,13.98,11.7
Aerie pharmaceuticals inc,AERI,"",3381368.0,23736000.0,0.000538316,0.0012,2749,-995438.0,-22.74348,reduction,6.9874707,Q4 2013,HEALTH CARE,13F,12/31/2021,40.89,9.16
Globant s.a.,GLOB,"",75506.0,23716000.0,0.000537863,0.001,2750,-69333.0,-47.869013,reduction,0.1802444,Q3 2014,INFORMATION TECHNOLOGY,13F,12/31/2021,122.82,233.49
Intapp inc,INTA,"",941269.0,23682000.0,0.000537092,0.0005,2751,144684.0,18.163033,addition,1.5325479,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,25.7863,24.79
Takeda pharmaceutical co ltd,TAK,"",1736931.0,23674000.0,0.00053691,0.0008,2752,-256677.0,-12.874998,reduction,0.0548879,Q1 2019,HEALTH CARE,13F,12/31/2021,20.37,14.91
Indie semiconductor inc,INDI,"",1968406.0,23601000.0,0.000535254,0.0005,2753,172698.0,9.617265,addition,1.9254022,Q3 2021,FINANCE,13F,12/31/2021,12.2819,6.75
Cronos group inc,CRON,"",6007646.0,23550000.0,0.000534098,0.0008,2754,55510.0,0.932606,addition,1.6022411,Q4 2018,FINANCE,13F,12/31/2021,15.0462,3.44
Embark technology inc,EMBK,"",2709015.0,23515000.0,0.000533304,,2755,2709015.0,,new,0.7465458,Q4 2021,FINANCE,13F,12/31/2021,8.68,5.68
Ammo inc,POWW,"",4310150.0,23491000.0,0.00053276,0.0006,2756,256073.0,6.316432,addition,3.7308787,Q1 2021,INDUSTRIALS,13F,12/31/2021,6.6916,4.31
Sculptor capital management inc class a (och-ziff capital management),SCU,"",1099075.0,23465000.0,0.00053217,0.0007,2757,140550.0,14.663154,addition,4.1461771,Q3 2019,FINANCE,13F,12/31/2021,,11.04
European wax center inc,EWCZ,"",771490.0,23416000.0,0.000531059,0.0003,2758,304892.0,65.343615,addition,2.0832825,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,28.9348,29.76
Benson hill inc,BHIL,"",3204122.0,23358000.0,0.000529743,,2759,3204122.0,,new,1.7994747,Q4 2021,FINANCE,13F,12/31/2021,7.29,3.97
Niu technologies,NIU,"",1449274.0,23348000.0,0.000529517,0.0008,2760,43060.0,3.062123,addition,2.1135870,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,34.07,8.93
Full truck alliance co ltd,YMM,"",2786395.0,23322000.0,0.000528927,,2761,2786395.0,,new,0.2988364,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,8.37,6.11
Audiocodes ltd.,AUDC,"",670055.0,23278000.0,0.000527929,0.0005,2762,17.0,0.002537,addition,2.0741704,Q1 2015,INFORMATION TECHNOLOGY,13F,12/31/2021,11.3906,24.98
Babcock & wilcox enterprises inc,BW,"",2579795.0,23270000.0,0.000527748,0.0004,2763,2624.0,0.101817,addition,2.9881536,Q3 2015,INDUSTRIALS,13F,12/31/2021,46.4519,7.73
Metrocity bankshares  inc.,MCBS,"",844360.0,23245000.0,0.000527181,0.0005,2764,-43110.0,-4.857629,reduction,3.3157360,Q4 2019,FINANCE,13F,12/31/2021,14.52,21.56
Waterstone financial inc,WSBF,"",1063298.0,23244000.0,0.000527158,0.0006,2765,-77212.0,-6.769954,reduction,4.3881780,Q4 2005,FINANCE,13F,12/31/2021,13.99,18.79
Tactile systems technology inc,TCMD,"",1220074.0,23219000.0,0.000526591,0.0014,2766,-79896.0,-6.145988,reduction,6.1357352,Q3 2016,HEALTH CARE,13F,12/31/2021,35.95,18.96
Bank first corp,BFC,"",321292.0,23210000.0,0.000526387,0.0006,2767,-24427.0,-7.065565,reduction,4.2359408,Q2 2019,FINANCE,13F,12/31/2021,66.79,71.6
Rhythm pharmaceuticals inc,RYTM,"",2323521.0,23188000.0,0.000525888,0.0008,2768,10443.0,0.451476,addition,4.6165989,Q4 2017,HEALTH CARE,13F,12/31/2021,25.4601,8.85
Smiledirectclub inc,SDC,"",9843591.0,23133000.0,0.000524641,0.0013,2769,159346.0,1.645415,addition,8.1789196,Q3 2019,HEALTH CARE,13F,12/31/2021,10.9387,2.2
Ufp technologies inc.,UFPT,"",327814.0,23032000.0,0.00052235,0.0005,2770,-8861.0,-2.631915,reduction,4.3353067,Q1 2013,MATERIALS,13F,12/31/2021,30.39,72.9
Embraer s.a. adr,ERJ,"",1294836.0,22983000.0,0.000521239,0.0006,2771,-32600.0,-2.455862,reduction,0.6994718,Q2 2005,INDUSTRIALS,13F,12/31/2021,25.4,11.63
Bioventus inc,BVS,"",1556429.0,22553000.0,0.000511487,0.0003,2772,752650.0,93.638923,addition,2.5682859,Q1 2021,HEALTH CARE,13F,12/31/2021,15.1459,12.92
Southern first bancshares inc,SFST,"",360645.0,22537000.0,0.000511124,0.0005,2773,-23013.0,-5.998311,reduction,4.5210639,Q1 2013,FINANCE,13F,12/31/2021,33.53,48.09
Coastal financial corp,CCB,"",445095.0,22530000.0,0.000510965,0.0003,2774,11977.0,2.765297,addition,3.4454390,Q3 2018,FINANCE,13F,12/31/2021,18.4983,43.55
Lands end inc,LE,"",1147154.0,22518000.0,0.000510693,0.0006,2775,51636.0,4.713387,addition,3.4620595,Q2 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,29.2754,16.48
Mersana therapeutics inc,MRSN,"",3607431.0,22438000.0,0.000508878,0.0009,2776,-74163.0,-2.014426,reduction,4.3259856,Q2 2017,HEALTH CARE,13F,12/31/2021,12.71,4.91
Vishay precision group inc,VPG,"",600800.0,22301000.0,0.000505771,0.0005,2777,29095.0,5.089163,addition,4.7670357,Q3 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,22.4182,31.69
Hometrust bancshares inc,HTBI,"",719434.0,22288000.0,0.000505477,0.0005,2778,22888.0,3.285928,addition,4.4281301,Q3 2012,FINANCE,13F,12/31/2021,19.3037,28.86
Ambev s.a. adr,ABEV,"",7930189.0,22205000.0,0.000503594,0.0005,2779,0.0,0.0,,0.0503681,Q4 2013,CONSUMER STAPLES,13F,12/31/2021,5.7,3.1
Tidewater inc.,TDW,"",2069392.0,22163000.0,0.000502642,0.0006,2780,-71533.0,-3.341219,reduction,5.0079404,Q2 2002,ENERGY,13F,12/31/2021,336.45,22.88
Cytomx therapeutics inc,CTMX,"",5107991.0,22118000.0,0.000501621,0.0007,2781,-408330.0,-7.402216,reduction,7.8112488,Q4 2015,HEALTH CARE,13F,12/31/2021,11.11,2.31
Ies holdings inc. (integrated electrical services inc.),IESC,"",436397.0,22100000.0,0.000501213,0.0005,2782,4959.0,1.149412,addition,2.0995263,Q2 2006,INDUSTRIALS,13F,12/31/2021,,38.64
Monte rosa therapeutics inc,GLUE,"",1080616.0,22066000.0,0.000500442,0.0006,2783,60595.0,5.940564,addition,2.3236099,Q2 2021,HEALTH CARE,13F,12/31/2021,22.2135,13.67
Rayonier advanced materials inc,RYAM,"",3862115.0,22053000.0,0.000500147,0.0008,2784,-200505.0,-4.935362,reduction,6.0593216,Q2 2014,MATERIALS,13F,12/31/2021,17.33,5.52
Atlanticus holdings corp,ATLC,"",308876.0,22030000.0,0.000499625,0.0004,2785,-8530.0,-2.68741,reduction,2.0751092,Q2 2002,FINANCE,13F,12/31/2021,10.62,44.08
Gohealth  inc.,GOCO,"",5811202.0,22025000.0,0.000499512,0.0008,2786,-818084.0,-12.340454,reduction,4.9915001,Q3 2020,FINANCE,13F,12/31/2021,11.03,0.97
Canaan inc. adr,CAN,"",4272540.0,22004000.0,0.000499036,0.0006,2787,59270.0,1.406746,addition,2.7525397,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,6.0967,4.19
Seaspine holdings corp,SPNE,"",1609019.0,21915000.0,0.000497017,0.0006,2788,2717.0,0.169146,addition,4.3734035,Q3 2015,HEALTH CARE,13F,12/31/2021,15.2472,10.74
Vapotherm inc,VAPO,"",1058157.0,21914000.0,0.000496994,0.0006,2789,-6896.0,-0.64748,reduction,4.0411376,Q4 2018,HEALTH CARE,13F,12/31/2021,21.21,6.11
Blue foundry bancorp,BLFY,"",1494082.0,21859000.0,0.000495747,0.0004,2790,245544.0,19.666522,addition,5.2382575,Q3 2021, ,13F,12/31/2021,13.928,13.3
Oppenheimer holdings  inc.,OPY,"",470564.0,21819000.0,0.00049484,0.0006,2791,-32954.0,-6.544751,reduction,3.8188704,Q2 2009,FINANCE,13F,12/31/2021,28.55,34.57
Adicet bio  inc,ACET,"",1247133.0,21812000.0,0.000494681,0.0002,2792,180314.0,16.902024,addition,3.1274409,Q1 2018,HEALTH CARE,13F,12/31/2021,16.9596,16.91
Albireo pharma inc,ALBO,"",935430.0,21786000.0,0.000494092,0.0007,2793,-15976.0,-1.679199,reduction,4.8312929,Q4 2007,HEALTH CARE,13F,12/31/2021,766.8,36.55
Oportun financial corp,OPRT,"",1074310.0,21754000.0,0.000493366,0.0007,2794,26593.0,2.538185,addition,3.3552931,Q3 2019,FINANCE,13F,12/31/2021,15.3445,13.5
West bancorporation inc,WTBA,"",699769.0,21741000.0,0.000493071,0.0005,2795,14851.0,2.168289,addition,4.2269738,Q2 2005,FINANCE,13F,12/31/2021,16.0653,25.6
Ryerson holding corp,RYI,"",834332.0,21735000.0,0.000492935,0.0004,2796,29287.0,3.637933,addition,2.1730700,Q3 2014,MATERIALS,13F,12/31/2021,8.2862,41.0
Ooma inc,OOMA,"",1061190.0,21691000.0,0.000491937,0.0005,2797,40880.0,4.006625,addition,4.4587815,Q3 2015,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,11.1041,14.23
908 devices inc.,MASS,"",838185.0,21684000.0,0.000491778,0.0005,2798,187824.0,28.879961,addition,2.6836066,Q4 2020,HEALTH CARE,13F,12/31/2021,38.401,19.04
Spero therapeutics inc,SPRO,"",1351378.0,21636000.0,0.00049069,0.0006,2799,58880.0,4.55552,addition,4.1807759,Q4 2017,HEALTH CARE,13F,12/31/2021,13.2077,6.11
Catchmark timber trust inc,CTT,"",2482473.0,21623000.0,0.000490395,0.0015,2800,-2652286.0,-51.653563,reduction,5.0641074,Q1 2014,REAL ESTATE,13F,12/31/2021,11.87,8.41
Karyopharm therapeutics inc,KPTI,"",3358807.0,21597000.0,0.000489805,0.0005,2801,-283892.0,-7.793452,reduction,4.4459540,Q4 2013,HEALTH CARE,13F,12/31/2021,14.13,7.8
Omeros corp,OMER,"",3357828.0,21591000.0,0.000489669,0.0011,2802,72264.0,2.19944,addition,5.3531238,Q2 2010,HEALTH CARE,13F,12/31/2021,13.6707,5.14
Allied motion technologies inc,AMOT,"",591372.0,21579000.0,0.000489397,0.0005,2803,-13980.0,-2.3094,reduction,3.8246343,Q2 2002,INFORMATION TECHNOLOGY,13F,12/31/2021,16.65,27.4
Beigene ltd adr,BGNE,"",79500.0,21539000.0,0.00048849,0.0008,2804,-5861.0,-6.866133,reduction,0.0775041,Q3 2017,HEALTH CARE,13F,12/31/2021,147.74,182.36
Miller industries inc. (tn),MLR,"",642885.0,21472000.0,0.00048697,0.0005,2805,75060.0,13.218861,addition,5.6310852,Q2 2002,INDUSTRIALS,13F,12/31/2021,24.3467,27.1
Limelight networks inc,LLNW,"",6256632.0,21460000.0,0.000486698,0.0004,2806,-166000.0,-2.58461,reduction,4.6309719,Q2 2007,COMMUNICATIONS,13F,12/31/2021,3.87,5.41
Bbx cap corp,BVH,"",610919.0,21444000.0,0.000486335,0.0004,2807,-73432.0,-10.730166,reduction,3.4330999,Q3 2017,FINANCE,13F,12/31/2021,32.17,26.67
Blade air mobility inc,BLDE,"",2428053.0,21440000.0,0.000486245,0.0006,2808,10087.0,0.417169,addition,3.4272443,Q2 2021,FINANCE,13F,12/31/2021,10.4931,9.4
Cato corp.,CATO,"",1241150.0,21297000.0,0.000483001,0.0005,2809,14837.0,1.209887,addition,6.2608161,Q2 2002,CONSUMER DISCRETIONARY,13F,12/31/2021,24.2443,14.48
Tejon ranch co,TRC,"",1115880.0,21291000.0,0.000482865,0.0006,2810,-175478.0,-13.588641,reduction,4.2254872,Q2 2002,REAL ESTATE,13F,12/31/2021,23.69,19.19
Volta inc,VLTA,"",2883086.0,21161000.0,0.000479917,0.0002,2811,1745867.0,153.520738,addition,1.8929386,Q3 2021,FINANCE,13F,12/31/2021,7.8567,2.79
First internet bancorp,INBK,"",449373.0,21138000.0,0.000479395,0.0004,2812,-9869.0,-2.148976,reduction,4.6404964,Q2 2013,FINANCE,13F,12/31/2021,27.7,41.57
Posco  inc. adr,PKX,"",361473.0,21070000.0,0.000477853,0.0006,2813,9374.0,2.662319,addition,0.1036490,Q3 2003,MATERIALS,13F,12/31/2021,84.1417,58.6
Unifi  inc.,UFI,"",909602.0,21057000.0,0.000477558,0.0006,2814,-102612.0,-10.137382,reduction,4.9090797,Q2 2002,CONSUMER DISCRETIONARY,13F,12/31/2021,20.65,16.73
Mid penn bancorp  inc.,MPB,"",663232.0,21052000.0,0.000477445,0.0003,2815,215460.0,48.118239,addition,4.1561541,Q1 2018,FINANCE,13F,12/31/2021,27.7027,26.39
Atomera inc,ATOM,"",1045590.0,21037000.0,0.000477105,0.0006,2816,64033.0,6.523615,addition,4.4696230,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,10.2818,11.33
Tredegar corp.,TG,"",1773587.0,20963000.0,0.000475426,0.0007,2817,-636811.0,-26.41933,reduction,5.2560667,Q2 2002,INDUSTRIALS,13F,12/31/2021,18.91,12.42
Accuray  inc.,ARAY,"",4388177.0,20932000.0,0.000474723,0.0005,2818,-245939.0,-5.307139,reduction,4.7320284,Q1 2007,HEALTH CARE,13F,12/31/2021,6.16,3.27
Cyxtera technologies inc,CYXT,"",1658263.0,20911000.0,0.000474247,0.0003,2819,317797.0,23.707949,addition,0.9990816,Q3 2021,FINANCE,13F,12/31/2021,9.8939,13.17
Motorcar parts of america inc.,MPAA,"",1224079.0,20895000.0,0.000473884,0.0006,2820,-26660.0,-2.13154,reduction,6.4082031,Q4 2010,CONSUMER DISCRETIONARY,13F,12/31/2021,22.65,15.78
Egain corp,EGAN,"",2091719.0,20875000.0,0.000473431,0.0005,2821,296648.0,16.525697,addition,6.6417158,Q1 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,8.4181,11.05
Bioxcel therapeutics inc,BTAI,"",1022331.0,20784000.0,0.000471367,0.0007,2822,54411.0,5.621436,addition,3.6537469,Q1 2018,HEALTH CARE,13F,12/31/2021,27.4687,15.58
Golden nugget online gaming inc,GNOG,"",2087824.0,20773000.0,0.000471117,0.0009,2823,50190.0,2.463151,addition,4.4536954,Q1 2021,FINANCE,13F,12/31/2021,13.2975,6.0
Intrepid potash inc,IPI,"",485671.0,20752000.0,0.000470641,0.0004,2824,11153.0,2.350385,addition,3.5899692,Q2 2008,MATERIALS,13F,12/31/2021,66.1398,111.95
Willdan group inc,WLDN,"",589085.0,20735000.0,0.000470256,0.0005,2825,531.0,0.090221,addition,4.5820879,Q4 2013,INDUSTRIALS,13F,12/31/2021,24.8094,28.16
Cnb financial corp. (pa),CCNE,"",779804.0,20665000.0,0.000468668,0.0004,2826,38048.0,5.12945,addition,4.6112450,Q3 2009,FINANCE,13F,12/31/2021,20.8879,25.0
Bar harbor bankshares,BHB,"",714135.0,20660000.0,0.000468555,0.0005,2827,-1400.0,-0.195658,reduction,4.7569023,Q3 2009,FINANCE,13F,12/31/2021,25.72,27.91
Perion network ltd,PERI,"",858354.0,20644000.0,0.000468192,0.0003,2828,62145.0,7.805111,addition,1.9643441,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,17.8165,24.18
Weber inc,WEBR,"",1596479.0,20643000.0,0.000468169,0.0007,2829,56190.0,3.648017,addition,3.0372804,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,17.426,9.96
Big 5 sporting goods corp,BGFV,"",1081572.0,20561000.0,0.000466309,0.0006,2830,47646.0,4.60826,addition,4.8675960,Q4 2002,CONSUMER DISCRETIONARY,13F,12/31/2021,11.7161,16.42
Greif inc. class b,GEF.B,"",343393.0,20528000.0,0.000465561,0.0005,2831,19298.0,5.954427,addition,1.5603294,Q1 2013,MATERIALS,13F,12/31/2021,52.7298,61.06
Entravision communications corp. class a,EVC,"",3008659.0,20398000.0,0.000462613,0.0005,2832,259652.0,9.445302,addition,4.7608529,Q2 2002,COMMUNICATIONS,13F,12/31/2021,5.6744,5.53
Apyx medical inc,APYX,"",1575063.0,20193000.0,0.000457963,0.0006,2833,-42232.0,-2.611274,reduction,4.5748830,Q1 2019,HEALTH CARE,13F,12/31/2021,6.79,5.35
Benefitfocus inc,BNFT,"",1893997.0,20190000.0,0.000457895,0.0005,2834,117322.0,6.603459,addition,5.6509000,Q4 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,33.2484,12.23
Companhia paranaense de energia,ELP,"",3585538.0,20187000.0,0.000457827,0.0006,2835,0.0,0.0,,1.2938269,Q2 2005,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,17.52,7.88
Southern missouri bancorp inc,SMBC,"",386735.0,20176000.0,0.000457578,0.0005,2836,-29203.0,-7.020998,reduction,4.3474786,Q1 2016,FINANCE,13F,12/31/2021,35.34,45.72
Marinus pharmaceuticals inc,MRNS,"",1694118.0,20126000.0,0.000456444,0.0005,2837,-2126.0,-0.125336,reduction,4.5782742,Q2 2015,HEALTH CARE,13F,12/31/2021,15.84,7.8
Olema pharmaceuticals  inc.,OLMA,"",2149053.0,20115000.0,0.000456194,0.0019,2838,-592978.0,-21.625503,reduction,5.3263534,Q4 2020,HEALTH CARE,13F,12/31/2021,34.06,3.08
