Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Engagesmart inc,ESMT,"",1535798.0,37044000.0,0.000933459,0.0012,2857,249544.0,19.400834,addition,0.9468883,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,32.4449,21.58
Icosavax inc,ICVX,"",1614378.0,36935000.0,0.000930712,0.0013,2858,37008.0,2.346184,addition,4.1349984,Q3 2021,HEALTH CARE,13F,12/31/2021,29.4362,9.89
Pactiv evergreen inc.,PTVE,"",2899971.0,36772000.0,0.000926605,0.001,2859,23204.0,0.8066,addition,1.6347643,Q4 2020,MATERIALS,13F,12/31/2021,17.64,10.03
21vianet group inc adr,VNET,"",4070766.0,36759000.0,0.000926277,0.0019,2860,86959.0,2.182812,addition,2.8402928,Q3 2012,COMMUNICATIONS,13F,12/31/2021,23.0441,6.59
Aemetis inc,AMTX,"",2986931.0,36740000.0,0.000925799,0.0009,2861,1159347.0,63.436045,addition,8.8301791,Q1 2017,ENERGY,13F,12/31/2021,13.3646,13.17
Equity bancshares inc,EQBK,"",1080716.0,36668000.0,0.000923984,0.001,2862,21460.0,2.02595,addition,6.4975544,Q1 2016,FINANCE,13F,12/31/2021,30.5485,30.83
Talaris therapeutics inc,TALS,"",2395465.0,36626000.0,0.000922926,0.0007,2863,663633.0,38.31971,addition,5.7784041,Q2 2021,HEALTH CARE,13F,12/31/2021,14.8562,9.49
Apria inc,APR,"",1122872.0,36606000.0,0.000922422,0.0009,2864,242135.0,27.492316,addition,3.1501682,Q1 2021,HEALTH CARE,13F,12/31/2021,31.7843,
Stagwell inc,STGW,"",4219703.0,36586000.0,0.000921918,0.0008,2865,711477.0,20.28025,addition,3.1967249,Q2 2011,COMMUNICATIONS,13F,12/31/2021,6.6663,7.19
Smartrent inc,SMRT,"",3775887.0,36551000.0,0.000921036,0.0009,2866,1178137.0,45.352209,addition,1.9476978,Q1 2021,INDUSTRIALS,13F,12/31/2021,9.907,5.08
Deere & co.,DE,CALL,106500.0,36517000.0,0.000920179,0.001,2867,-1600.0,-1.480111,reduction,N/A,Q1 2021,INDUSTRIALS,13F,12/31/2021,,436.75
Spdr oil & gas exploration and production etf,XOP,CALL,380000.0,36430000.0,0.000917987,0.0031,2868,-754000.0,-66.4903,reduction,No Data,Q4 2020,ENERGY,13F,12/31/2021,,142.93
Accuray  inc.,ARAY,"",7635957.0,36423000.0,0.000917811,0.0009,2869,-91317.0,-1.181749,reduction,8.2342998,Q4 2010,HEALTH CARE,13F,12/31/2021,4.5,3.27
Transmedics group inc,TMDX,"",1900939.0,36422000.0,0.000917785,0.0017,2870,53571.0,2.899855,addition,6.7983053,Q2 2019,HEALTH CARE,13F,12/31/2021,23.0764,23.48
Honest company inc,HNST,"",4501858.0,36419000.0,0.00091771,0.0005,2871,2897271.0,180.561789,addition,4.9455485,Q2 2021,CONSUMER STAPLES,13F,12/31/2021,10.9771,4.52
Intercept pharmaceuticals inc,ICPT,"",2232092.0,36360000.0,0.000916223,0.001,2872,-131371.0,-5.558412,reduction,7.5173363,Q2 2013,HEALTH CARE,13F,12/31/2021,83.41,16.47
Vapotherm inc,VAPO,"",1754760.0,36341000.0,0.000915744,0.0011,2873,66538.0,3.941306,addition,6.7014881,Q4 2018,HEALTH CARE,13F,12/31/2021,21.6144,6.11
Kraneshares csi china internet ucits etf,KWEB,"",994865.0,36303000.0,0.000914787,0.0013,2874,-3536.0,-0.354166,reduction,No Data,Q1 2020,FINANCE,13F,12/31/2021,46.89,27.86
Reliant bancorp inc,RBNC,"",1022281.0,36291000.0,0.000914484,0.0008,2875,135925.0,15.33526,addition,N/A,Q1 2017,INDUSTRIALS,13F,12/31/2021,24.1505,
Kinnate biopharma inc.,KNTE,"",2047035.0,36273000.0,0.000914031,0.0012,2876,172674.0,9.21242,addition,4.6847092,Q4 2020,HEALTH CARE,13F,12/31/2021,28.6986,9.37
Funko inc,FNKO,"",1929027.0,36265000.0,0.000913829,0.0009,2877,191425.0,11.016619,addition,4.7988356,Q4 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,14.4763,16.69
Ishares msci poland etf,EPOL,"",1904481.0,36204183.81,0.000912297,0.0003,2878,1413334.0,287.761912,addition,No Data,,FINANCE,13G,03/31/2022,,18.41
Sportsmans warehouse holdings inc,SPWH,"",3052532.0,36020000.0,0.000907656,0.0014,2879,111819.0,3.802445,addition,6.9565477,Q3 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,6.8579,10.69
Ishares iboxx usd investment grade corporate bond etf,LQD,PUT,270700.0,35873000.0,0.000903951,0.0127,2880,-3135300.0,-92.052261,reduction,No Data,Q1 2020,FINANCE,13F,12/31/2021,,115.38
Global industrial co,GIC,"",876626.0,35854000.0,0.000903473,0.0009,2881,2829.0,0.323759,addition,2.3182856,Q1 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,18.4726,32.15
Marinus pharmaceuticals inc,MRNS,"",3016889.0,35841000.0,0.000903145,0.001,2882,19686.0,0.656812,addition,8.1530007,Q1 2017,HEALTH CARE,13F,12/31/2021,24.5468,7.8
Inseego corp,INSG,"",6125749.0,35713000.0,0.00089992,0.0012,2883,-142469.0,-2.272879,reduction,5.8270329,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,7.44,3.3
Carparts.com inc,PRTS,"",3188137.0,35707000.0,0.000899768,0.0013,2884,201453.0,6.745039,addition,6.0041406,Q1 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,10.6098,7.07
Ocular therapeutix inc,OCUL,"",5122835.0,35706000.0,0.000899743,0.0014,2885,150777.0,3.032487,addition,6.6743418,Q2 2015,HEALTH CARE,13F,12/31/2021,11.0658,4.38
Micron technology  inc.,MU,CALL,382100.0,35592000.0,0.000896871,0.0009,2886,-49100.0,-11.386827,reduction,N/A,Q4 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,,70.13
Ies holdings inc. (integrated electrical services inc.),IESC,"",702450.0,35572000.0,0.000896367,0.0009,2887,20218.0,2.963508,addition,3.3795197,Q2 2016,INDUSTRIALS,13F,12/31/2021,29.8268,38.64
Hometrust bancshares inc,HTBI,"",1148032.0,35566000.0,0.000896215,0.0009,2888,53318.0,4.870496,addition,7.0661590,Q1 2016,FINANCE,13F,12/31/2021,24.3909,28.86
Stoke therapeutics inc,STOK,"",1482265.0,35559000.0,0.000896039,0.001,2889,69147.0,4.893222,addition,3.9676018,Q2 2019,HEALTH CARE,13F,12/31/2021,33.1422,20.34
Oric pharmaceuticals  inc.,ORIC,"",2415347.0,35504000.0,0.000894653,0.0014,2890,4805.0,0.199333,addition,6.1250136,Q2 2020,HEALTH CARE,13F,12/31/2021,30.4985,4.5
Tenaya therapeutics inc,TNYA,"",1872944.0,35493000.0,0.000894376,0.0009,2891,253225.0,15.633885,addition,4.5356265,Q3 2021,HEALTH CARE,13F,12/31/2021,20.4202,11.44
Tillys inc,TLYS,"",2201858.0,35472000.0,0.000893847,0.0009,2892,8594.0,0.391836,addition,9.3064345,Q1 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,9.3764,9.03
Exxonmobil corp. (standard oil of new jersey),XOM,CALL,578400.0,35392000.0,0.000891831,,2893,578400.0,,new,N/A,Q4 2021,ENERGY,13F,12/31/2021,,87.83
Liberty latin america ltd class a,LILA,"",3034597.0,35386000.0,0.00089168,0.0011,2894,-46157.0,-1.498237,reduction,6.7846891,Q3 2015,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,17.73,10.79
Taysha gene therapies  inc.,TSHA,"",3032963.0,35334000.0,0.000890369,0.0016,2895,10994.0,0.363803,addition,7.8831609,Q3 2020,HEALTH CARE,13F,12/31/2021,22.5205,5.54
Mid penn bancorp  inc.,MPB,"",1112593.0,35312000.0,0.000889815,0.0006,2896,377007.0,51.252607,addition,6.9720820,Q1 2017,FINANCE,13F,12/31/2021,29.5847,26.39
Transocean ltd,RIG,"",12778425.0,35270000.0,0.000888757,0.0013,2897,643025.0,5.298754,addition,1.9468103,Q3 2007,ENERGY,13F,12/31/2021,6.9956,4.58
Abb ltd. adr,ABB,"",923117.0,35236000.0,0.0008879,0.0008,2898,36993.0,4.174698,addition,0.0449610,Q3 2017,INDUSTRIALS,13F,12/31/2021,31.3449,30.83
Catchmark timber trust inc,CTT,"",4043483.0,35219000.0,0.000887471,0.0013,2899,54286.0,1.360825,addition,8.2484813,Q1 2015,REAL ESTATE,13F,12/31/2021,11.5809,8.41
Salesforce.com inc.,CRM,PUT,138400.0,35172000.0,0.000886287,,2900,138400.0,,new,N/A,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,189.41
Paycor hcm inc,PYCR,"",1220029.0,35149000.0,0.000885708,0.0007,2901,506378.0,70.955971,addition,0.6975460,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,32.5244,29.89
Ishares msci intl quality factor etf,IQLT,"",887756.0,34959000.0,0.00088092,0.0011,2902,-124164.0,-12.27014,reduction,No Data,Q3 2019,FINANCE,13F,12/31/2021,34.85,36.16
Business first bancshares inc,BFST,"",1233996.0,34934000.0,0.00088029,0.0008,2903,11106.0,0.908177,addition,6.0488965,Q2 2018,FINANCE,13F,12/31/2021,22.7208,22.94
Capstar financial holdings inc,CSTR,"",1658306.0,34873000.0,0.000878753,0.0009,2904,208727.0,14.399146,addition,7.4610851,Q1 2017,FINANCE,13F,12/31/2021,17.0702,20.35
Prcycl tchnl o,PCT,"",3637065.0,34808000.0,0.000877115,0.001,2905,1046290.0,40.385213,addition,3.0991535,Q2 2021,FINANCE,13F,12/31/2021,19.5995,8.54
Ishares msci canada etf,EWC,"",903178.0,34710000.0,0.000874645,0.0008,2906,116502.0,14.809401,addition,No Data,Q3 2009,FINANCE,13F,12/31/2021,31.2442,39.68
Vishay precision group inc,VPG,"",935031.0,34708000.0,0.000874595,0.0009,2907,21203.0,2.32024,addition,7.4189850,Q3 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,21.0235,31.69
W&t offshore inc,WTI,"",10744006.0,34703000.0,0.000874469,0.0011,2908,453360.0,4.405554,addition,7.5126540,Q4 2009,ENERGY,13F,12/31/2021,3.3066,4.4
Udemy inc,UDMY,"",1774469.0,34673000.0,0.000873713,,2909,1774469.0,,new,1.2771025,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,19.54,12.51
I3 verticals inc,IIIV,"",1520925.0,34663000.0,0.000873461,0.001,2910,96569.0,6.779836,addition,6.8919070,Q2 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,24.3914,26.63
Cantaloupe inc,CTLP,"",3900528.0,34637000.0,0.000872806,0.0012,2911,45505.0,1.180408,addition,5.4871453,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,11.7956,5.43
Chimerix inc,CMRX,"",5381236.0,34602000.0,0.000871924,0.0009,2912,447818.0,9.077236,addition,6.1833616,Q2 2013,HEALTH CARE,13F,12/31/2021,6.1458,4.79
Ishares msci intl momentum factor et,IMTM,"",908593.0,34554000.0,0.000870714,0.0011,2913,-90144.0,-9.0258,reduction,No Data,Q1 2019,FINANCE,13F,12/31/2021,35.76,34.48
Meta materials inc,MMAT,"",14043804.0,34547000.0,0.000870538,0.0023,2914,75002.0,0.536925,addition,4.9308894,Q1 2017,ENERGY,13F,12/31/2021,6.0806,1.49
Companhia paranaense de energia,ELP,"",6106944.0,34383000.0,0.000866405,0.0018,2915,-3965448.0,-39.369476,reduction,2.2036661,Q3 2011,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,6.33,7.88
Sierra bancorp,BSRR,"",1263929.0,34316000.0,0.000864717,0.0009,2916,-10456.0,-0.820474,reduction,8.2856320,Q1 2016,FINANCE,13F,12/31/2021,27.0,23.71
Goodrx holdings  inc.,GDRX,"",1049177.0,34287000.0,0.000863986,0.0012,2917,-11682.0,-1.101183,reduction,1.2169117,Q3 2020,HEALTH CARE,13F,12/31/2021,50.03,18.6
Mastercraft boat holdings inc,MCFT,"",1208404.0,34235000.0,0.000862676,0.0008,2918,4413.0,0.366531,addition,6.5325484,Q1 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,20.1998,23.29
Frp holdings inc,FRPH,"",587191.0,33939000.0,0.000855217,0.0009,2919,10353.0,1.794785,addition,6.2393928,Q1 2016,TRANSPORTS,13F,12/31/2021,43.8307,59.1
Seaspine holdings corp,SPNE,"",2491536.0,33932000.0,0.000855041,0.0011,2920,75894.0,3.141773,addition,6.7721339,Q1 2017,HEALTH CARE,13F,12/31/2021,13.1255,10.74
Abcellera biologics inc.,ABCL,"",2367242.0,33852000.0,0.000853025,0.0005,2921,1390655.0,142.399499,addition,0.8337597,Q4 2020,HEALTH CARE,13F,12/31/2021,22.6581,8.99
View inc,VIEW,"",8651660.0,33828000.0,0.00085242,0.0011,2922,1429646.0,19.795669,addition,3.9855312,Q1 2021,FINANCE,13F,12/31/2021,7.3742,1.57
G1 therapeutics inc,GTHX,"",3310212.0,33799000.0,0.000851689,0.0012,2923,68127.0,2.101333,addition,7.7512487,Q2 2017,HEALTH CARE,13F,12/31/2021,29.1226,7.08
Canadian imperial bank of commerce (nyse),CM,"",289774.0,33776000.0,0.00085111,0.0009,2924,2997.0,1.045063,addition,0.0642563,Q4 2020,FINANCE,13F,12/31/2021,98.7363,114.64
Rubius therapeutics inc,RUBY,"",3481801.0,33705000.0,0.000849321,0.0017,2925,-2679.0,-0.076884,reduction,3.8652097,Q3 2018,HEALTH CARE,13F,12/31/2021,18.81,1.99
Heritage-crystal clean inc,HCCI,"",1052404.0,33698000.0,0.000849144,0.0009,2926,-5898.0,-0.557308,reduction,4.3484629,Q2 2012,INDUSTRIALS,13F,12/31/2021,18.64,28.7
Bank first corp,BFC,"",464475.0,33555000.0,0.000845541,0.0009,2927,2279.0,0.493081,addition,6.1236775,Q2 2019,FINANCE,13F,12/31/2021,68.2994,71.6
Futurefuel corp,FF,"",4384225.0,33495000.0,0.000844029,0.0008,2928,239714.0,5.783891,addition,10.0180533,Q2 2011,MATERIALS,13F,12/31/2021,14.0209,10.09
Amneal pharmaceuticals inc,AMRX,"",6991630.0,33491000.0,0.000843928,0.001,2929,44741.0,0.644044,addition,4.6807033,Q2 2018,HEALTH CARE,13F,12/31/2021,11.7551,4.12
Metrocity bankshares  inc.,MCBS,"",1215696.0,33468000.0,0.000843349,0.0006,2930,154512.0,14.56034,addition,4.7739436,Q4 2019,FINANCE,13F,12/31/2021,17.9455,21.56
Ishares u.s. medical devices etf,IHI,"",507408.0,33413000.0,0.000841963,0.0009,2931,36.0,0.007095,addition,No Data,Q2 2020,HEALTH CARE,13F,12/31/2021,59.7504,59.52
Southern missouri bancorp inc,SMBC,"",639309.0,33352000.0,0.000840426,0.0008,2932,-21186.0,-3.207594,reduction,7.1867873,Q2 2016,FINANCE,13F,12/31/2021,33.49,45.72
Upland software inc,UPLD,"",1857864.0,33330000.0,0.000839871,0.0017,2933,29555.0,1.616521,addition,5.9675967,Q1 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,34.8369,16.14
Hennessy cap investment v corp,HCIC,"",3415500.0,33267000.0,0.000838284,0.0009,2934,0.0,0.0,,9.9000000,Q2 2021,FINANCE,13F,12/31/2021,10.11,9.82
Diamondhead holdings corp,DHHC,"",3415500.0,33267000.0,0.000838284,0.0009,2935,0.0,0.0,,9.9000000,Q2 2021,FINANCE,13F,12/31/2021,9.7,9.81
Acv auctions inc cl a,ACVA,"",1765342.0,33261000.0,0.000838133,0.0005,2936,826533.0,88.040592,addition,1.6309493,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,23.5358,14.0
Lindblad expeditions holdings inc,LIND,"",2130422.0,33235000.0,0.000837477,0.0008,2937,49418.0,2.374719,addition,4.1929755,Q2 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,11.7123,15.79
Rhythm pharmaceuticals inc,RYTM,"",3328061.0,33213000.0,0.000836923,0.0012,2938,-33925.0,-1.009076,reduction,6.6125173,Q4 2017,HEALTH CARE,13F,12/31/2021,24.99,8.85
Coastal financial corp,CCB,"",653992.0,33105000.0,0.000834202,0.0005,2939,130940.0,25.03384,addition,5.0624912,Q3 2018,FINANCE,13F,12/31/2021,24.683,43.55
Btc msci usa esg select etf,SUSA,"",311378.0,33084000.0,0.000833672,0.0007,2940,42477.0,15.79652,addition,No Data,Q2 2017,FINANCE,13F,12/31/2021,86.9316,93.26
Oppenheimer holdings  inc.,OPY,"",713370.0,33079000.0,0.000833546,0.0009,2941,-1901.0,-0.265773,reduction,5.7893668,Q2 2011,FINANCE,13F,12/31/2021,23.38,34.57
Cto realty growth inc,CTO+A,"",538221.0,33056000.0,0.000832967,0.0008,2942,17128.0,3.286937,addition,N/A,Q1 2021,REAL ESTATE,13F,12/31/2021,,25.41
Lordstown motors corp,RIDE,"",9562205.0,32989000.0,0.000831278,0.0017,2943,2076328.0,27.736603,addition,4.8669387,Q3 2020,FINANCE,13F,12/31/2021,11.6935,2.51
Hyster-yale materials handling inc,HY,"",801271.0,32934000.0,0.000829893,0.0011,2944,19692.0,2.519515,addition,6.1462670,Q4 2012,INDUSTRIALS,13F,12/31/2021,56.2288,32.4
Select energy services inc,WTTR,"",5279474.0,32890000.0,0.000828784,0.0008,2945,76422.0,1.468792,addition,5.7447707,Q2 2017,ENERGY,13F,12/31/2021,11.4927,8.83
Vanguard ftse emerging markets etf,VWO,"",662037.0,32744000.0,0.000825105,0.0009,2946,-7426.0,-1.109247,reduction,No Data,Q2 2015,FINANCE,13F,12/31/2021,46.31,45.45
Digimarc corp,DMRC,"",826997.0,32650000.0,0.000822736,0.0008,2947,3852.0,0.467961,addition,4.6756461,Q2 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,29.0588,26.59
Northrim bancorp  inc.,NRIM,"",748213.0,32518000.0,0.00081941,0.0009,2948,-14274.0,-1.872032,reduction,12.5921824,Q2 2016,FINANCE,13F,12/31/2021,31.16,42.06
Precision biosciences inc,DTIL,"",4391514.0,32499000.0,0.000818931,0.0014,2949,207875.0,4.96876,addition,7.1946895,Q1 2019,HEALTH CARE,13F,12/31/2021,11.0678,2.67
Nantkwest inc,IBRX,"",5341818.0,32479000.0,0.000818427,0.0015,2950,-209750.0,-3.778212,reduction,1.3428406,Q1 2016,HEALTH CARE,13F,12/31/2021,12.48,5.05
Midwestone financial group inc,MOFG,"",1002174.0,32440000.0,0.000817444,0.0009,2951,-7560.0,-0.748712,reduction,6.3856634,Q2 2012,FINANCE,13F,12/31/2021,30.03,32.06
Sabre corp 6.50% series a mandatory convertible preferred stock due 9/1/2023,SABRP,"",282610.0,32435000.0,0.000817318,,2952,282610.0,,new,8.4613772,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,114.77,143.45
Sculptor capital management inc class a (och-ziff capital management),SCU,"",1515776.0,32362000.0,0.000815479,0.0012,2953,-58306.0,-3.704127,reduction,5.7181500,Q1 2017,FINANCE,13F,12/31/2021,21.59,11.04
Vaneck russia etf-,RSX,"",1212388.0,32322000.0,0.000814471,0.0011,2954,-61328.0,-4.814888,reduction,No Data,Q4 2014,FINANCE,13F,12/31/2021,37.2,5.65
Bar harbor bankshares,BHB,"",1117209.0,32321000.0,0.000814446,0.0009,2955,10795.0,0.975675,addition,7.4418059,Q1 2016,FINANCE,13F,12/31/2021,29.9005,27.91
Eagle bulk shipping inc,EGLE,"",710342.0,32319000.0,0.000814395,0.001,2956,4405.0,0.623993,addition,5.2103594,Q2 2017,TRANSPORTS,13F,12/31/2021,36.4067,68.06
Southern first bancshares inc,SFST,"",516946.0,32304000.0,0.000814017,0.0006,2957,83480.0,19.258719,addition,6.4804612,Q2 2016,FINANCE,13F,12/31/2021,39.8082,48.09
Woori bank,WF,"",1005207.0,32297000.0,0.000813841,0.0009,2958,-76032.0,-7.031933,reduction,0.4141992,Q2 2020,FINANCE,13F,12/31/2021,25.96,37.31
Weatherford intl plc,WFRD,"",1162720.0,32230000.0,0.000812153,0.0003,2959,665539.0,133.862517,addition,1.6494139,Q2 2021,ENERGY,13F,12/31/2021,24.2778,38.4
Smartfina inc,SMBK,"",1177092.0,32206000.0,0.000811548,0.0008,2960,139990.0,13.49819,addition,6.9696406,Q1 2017,FINANCE,13F,12/31/2021,23.448,24.98
Grupo aeroportuario del centro norte sab de cv adr,OMAB,"",599845.0,32205000.0,0.000811523,0.0007,2961,54651.0,10.024138,addition,1.4099670,Q2 2016,TRANSPORTS,13F,12/31/2021,45.7917,59.68
Dexcom inc,DXCM,CALL,59700.0,32056000.0,0.000807768,0.0009,2962,-700.0,-1.15894,reduction,N/A,Q3 2021,HEALTH CARE,13F,12/31/2021,,492.11
Privia health group inc,PRVA,"",1237436.0,32014000.0,0.00080671,0.0012,2963,-533471.0,-30.124168,reduction,1.1619276,Q2 2021, ,13F,12/31/2021,44.37,28.21
Athira pharma  inc.,ATHA,"",2455684.0,31998000.0,0.000806307,0.0005,2964,446781.0,22.240048,addition,6.5745955,Q3 2020,HEALTH CARE,13F,12/31/2021,19.1818,11.76
Limelight networks inc,LLNW,"",9315847.0,31953000.0,0.000805173,0.0006,2965,-129811.0,-1.374293,reduction,6.8953114,Q2 2015,COMMUNICATIONS,13F,12/31/2021,3.27,5.41
Akebia therapeutics inc,AKBA,"",14124215.0,31919000.0,0.000804316,0.0011,2966,71728.0,0.510429,addition,8.0728062,Q2 2014,HEALTH CARE,13F,12/31/2021,7.7122,0.538
West bancorporation inc,WTBA,"",1022682.0,31775000.0,0.000800687,0.0009,2967,2594.0,0.254292,addition,6.1775386,Q3 2011,FINANCE,13F,12/31/2021,22.831,25.6
Imago biosciences inc,IMGO,"",1336782.0,31696000.0,0.000798697,0.0006,2968,212289.0,18.878641,addition,3.9659287,Q3 2021,HEALTH CARE,13F,12/31/2021,20.6144,17.99
Agora  inc. ads,API,"",1951939.0,31643000.0,0.000797361,0.0016,2969,-9717.0,-0.495347,reduction,2.0159316,Q2 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,42.57,7.85
South jersey industries inc,SJIV,"",566259.0,31597000.0,0.000796202,0.0008,2970,6917.0,1.236632,addition,0.9744441,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,53.37,69.39
Ufp technologies inc.,UFPT,"",449271.0,31566000.0,0.000795421,0.0008,2971,-4073.0,-0.898435,reduction,5.9415631,Q2 2016,MATERIALS,13F,12/31/2021,31.48,72.9
Old second bancorp inc,OSBC,"",2173735.0,31540894.85,0.000794788,,2972,179424.0,8.996791,addition,4.8890776,,FINANCE,13G,03/31/2022,,14.08
Rlj lodging trust,RLJ/PA,"",1095616.0,31510000.0,0.00079401,,2973,1095616.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Vanguard tax-exempt bond etf,VTEB,"",573825.0,31508000.0,0.000793959,0.0008,2974,73582.0,14.709251,addition,No Data,Q4 2017,FINANCE,13F,12/31/2021,54.4044,50.68
22nd century group inc,XXII,"",10191168.0,31491000.0,0.000793531,0.0008,2975,240081.0,2.412611,addition,6.2546150,Q1 2017,CONSUMER STAPLES,13F,12/31/2021,4.0274,2.11
Wheaton precious metals corp,WPM,"",732400.0,31441000.0,0.000792271,0.0008,2976,-44647.0,-5.745727,reduction,0.1624437,Q4 2015,MATERIALS,13F,12/31/2021,27.56,51.29
Edgewise therapeutics inc,EWTX,"",2047603.0,31288000.0,0.000788416,0.0003,2977,1467371.0,252.893842,addition,4.1355726,Q1 2021,HEALTH CARE,13F,12/31/2021,17.2664,8.72
Relmada therapeutics inc,RLMD,"",1385235.0,31211000.0,0.000786475,0.0009,2978,174994.0,14.459434,addition,4.9961437,Q4 2019,HEALTH CARE,13F,12/31/2021,37.3038,26.03
Bioatla  inc.,BCAB,"",1585894.0,31130000.0,0.000784434,0.001,2979,315203.0,24.805637,addition,4.4262703,Q4 2020,HEALTH CARE,13F,12/31/2021,40.0057,4.0
Vbi vaccines inc,VBIV,"",13269221.0,31049000.0,0.000782393,0.0011,2980,462785.0,3.613691,addition,5.1570055,Q1 2019,MATERIALS,13F,12/31/2021,1.6451,1.55
Ammo inc,POWW,"",5696492.0,31046000.0,0.000782317,0.0009,2981,296112.0,5.48317,addition,4.9309005,Q1 2021,INDUSTRIALS,13F,12/31/2021,8.3415,4.31
Krispy kreme inc,DNUT,"",1638129.0,30995000.0,0.000781032,0.0005,2982,383813.0,30.599386,addition,0.9794443,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,15.1528,13.63
Atlas corp,ATCO,"",2178517.0,30891000.0,0.000778412,0.0009,2983,133093.0,6.506866,addition,0.8793742,Q1 2016,TRANSPORTS,13F,12/31/2021,8.0583,13.45
Btc ishares silver trust,SLV,"",1434593.0,30858000.0,0.00077758,0.0007,2984,253020.0,21.413827,addition,No Data,Q1 2017,FINANCE,13F,12/31/2021,23.9068,23.64
Artesian resources corp  class a,ARTNA,"",664440.0,30784000.0,0.000775715,0.0006,2985,101078.0,17.941927,addition,7.7941666,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,36.342,46.35
Geron corp.,GERN,"",25217979.0,30765000.0,0.000775237,0.001,2986,-293822.0,-1.15171,reduction,7.7897801,Q4 2009,HEALTH CARE,13F,12/31/2021,2.06,1.54
Palo alto networks inc note 0.375% 6/0,DEBT-PALO,PRN,16238000.0,30761000.0,0.000775136,0.0009,2987,-4300000.0,-20.9368,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
Republic first bancorp. inc.,FRBK,"",8215741.0,30564000.0,0.000770172,0.0007,2988,-40469.0,-0.490164,reduction,13.8184194,Q2 2016,FINANCE,13F,12/31/2021,5.22,4.67
Frontier group holdings inc,ULCC,"",2247641.0,30501000.0,0.000768584,0.0009,2989,128889.0,6.083251,addition,1.0352953,Q2 2021,TRANSPORTS,13F,12/31/2021,16.8033,11.61
Luxfer holdings plc,LXFR,"",1576832.0,30447000.0,0.000767223,0.0009,2990,-1528.0,-0.096809,reduction,5.7277228,Q4 2018,MATERIALS,13F,12/31/2021,22.98,16.96
Fiesta restaurant group inc,FRGI,"",2762541.0,30415000.0,0.000766417,0.0008,2991,41694.0,1.53239,addition,10.7462075,Q2 2012,CONSUMER STAPLES,13F,12/31/2021,21.7455,7.11
Honda motor co ltd. adr (honda giken kogyo kabushiki kaisha) adr,HMC,"",1068172.0,30390000.0,0.000765787,0.001,2992,-120099.0,-10.107038,reduction,0.0589685,Q4 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,30.42,25.75
Alerus financial corp,ALRS,"",1033573.0,30263000.0,0.000762587,0.0009,2993,10660.0,1.042122,addition,5.9876865,Q4 2019,FINANCE,13F,12/31/2021,22.2631,25.98
Zynex inc,ZYXI,"",3338900.4,30262000.0,0.000762562,0.001,2994,27025.9,0.81603,addition,7.6295969,Q2 2019,HEALTH CARE,13F,12/31/2021,16.7771,7.13
Far peak acquisition corp.,FPAC,"",3000000.0,30180000.0,0.000760495,0.0008,2995,0.0,0.0,,5.0000000,Q1 2021,FINANCE,13F,12/31/2021,9.77,9.92
Dada nexus ltd. ads,DADA,"",2283662.0,30053000.0,0.000757295,0.0013,2996,-109810.0,-4.587896,reduction,0.9845741,Q3 2020,COMMUNICATIONS,13F,12/31/2021,28.37,9.18
Annexon  inc.,ANNX,"",2614591.0,30041000.0,0.000756993,0.0015,2997,-264283.0,-9.180082,reduction,6.7799515,Q3 2020,HEALTH CARE,13F,12/31/2021,29.33,2.17
Mongodb inc,MDB,CALL,56700.0,30015000.0,0.000756338,,2998,56700.0,,new,N/A,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,416.5
