Summary data collected by the Greenhouse Gas Reporting Program for 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 08/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Petroleum Products Produced,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with CO2 Supply ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006078,110000384361,BP Husky Refining LLC,OREGON,OH,43616,"4001 CEDAR POINT ROAD, OHIO",Lucas,41.6786,-83.4539,324110,"C,MM-REF,Y",,19562212.7858394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005272,110006818266,"BP Lubricants USA, Inc",Wayne,NJ,07470,1500 Valley Road,PASSAIC COUNTY,40.962076,-74.224963,324191,"MM-IMP,MM-EXP",,,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010418,110017300678,BP PRODUCTS NORTH AMERICA,Chicago,IL,60606,30 South Wacker Drive,DUPAGE COUNTY,41.811258,-88.154641,425120,"MM-IMP,MM-EXP",,,confidential,36772459.6025985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007339,110000398338,BP Whiting Business Unit,WHITING,IN,46394,2815 INDIANAPOLIS BLVD,Lake,41.6703,-87.4803,324110,"C,D,DD,MM-REF,P,Y",,57236187.6739782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007367,110000709779,BPE GPRP Grasslands Gas Plant,Cartwright,ND,58838,,MCKENZIE COUNTY,47.59043,-104.0005,211130,"C,NN-FRAC,PP,UU,W-PROC",,,,,,439645.6,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010302,110055520299,BPE GPRP Stateline,Williston,ND,58801,15071 56th Street NW Williston,WILLIAMS COUNTY,48.22687,-103.94446,211130,"C,NN-FRAC,W-PROC",,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012456,110070082299,BRADFORD WHITE CORPORATION,Middleville,MI,49333,200 Lafayette St,,42.6764161,-85.4581859,335220,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006373,110028052354,BRIDGEPORT GAS PROCESSING PLANT,BRIDGEPORT,TX,76426,"415 PRIVATE RD, 3502",WISE COUNTY,33.195661,-97.8037,211130,"C,NN-FRAC,W-PROC",,,,,,811985.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012941,,BSH Home Appliances Corp,Knoxville,TN,37921,5210 South Middlebrook Pike,,35.9735642,-84.0273168,333999,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013882,110070931029,BTT EPIC Frac,Robstown,TX,78380,,NUECES COUNTY,27.82347,-97.60789,211130,"C,NN-FRAC,W-PROC",,,,,,2586121.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002265,110000569803,BURLINGTON RESOURCES_LOST CABIN,Lysite,WY,82642,165 LOST CABIN Road,FREMONT COUNTY,43.27823,-107.59996,211130,"C,PP,W-PROC",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005477,110000796167,Baltimore Gas & Electric Company,Baltimore,MD,21230,1699 Leadenhall Street,BALTIMORE CITY,39.271307,-76.618519,221210,"NN-LDC,W-LDC",,,,,4561722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008731,110041262709,Bangor Natural Gas Co.,Bangor,ME,04401,498 Maine Avenue,PENOBSCOT COUNTY,44.81311,-68.80581,221210,NN-LDC,,,,,268175.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006689,110043970085,Barksdale CO2 Dehydration Facility,Brandon,MS,39047,235 Three Prong Trail,RANKIN COUNTY,32.432765,-89.973768,211120,PP,,,,,,,2182124.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006762,110006767025,Batesville Water & Gas Utility,Batesville,IN,47006,7 N. Eastern Ave.,RIPLEY COUNTY,39.297028,-85.219083,221210,"NN-LDC,W-LDC",,,,,30826.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008062,110044837683,Belfield Gas Plant,Belfield,ND,58622,"38th St. SW, 131 St. SW",STARK COUNTY,46.86071,-103.215,211130,"C,NN-FRAC,W-PROC",,,,,,1535447.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012063,110056151024,Belridge Gas Plant - NGL Supplier,McKittrick,CA,93251,19718 Gustafson Drive,KERN COUNTY,35.473389,-119.758921,211130,NN-FRAC,,,,,,36552.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005329,110043806824,Benton Gas System,Benton,KY,42025,201 Main Street,MARSHALL COUNTY,36.85812,-88.35076,221210,"NN-LDC,W-LDC",,,,,26658.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002251,110000727697,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",Atmore,AL,36502,3888 Sardis Church Road,ESCAMBIA COUNTY,31.0717,-87.3629,211130,"C,NN-FRAC,W-PROC",,,,,,87120.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006022,110031001467,"Big River Resources Boyceville, LLC",BOYCEVILLE,WI,54725,N10185 370TH ST,DUNN COUNTY,45.050596,-91.980063,325193,"C,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006528,110043809867,"Black Hills Colorado Gas, Inc. dba Black Hills Energy",Fountain,CO,80817,7060 Alegre Street,EL PASO COUNTY,38.72963,-104.72523,221210,"NN-LDC,W-LDC",,,,,1481853.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006604,110043815057,Black Hills Energy Arkansas LLC.,Fayetteville,AR,72703,655 E. Millsap Road Suite 104,JEFFERSON COUNTY,39.722098,-105.135202,221210,"NN-LDC,W-LDC",,,,,1617970.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006387,110043811863,"Black Hills Nebraska Gas, LLC. dba Black Hills Energy",Lincoln,NE,68512,1600 Windhoek Drive,LANCASTER COUNTY,40.7587,-96.69791,221210,"NN-LDC,W-LDC",,,,,4102044.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006579,110043803952,"Black Hills Wyoming Gas LLC, dba Black Hills Energy",Cheyenne,WY,82001,1301 W 24TH ST,LARAMIE COUNTY,41.065995,-104.973933,221210,NN-LDC,,,,,1799266.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002801,110043798771,"Black Hills/Iowa Gas Utility Company, LLC, dba Black Hills Energy",Grimes,IA,50111,1205 SW 37TH ST,POLK COUNTY,41.596759,-93.768779,221210,NN-LDC,,,,,1942975.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002793,110070081841,"Black Hills/Kansas Gas Utility Company, LLC d/b/a Black Hills Energy",Lawrence,KS,66044,601 N. Iowa Street,DOUGLAS COUNTY,38.967521,-95.234651,221210,NN-LDC,,,,,1700471.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004551,110000729196,Blacks Fork Gas Plant,GRANGER,WY,82934,,SWEETWATER COUNTY,41.554684,-110.048865,211130,"C,NN-FRAC,W-PROC",,,,,,363182.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010152,110045954927,Bluestone Gas Processing Plant,Evans City,PA,16033,440 Hartmann Road,BUTLER COUNTY,40.805086,-80.080106,211130,"C,NN-FRAC,W-PROC",,,,,,3535757.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014041,,"Bluon, Inc.",Irvine,CA,92618,18 Bunsen,,33.6439424787489,-117.741641054903,424690,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004519,110043782430,Bolivar Utility,Bolivar,TN,38008,502 E. Jackson St.,HARDEMAN COUNTY,35.25692,-88.98245,221210,NN-LDC,,,,,21286.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006526,110043969532,Booneville Municipal Gas System,Booneville,MS,38829,200 N College St,PRENTISS COUNTY,34.6562,-88.56203,221210,NN-LDC,,,,,22710.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002481,110040452676,Boston Gas Company,Waltham,MA,02451,40 Sylvan Road,MIDDLESEX COUNTY,42.396463,-71.271237,221210,"NN-LDC,W-LDC",,,,,6073657.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002686,110043804773,Bravo Dome,Amistad,NM,88410,770 Rosebud Hwy,UNION COUNTY,35.918464,-103.220183,211120,PP,,,,,,,2790531.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003056,110028033884,"Bridge Energy, LLC - Brea Stearns Facility",Brea,CA,92821,2000 Tonner Canyon Road,ORANGE COUNTY,33.93819,-117.87653,211120,"NN-FRAC,W-ONSH",,,,,,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011844,110003449215,"Brooks Automation, Inc",Chelmsford,MA,01824,15 Elizabeth Drive,MIDDLESEX COUNTY,42.58561,-71.32168,333242,"OO,QQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003515,110043804602,Brownsville Utilities,Brownsville,TN,38012,25 North Lafayette Avenue,HAYWOOD COUNTY,35.594198,-89.262942,221210,NN-LDC,,,,,44456.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011920,110067409067,Buckeye Texas Processing LLC,Corpus Christi,TX,78409,7209 Up River Road,NUECES COUNTY,27.818373,-97.502778,324110,"C,MM-REF,Y",,6989281.8674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006307,110000449505,CALCASIEU REFINING COMPANY,LAKE CHARLES,LA,70605,4359 WEST TANK FARM ROAD,CALCASIEU PARISH,30.1338,-93.3206,324110,"C,MM-REF,Y",,10660081.695613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002474,110070081834,CALUMET GAS PROCESSING PLT,CALUMET,OK,73014,14885 N. Ranch Rd.,CANADIAN COUNTY,35.667106,-98.15412,211130,"C,NN-FRAC,W-PROC",,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006500,110000597499,CALUMET LUBRICANTS CO LP,PRINCETON,LA,71067,10234 HIGHWAY 157,BOSSIER PARISH,32.58901,-93.51512,324110,"C,MM-REF,P,Y",,795416.330068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006499,110000597471,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,COTTON VALLEY,LA,71018,1756 OLD HWY. 7,WEBSTER PARISH,32.800556,-93.412778,324110,"C,MM-REF,P,Y",,1310760.833113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005125,110000540317,CALUMET SHREVPORT REFINING LLC,SHREVEPORT,LA,71109,3333 MIDWAY STREET,CADDO PARISH,32.471,-93.79193,324110,"C,MM-REF,P,Y",,6796557.5665742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002882,110037115680,"CARDINAL ETHANOL, LLC",UNION CITY,IN,47390,1554 N 600 E,RANDOLPH COUNTY,40.183333,-84.869444,325193,"C,II,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002414,110008176785,CCI Paradox Midstream LLC - Lisbon Valley Gas Plant,La Sal,UT,84530,7 Rankine Rd,SAN JUAN COUNTY,38.163259,-109.276478,211130,"C,NN-FRAC,W-PROC",,,,,,13868.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006083,110030482047,"CENTRAL INDIANA ETHANOL, LLC",MARION,IN,46952,2955 W. DELPHI PIKE,GRANT COUNTY,40.56492,-85.72772,325193,"C,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006005,110000414089,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",SERGEANT BLUFF,IA,51054,1182 260TH ST.,WOODBURY COUNTY,42.32786,-96.36489,325311,"C,G,PP,V",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013574,110070692577,CGAS LLC,Houston,TX,77019,"2777 Allen Pkwy, Suite 1185",HARRIS COUNTY,29.760993,-95.394706,423740,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007625,110045634774,CHALMETTE REFINING LLC - CHALMETTE REFINERY,CHALMETTE,LA,70043,500 W ST BERNARD HWY,ST. BERNARD PARISH,29.936411,-89.972954,324110,"C,MM-REF,Y",,18292190.5728728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002859,110000463212,CHANNELVIEW COMPLEX,CHANNELVIEW,TX,77530,8280 SHELDON RD.,HARRIS COUNTY,29.8308,-95.1164,325110,"C,MM-EXP,X",,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007714,110001869336,CHAPEL HILL GAS PLANT,WINONA,TX,75792,4426 FM 757,SMITH COUNTY,32.36598,-95.11055,211130,"C,NN-FRAC,W-PROC",,,,,,23506.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002618,110007970142,CHEMOURS CHAMBERS WORKS,DEEPWATER,NJ,08023,"67 Canal Road, PO Box 9001",SALEM COUNTY,39.682362,-75.491379,325199,"C,L,OO,TT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006145,110000559609,CHEMOURS COMPANY - FAYETTEVILLE WORKS,FAYETTEVILLE,NC,28306,22828 NC HIGHWAY 87 WEST,BLADEN COUNTY,34.8419,-78.8388,325120,"C,L,OO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003890,110033151540,CHEMOURS EL DORADO,EL DORADO,AR,71730,322 SOUTHFIELD CUTOFF,UNION COUNTY,33.11,-92.675,325120,"C,L,OO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002176,110000586081,CHEMOURS WASHINGTON WORKS,WASHINGTON,WV,26181,8480 DUPONT ROAD,WOOD COUNTY,39.271944,-81.661667,325211,"C,L,O,OO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007770,110000589373,CHEROKEE NITROGEN,CHEROKEE,AL,35616,1080 INDUSTRIAL DRIVE,COLBERT COUNTY,34.80302,-87.93974,325311,"C,G,PP,V",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007978,110002899908,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES COUNTY,33.9082,-118.4085,324110,"C,P,PP,Y",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006671,110000595124,CHS INC LAUREL REFINERY,LAUREL,MT,59044,803 US HIGHWAY 212 SOUTH,YELLOWSTONE COUNTY,45.65922,-108.76778,324110,"C,MM-REF,P,Y",,8987658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003700,,CHS Inc.,INVER GROVE HEIGHTS,MN,55077,5500 CENEX DRIVE,DAKOTA,44.8478826,-93.0706128,424720,"MM-IMP,MM-EXP",,,confidential,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007942,110016678969,CHS MCPHERSON REFINERY INC.,MCPHERSON,KS,67460,2000 SOUTH MAIN STREET,MCPHERSON COUNTY,38.3468,-97.6745,324110,"C,MM-REF,P,Y",,16809558.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002970,110000465041,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,CORPUS CHRISTI,TX,78409,7350 INTERSTATE HWY. 37,NUECES COUNTY,27.80152,-97.39419,324110,"C,MM-REF,Y",,14777184.666146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007965,110000505640,CITGO CORPUS CHRISTI REFINERY EAST PLANT,CORPUS CHRISTI,TX,78407,1801 NUECES BAY BLVD.,NUECES COUNTY,27.810556,-97.426944,324110,"C,MM-REF,Y",,9308661.4187381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002389,110000597248,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,Westlake,LA,70665,4401 Hwy 108,CALCASIEU PARISH,30.18149,-93.324051,324110,"C,MM-REF,Y",,37749272.24182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010467,110054620031,CITGO Petroleum Corporation,Houston,TX,77077,1293 Eldridge Parkway,HARRIS COUNTY,29.76232,-95.62527,324110,"MM-IMP,MM-EXP",,,confidential,15727290.8573632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012067,110067543536,CITY OF ADAIRSVILLE,Adairsville,GA,30103,116 Public Square,,34.366833,-84.934626,221210,NN-LDC,,,,,32190.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002170,110000579856,COFFEYVILLE RESOURCES NITROGEN FERT.,COFFEYVILLE,KS,67337,701 E. MARTIN,MONTGOMERY COUNTY,37.04536,-95.60517,325311,"C,G,PP,V",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004115,110043812620,CON EDISON - NATURAL GAS DELIVERY SYSTEM,New York,NY,10003,"4 Irving Place, Rm 1634",NEW YORK COUNTY,40.7341,-73.98868,221210,"NN-LDC,W-LDC",,,,,17656551.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004630,110000597337,CONVENT REFINERY,CONVENT,LA,70723,10700 La. 44,ST. JAMES PARISH,30.11494,-90.90037,324110,"C,MM-REF,Y",,21123098.9670944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005899,110017866727,COUNTRYMARK REFINING & LOGISTICS LLC,MT VERNON,IN,47620,1200 REFINERY RD,POSEY COUNTY,37.925417,-87.904972,324110,"C,MM-REF,Y",,4227293.8169904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002472,110007164861,COX CITY GAS PROCESSING PLT,RUSH SPRINGS,OK,73082,1747 CR 1530 ,GRADY COUNTY,34.795916,-97.799965,211130,"C,NN-FRAC,W-PROC,W-NGTC",,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002103,110000321189,CPI Operations LLC,PAULSBORO,NJ,08066,4 PARADISE RD.,GLOUCESTER COUNTY,39.840932,-75.226205,324121,"C,MM-REF,Y",,3295540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004450,110037266678,CPS Energy Natural Gas System,San Antonio,TX,78205,145 Navarro,BEXAR COUNTY,29.42243,-98.49045,221210,"NN-LDC,W-LDC",,,,,1449541.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013802,110000335931,CRC Industries Inc,Warminster,PA,18974,885 LOUIS DRIVE,BUCKS COUNTY,40.208122,-75.080612,325998,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003158,110006020625,CROSSTEX PROCESSING SERVICES LLC - RIVERSIDE FRACTIONATION,GEISMAR,LA,70734,10280 Louisiana HWY 75,ASCENSION PARISH,30.214123,-91.035113,211130,"C,NN-FRAC,W-PROC",,,,,,3421779.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006838,110067216079,"CRUDE OIL TOPPING UNIT, PRUDHOE BAY OPERATIONS CENTER, TARMAC CAMP",Prudhoe Bay,AK,99734,,NORTH SLOPE BOROUGH,70.254036,-148.346077,211120,"C,MM-REF,Y",,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010177,110070082065,Cadiz Gas Processing Plant,Cadiz,OH,43907,43071 Industrial Park Drive,HARRISON COUNTY,40.265856,-81.020299,211130,"C,NN-FRAC,W-PROC",,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011331,110005826927,Cairo Public Utility,Cairo,IL,62914,1100 Commercial Ave,ALEXANDER COUNTY,37.00249,-89.16794,221210,"NN-LDC,W-LDC",,,,,74423.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005164,110000757645,"California Resources Elk Hills, LLC - Gas Processing and Power Generation",TUPMAN,CA,93276,28590 Highway 119,KERN COUNTY,35.23893,-119.35951,211130,"C,D,NN-FRAC,W-PROC",,,,,,1314688.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005321,110000523611,California Resources Production Corporation – Santa Clara Valley Gas Plant,PIRU,CA,93040,3824 GUIBERSON ROAD-GAS PL,VENTURA COUNTY,34.388667,-118.797468,211130,"C,NN-FRAC,W-PROC",,,,,,32178.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007739,110000428500,"Calumet Montana Refining, LLC",GREAT FALLS,MT,59404,1900 10TH STREET NORTHEAST,CASCADE COUNTY,47.523611,-111.294167,324110,"C,MM-REF,P,Y",,4192632.469985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010976,110057067935,Canton Municipal Utilities,Canton,MS,39046,225 N.Hargon Street,MADISON COUNTY,32.582514,-89.96268,221210,NN-LDC,,,,,49316.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005390,110000493555,Canton Refinery,CANTON,OH,44706,2408 GAMBRINUS RD. S.W.,STARK COUNTY,40.7736,-81.4146,324110,"C,MM-REF,Y",,11824090.9757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011406,110030424495,Carrier Corporation,Palm Beach Gardens,FL,33418,13995 Pasteur Blvd.,HARTFORD COUNTY,41.7164,-72.79984,333415,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002957,110043815244,Carrollton Utilities,Carrollton,KY,41008,900 Clay Street,CARROLL COUNTY,38.680887,-85.178098,221210,NN-LDC,,,,,566298.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007939,110043815253,Cartersville Gas System,Cartersville,GA,30120,155 Old Mill Road,BARTOW COUNTY,34.157781,-84.877639,221210,NN-LDC,,,,,206076.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006497,110043798263,Cascade Natural Gas Coporation - Washington,Kennewick,WA,99336,8113 W Grandridge Blvd,BENTON COUNTY,46.21916,-119.22928,221210,"NN-LDC,W-LDC",,,,,5694265.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002219,110043798263,Cascade Natural Gas Corporation - Oregon,Kennewick,WA,99336,8113 W Grandridge Blvd,BENTON COUNTY,46.21916,-119.22928,221210,NN-LDC,,,,,1684883.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002816,110009449409,Casper Gas Plant,Casper,WY,82609,5750 E Yellowstone Hwy,NATRONA COUNTY,42.85426,-106.39022,211130,"C,NN-FRAC,W-PROC,W-NGTC",,,,,,244640.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011320,110058380265,Castleton Commodities Merchant Trading L.P.,Stamford,CT,06902,"2200 Atlantic Street, Suite 800",FAIRFIELD COUNTY,41.041697,-73.543066,523130,"MM-EXP,MM-IMP",,,confidential,3626566.3699061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010435,110006818266,Castrol Caribbean and Central America,Wayne,NJ,07470,1500 Valley Road,PASSAIC COUNTY,40.962076,-74.224963,324191,MM-EXP,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008831,110055514723,Catcher Ranch Gas Plant,McAlester,OK,74502,,PITTSBURG COUNTY,34.87402778,-96.05205556,486210,"C,PP,W-PROC",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007913,110008361263,"Catlettsburg Refining, LLC",Catlettsburg,KY,41129,11631 US Route 23,BOYD COUNTY,38.375,-82.6042,324110,"C,MM-REF,Y",,33780099.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007941,110043970209,Cedar Falls Municipal Gas Utility,Cedar Falls,IA,50613,1 Utility Parkway,BLACK HAWK COUNTY,42.52737,-92.44079,221210,"NN-LDC,W-LDC",,,,,133033.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006297,110022319926,CenterPoint Energy Arkla (Arkansas),Houston,TX,77002,1111 Louisiana,HARRIS COUNTY,29.7574,-95.36843,221210,"NN-LDC,W-LDC",,,,,3298690.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004047,110022319926,CenterPoint Energy Arkla (Louisiana),Houston,TX,77002,1111 Louisiana,HARRIS COUNTY,29.7574,-95.36843,221210,"NN-LDC,W-LDC",,,,,628005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004195,110022319926,CenterPoint Energy Arkla (Oklahoma),Houston,TX,77002,1111 Louisiana,HARRIS COUNTY,29.7574,-95.36843,221210,"NN-LDC,W-LDC",,,,,663606.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
